"GeneID","geneSymbol","neg_n_sig","neg_event_types","neg_n_SE","neg_n_microexon","neg_n_inclusion","neg_n_exclusion","neg_mean_dPSI","neg_mean_abs_dPSI","pos_n_sig","pos_event_types","pos_n_SE","pos_n_microexon","pos_n_inclusion","pos_n_exclusion","pos_mean_dPSI","pos_mean_abs_dPSI"
"ENSMUSG00000045761","Togaram2",1,"SE",1,0,1,0,0.161,0.161,1,"SE",1,0,1,0,0.188,0.188
"ENSMUSG00000045983","Eif4g1",1,"SE",1,1,1,0,0.166,0.166,0,"",0,0,0,0,NA,NA
"ENSMUSG00000046311","Zfp62",1,"SE",1,0,1,0,0.285,0.285,2,"SE",2,0,2,0,0.296,0.296
"ENSMUSG00000046613","Vwa5b2",1,"SE",1,0,0,1,-0.117,0.117,3,"SE",3,0,0,3,-0.1513,0.1513
"ENSMUSG00000046798","Cldn12",1,"SE",1,0,1,0,0.112,0.112,0,"",0,0,0,0,NA,NA
"ENSMUSG00000046822","Slc39a3",2,"A3SS,SE",1,0,2,0,0.1495,0.1495,3,"A3SS,SE",2,0,3,0,0.19,0.19
"ENSMUSG00000047030","Spata2",1,"SE",1,0,0,1,-0.36,0.36,0,"",0,0,0,0,NA,NA
"ENSMUSG00000047045","Tmem164",1,"SE",1,0,1,0,0.137,0.137,3,"MXE,SE",2,0,2,1,0.0493,0.1333
"ENSMUSG00000047248","C2cd3",1,"SE",1,0,1,0,0.104,0.104,0,"",0,0,0,0,NA,NA
"ENSMUSG00000048000","Gigyf2",1,"SE",1,0,1,0,0.202,0.202,0,"",0,0,0,0,NA,NA
"ENSMUSG00000048440","Cyp4f16",1,"SE",1,0,0,1,-0.108,0.108,1,"SE",1,0,0,1,-0.133,0.133
"ENSMUSG00000048497","Mmgt2",1,"SE",1,0,1,0,0.124,0.124,0,"",0,0,0,0,NA,NA
"ENSMUSG00000048537","Phldb1",2,"A5SS,SE",1,0,1,1,0.0245,0.1255,0,"",0,0,0,0,NA,NA
"ENSMUSG00000048899","Rimkla",1,"SE",1,0,1,0,0.227,0.227,1,"SE",1,0,1,0,0.217,0.217
"ENSMUSG00000049550","Clip1",1,"SE",1,0,1,0,0.128,0.128,2,"A5SS,SE",1,0,2,0,0.3105,0.3105
"ENSMUSG00000049807","Arhgap23",1,"SE",1,1,1,0,0.228,0.228,1,"SE",1,1,1,0,0.109,0.109
"ENSMUSG00000049811","Fam161a",1,"SE",1,0,1,0,0.129,0.129,0,"",0,0,0,0,NA,NA
"ENSMUSG00000050357","Carmil2",1,"SE",1,0,0,1,-0.121,0.121,1,"SE",1,0,0,1,-0.133,0.133
"ENSMUSG00000050549","Fam241a",1,"SE",1,0,1,0,0.154,0.154,0,"",0,0,0,0,NA,NA
"ENSMUSG00000050944","Efcab5",1,"SE",1,0,1,0,0.541,0.541,1,"SE",1,0,1,0,0.497,0.497
"ENSMUSG00000050994","Adgb",1,"SE",1,0,0,1,-0.259,0.259,0,"",0,0,0,0,NA,NA
"ENSMUSG00000051285","Pcmtd1",1,"SE",1,0,0,1,-0.16,0.16,1,"SE",1,0,0,1,-0.136,0.136
"ENSMUSG00000051343","Rab11fip5",1,"SE",1,0,1,0,0.117,0.117,0,"",0,0,0,0,NA,NA
"ENSMUSG00000051527","Usp29",1,"SE",1,0,0,1,-0.2,0.2,1,"SE",1,0,0,1,-0.229,0.229
"ENSMUSG00000051984","Sec31b",1,"SE",1,0,1,0,0.165,0.165,1,"SE",1,0,0,1,-0.138,0.138
"ENSMUSG00000052407","Ccdc171",1,"SE",1,0,1,0,0.201,0.201,0,"",0,0,0,0,NA,NA
"ENSMUSG00000052446","Zfp961",1,"SE",1,0,1,0,0.115,0.115,2,"SE",2,0,2,0,0.121,0.121
"ENSMUSG00000052707","Tnrc6a",1,"SE",1,0,0,1,-0.101,0.101,1,"SE",1,0,0,1,-0.151,0.151
"ENSMUSG00000052712","BC004004",1,"SE",1,0,0,1,-0.189,0.189,2,"SE",2,0,1,1,-0.019,0.12
"ENSMUSG00000052727","Map1b",1,"SE",1,0,0,1,-0.146,0.146,0,"",0,0,0,0,NA,NA
"ENSMUSG00000052949","Rnf157",1,"SE",1,0,1,0,0.238,0.238,1,"SE",1,0,1,0,0.231,0.231
"ENSMUSG00000054640","Slc8a1",1,"SE",1,0,0,1,-0.193,0.193,5,"MXE,SE",4,2,1,4,-0.1326,0.173
"ENSMUSG00000054708","Ankrd24",2,"RI,SE",1,0,0,2,-0.1925,0.1925,2,"RI",0,0,0,2,-0.2295,0.2295
"ENSMUSG00000054894","Dmac2l",1,"SE",1,0,1,0,0.126,0.126,1,"SE",1,0,1,0,0.11,0.11
"ENSMUSG00000056268","Dennd1b",1,"SE",1,0,1,0,0.187,0.187,2,"MXE,SE",1,0,2,0,0.181,0.181
"ENSMUSG00000057110","Cntrl",1,"SE",1,0,1,0,0.138,0.138,0,"",0,0,0,0,NA,NA
"ENSMUSG00000057176","Ccdc189",1,"SE",1,0,1,0,0.158,0.158,0,"",0,0,0,0,NA,NA
"ENSMUSG00000057229","Dmac2",1,"SE",1,0,0,1,-0.203,0.203,0,"",0,0,0,0,NA,NA
"ENSMUSG00000057541","Pus7",1,"SE",1,1,1,0,0.11,0.11,0,"",0,0,0,0,NA,NA
"ENSMUSG00000057738","Sptan1",1,"SE",1,0,1,0,0.114,0.114,1,"SE",1,1,0,1,-0.216,0.216
"ENSMUSG00000057897","Camk2b",1,"SE",1,0,1,0,0.178,0.178,0,"",0,0,0,0,NA,NA
"ENSMUSG00000058486","Wdr91",1,"SE",1,0,0,1,-0.261,0.261,1,"SE",1,0,0,1,-0.599,0.599
"ENSMUSG00000058729","Lin9",1,"SE",1,0,0,1,-0.125,0.125,0,"",0,0,0,0,NA,NA
"ENSMUSG00000058886","Deaf1",1,"SE",1,0,0,1,-0.207,0.207,1,"SE",1,0,0,1,-0.378,0.378
"ENSMUSG00000058966","Tlcd3b",1,"SE",1,0,0,1,-0.153,0.153,3,"A3SS,A5SS,SE",1,0,1,2,-0.1003,0.1783
"ENSMUSG00000059146","Ntrk3",1,"SE",1,0,1,0,0.143,0.143,2,"SE",2,0,2,0,0.1665,0.1665
"ENSMUSG00000059291","Rpl11",1,"SE",1,0,1,0,0.139,0.139,1,"SE",1,0,1,0,0.169,0.169
"ENSMUSG00000059436","Max",2,"MXE,SE",1,1,1,1,0.013,0.135,2,"SE",2,1,1,1,0.0345,0.1455
"ENSMUSG00000059439","Bcas3",1,"SE",1,0,1,0,0.293,0.293,1,"SE",1,0,1,0,0.231,0.231
"ENSMUSG00000059475","Zfp426",1,"SE",1,0,1,0,0.126,0.126,0,"",0,0,0,0,NA,NA
"ENSMUSG00000059772","Slx1b",1,"SE",1,0,0,1,-0.111,0.111,0,"",0,0,0,0,NA,NA
"ENSMUSG00000060227","Golm2",1,"SE",1,0,0,1,-0.133,0.133,1,"SE",1,0,0,1,-0.168,0.168
"ENSMUSG00000060477","Irak2",1,"SE",1,0,0,1,-0.113,0.113,0,"",0,0,0,0,NA,NA
"ENSMUSG00000060510","Zfp266",1,"SE",1,0,1,0,0.254,0.254,2,"SE",2,0,2,0,0.21,0.21
"ENSMUSG00000061462","Obscn",1,"SE",1,0,1,0,0.356,0.356,3,"MXE,SE",1,0,2,1,0.1613,0.3507
"ENSMUSG00000061533","Cep128",1,"SE",1,0,1,0,0.2,0.2,0,"",0,0,0,0,NA,NA
"ENSMUSG00000061882","Ccdc62",1,"SE",1,0,1,0,0.112,0.112,1,"SE",1,0,1,0,0.102,0.102
"ENSMUSG00000061887","Ssbp3",1,"SE",1,0,1,0,0.101,0.101,0,"",0,0,0,0,NA,NA
"ENSMUSG00000062646","Ganc",1,"SE",1,0,0,1,-0.13,0.13,0,"",0,0,0,0,NA,NA
"ENSMUSG00000063179","Pstk",1,"SE",1,0,0,1,-0.194,0.194,1,"SE",1,0,0,1,-0.221,0.221
"ENSMUSG00000063884","Ptcd3",1,"SE",1,0,0,1,-0.241,0.241,0,"",0,0,0,0,NA,NA
"ENSMUSG00000063894","Zkscan8",1,"SE",1,0,0,1,-0.165,0.165,2,"SE",2,0,2,0,0.289,0.289
"ENSMUSG00000063919","Srrm4",1,"SE",1,1,1,0,0.128,0.128,0,"",0,0,0,0,NA,NA
"ENSMUSG00000064030","Pym1",1,"SE",1,0,1,0,0.113,0.113,0,"",0,0,0,0,NA,NA
"ENSMUSG00000064179","Tnnt1",1,"SE",1,0,1,0,0.147,0.147,2,"SE",2,0,0,2,-0.157,0.157
"ENSMUSG00000065954","Tacc1",1,"SE",1,0,1,0,0.109,0.109,2,"SE",2,0,2,0,0.127,0.127
"ENSMUSG00000066036","Ubr4",1,"SE",1,0,1,0,0.263,0.263,2,"SE",2,0,1,1,-0.039,0.147
"ENSMUSG00000066392","Nrxn3",1,"SE",1,1,0,1,-0.277,0.277,1,"SE",1,1,0,1,-0.107,0.107
"ENSMUSG00000066442","Mthfs",1,"SE",1,0,1,0,0.101,0.101,0,"",0,0,0,0,NA,NA
"ENSMUSG00000066551","Hmgb1",1,"SE",1,0,0,1,-0.178,0.178,0,"",0,0,0,0,NA,NA
"ENSMUSG00000067424","Zfp563",1,"SE",1,0,1,0,0.102,0.102,1,"SE",1,0,1,0,0.109,0.109
"ENSMUSG00000068036","Afdn",1,"SE",1,0,1,0,0.179,0.179,0,"",0,0,0,0,NA,NA
"ENSMUSG00000068699","Flnc",1,"SE",1,0,1,0,0.118,0.118,1,"SE",1,0,1,0,0.204,0.204
"ENSMUSG00000068921","Dap3",1,"SE",1,0,0,1,-0.144,0.144,0,"",0,0,0,0,NA,NA
"ENSMUSG00000069135","Cep43",1,"SE",1,0,0,1,-0.104,0.104,0,"",0,0,0,0,NA,NA
"ENSMUSG00000070031","Sp140",1,"SE",1,0,0,1,-0.183,0.183,0,"",0,0,0,0,NA,NA
"ENSMUSG00000071176","Arhgef10",1,"SE",1,0,0,1,-0.118,0.118,1,"SE",1,0,0,1,-0.152,0.152
"ENSMUSG00000071291","Zfp58",1,"SE",1,1,0,1,-0.104,0.104,0,"",0,0,0,0,NA,NA
"ENSMUSG00000071454","Dtnb",1,"SE",1,0,0,1,-0.187,0.187,1,"SE",1,0,0,1,-0.202,0.202
"ENSMUSG00000072501","Phf20l1",3,"A3SS,RI,SE",1,0,2,1,0.0407,0.1507,4,"A3SS,RI,SE",1,0,2,2,-0.0428,0.1698
"ENSMUSG00000074282","Zfp94",1,"SE",1,0,1,0,0.178,0.178,0,"",0,0,0,0,NA,NA
"ENSMUSG00000074305","Peak1",1,"SE",1,0,0,1,-0.137,0.137,1,"SE",1,0,0,1,-0.428,0.428
"ENSMUSG00000074652","Myh7b",1,"SE",1,0,1,0,0.16,0.16,0,"",0,0,0,0,NA,NA
"ENSMUSG00000074818","Pdzd7",1,"SE",1,0,1,0,0.109,0.109,1,"SE",1,0,1,0,0.109,0.109
"ENSMUSG00000074887","EU599041",1,"SE",1,0,0,1,-0.139,0.139,2,"SE",2,0,0,2,-0.154,0.154
"ENSMUSG00000078498","Zfp988",1,"SE",1,0,1,0,0.29,0.29,0,"",0,0,0,0,NA,NA
"ENSMUSG00000078671","Chd2",1,"SE",1,0,0,1,-0.119,0.119,0,"",0,0,0,0,NA,NA
"ENSMUSG00000078716","Tmem8b",1,"SE",1,0,1,0,0.15,0.15,0,"",0,0,0,0,NA,NA
"ENSMUSG00000078952","Lncenc1",1,"SE",1,0,1,0,0.195,0.195,0,"",0,0,0,0,NA,NA
"ENSMUSG00000079011","Gm11033",1,"SE",1,0,1,0,0.222,0.222,2,"SE",2,0,2,0,0.243,0.243
"ENSMUSG00000079105","C7",1,"SE",1,0,0,1,-0.252,0.252,1,"SE",1,0,0,1,-0.153,0.153
"ENSMUSG00000079671","2610203C22Rik",1,"SE",1,0,1,0,0.117,0.117,1,"SE",1,0,1,0,0.11,0.11
"ENSMUSG00000085058","8030453O22Rik",1,"SE",1,0,1,0,0.231,0.231,1,"SE",1,0,1,0,0.282,0.282
"ENSMUSG00000085316","D330050G23Rik",1,"SE",1,0,1,0,0.263,0.263,0,"",0,0,0,0,NA,NA
"ENSMUSG00000085396","Firre",1,"SE",1,0,0,1,-0.547,0.547,1,"A5SS",0,0,0,1,-0.141,0.141
"ENSMUSG00000085562","2610028E06Rik",1,"SE",1,0,0,1,-0.124,0.124,0,"",0,0,0,0,NA,NA
"ENSMUSG00000085614","1700123M08Rik",1,"SE",1,0,1,0,0.39,0.39,1,"A5SS",0,0,1,0,0.382,0.382
"ENSMUSG00000086324","Gm15564",1,"SE",1,0,1,0,0.429,0.429,0,"",0,0,0,0,NA,NA
"ENSMUSG00000086968","4933431E20Rik",5,"A3SS,RI,SE",1,0,0,5,-0.1702,0.1702,5,"RI,SE",3,0,1,4,-0.2064,0.2784
"ENSMUSG00000087138","Gm15545",1,"SE",1,0,0,1,-0.113,0.113,0,"",0,0,0,0,NA,NA
"ENSMUSG00000087165","2010001A14Rik",1,"SE",1,0,1,0,0.105,0.105,0,"",0,0,0,0,NA,NA
"ENSMUSG00000087174","5530601H04Rik",2,"RI,SE",1,0,0,2,-0.157,0.157,3,"RI,SE",1,0,0,3,-0.1553,0.1553
"ENSMUSG00000087268","Gm14486",1,"SE",1,0,1,0,0.244,0.244,1,"SE",1,0,1,0,0.206,0.206
"ENSMUSG00000087620","5330434G04Rik",1,"SE",1,0,1,0,0.124,0.124,0,"",0,0,0,0,NA,NA
"ENSMUSG00000089862","Umad1",1,"SE",1,0,1,0,0.173,0.173,0,"",0,0,0,0,NA,NA
"ENSMUSG00000090173","Fbxw10",1,"SE",1,0,1,0,0.187,0.187,1,"SE",1,0,1,0,0.187,0.187
"ENSMUSG00000090290","Tarbp1",1,"SE",1,0,1,0,0.107,0.107,2,"SE",2,0,2,0,0.162,0.162
"ENSMUSG00000090336","Cfap97d2",1,"SE",1,0,0,1,-0.164,0.164,0,"",0,0,0,0,NA,NA
"ENSMUSG00000090363","Gm3512",1,"SE",1,0,1,0,0.353,0.353,0,"",0,0,0,0,NA,NA
"ENSMUSG00000091474","2610021A01Rik",1,"SE",1,0,0,1,-0.186,0.186,3,"SE",3,0,0,3,-0.1633,0.1633
"ENSMUSG00000091568","Gm8206",1,"SE",1,0,0,1,-0.572,0.572,1,"SE",1,0,0,1,-0.492,0.492
"ENSMUSG00000091617","Gm3752",1,"SE",1,0,0,1,-0.117,0.117,0,"",0,0,0,0,NA,NA
"ENSMUSG00000091698","Gm6526",1,"SE",1,0,1,0,0.161,0.161,0,"",0,0,0,0,NA,NA
"ENSMUSG00000092335","Zfp977",1,"SE",1,0,1,0,0.123,0.123,2,"MXE,SE",1,0,2,0,0.1445,0.1445
"ENSMUSG00000093979","Gm2237",1,"SE",1,0,1,0,0.173,0.173,0,"",0,0,0,0,NA,NA
"ENSMUSG00000096965","3300005D01Rik",1,"SE",1,0,0,1,-0.121,0.121,2,"SE",2,0,0,2,-0.1525,0.1525
"ENSMUSG00000097451","Rian",3,"A5SS,MXE,SE",1,0,2,1,0.022,0.158,6,"A3SS,A5SS,MXE,RI,SE",2,0,2,4,-0.0445,0.2548
"ENSMUSG00000097571","Jpx",1,"SE",1,0,0,1,-0.242,0.242,1,"SE",1,0,0,1,-0.277,0.277
"ENSMUSG00000097587","4930578M01Rik",1,"SE",1,0,0,1,-0.128,0.128,1,"SE",1,0,0,1,-0.242,0.242
"ENSMUSG00000097589","Dleu2",2,"MXE,SE",1,0,0,2,-0.14,0.14,1,"SE",1,0,0,1,-0.206,0.206
"ENSMUSG00000098789","Jmjd7",1,"SE",1,0,0,1,-0.115,0.115,2,"A3SS,SE",1,0,0,2,-0.1065,0.1065
"ENSMUSG00000099481","Xndc1",1,"SE",1,0,0,1,-0.157,0.157,1,"SE",1,0,0,1,-0.129,0.129
"ENSMUSG00000100009","Gm7967",1,"SE",1,0,1,0,0.119,0.119,0,"",0,0,0,0,NA,NA
"ENSMUSG00000100510","Hand2os1",1,"SE",1,0,1,0,0.308,0.308,1,"SE",1,0,1,0,0.252,0.252
"ENSMUSG00000100783","2310047D07Rik",1,"SE",1,0,0,1,-0.307,0.307,0,"",0,0,0,0,NA,NA
"ENSMUSG00000102976","Zc3h11a",1,"SE",1,0,0,1,-0.11,0.11,1,"SE",1,0,1,0,0.13,0.13
"ENSMUSG00000105068","Gm30835",1,"SE",1,0,1,0,0.158,0.158,1,"SE",1,0,1,0,0.138,0.138
"ENSMUSG00000106864","Gtf3c2",1,"SE",1,0,0,1,-0.124,0.124,1,"SE",1,0,0,1,-0.143,0.143
"ENSMUSG00000106918","Mrpl33",1,"SE",1,0,1,0,0.159,0.159,3,"SE",3,0,3,0,0.1947,0.1947
"ENSMUSG00000107271","BC028471",1,"SE",1,0,0,1,-0.161,0.161,1,"SE",1,0,0,1,-0.119,0.119
"ENSMUSG00000110605","Gm32856",1,"SE",1,0,0,1,-0.253,0.253,1,"SE",1,0,1,0,0.256,0.256
"ENSMUSG00000110652","Gm33023",1,"SE",1,0,0,1,-0.13,0.13,0,"",0,0,0,0,NA,NA
"ENSMUSG00000111058","Gm36033",1,"SE",1,0,0,1,-0.411,0.411,1,"SE",1,0,0,1,-0.503,0.503
"ENSMUSG00000111447","Gm48249",1,"SE",1,0,1,0,0.357,0.357,0,"",0,0,0,0,NA,NA
"ENSMUSG00000113585","Gm19605",1,"SE",1,0,1,0,0.349,0.349,1,"SE",1,0,1,0,0.351,0.351
"ENSMUSG00000117042","2700054A10Rik",1,"SE",1,0,1,0,0.143,0.143,0,"",0,0,0,0,NA,NA
"ENSMUSG00000118669","Arvcf",1,"SE",1,1,1,0,0.166,0.166,1,"MXE",0,0,1,0,0.123,0.123
"ENSMUSG00000120166","Zfp33b",1,"SE",1,0,1,0,0.213,0.213,0,"",0,0,0,0,NA,NA
"ENSMUSG00000121374","ENSMUSG00000121374",1,"SE",1,0,0,1,-0.171,0.171,0,"",0,0,0,0,NA,NA
"ENSMUSG00000121449","Pdxk-ps",1,"SE",1,0,0,1,-0.243,0.243,1,"SE",1,0,0,1,-0.306,0.306
"ENSMUSG00000121502","ENSMUSG00000121502",1,"SE",1,0,1,0,0.373,0.373,1,"SE",1,0,1,0,0.261,0.261
