ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4251	"ENSMUSG00000024661"	"Fth1"	chr19	+	9960067	9961691	9960067	9960347	9961616	9961691
4252	"ENSMUSG00000024661"	"Fth1"	chr19	+	9961544	9962049	9961544	9961691	9961923	9962049
4253	"ENSMUSG00000004100"	"Ppan"	chr9	+	20800633	20800980	20800633	20800735	20800929	20800980
4254	"ENSMUSG00000004100"	"Ppan"	chr9	+	20802378	20802661	20802378	20802502	20802582	20802661
4255	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506784	30508511	30506784	30506916	30508452	30508511
4256	"ENSMUSG00000030310"	"Slc6a1"	chr6	+	114278823	114279592	114278823	114279148	114279460	114279592
4257	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21309264	21310546	21309264	21309432	21310408	21310546
4258	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21309264	21310546	21309264	21309432	21310420	21310546
4259	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21323528	21323827	21323528	21323597	21323666	21323827
4260	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21323528	21323827	21323528	21323597	21323688	21323827
4261	"ENSMUSG00000002825"	"Qtrt1"	chr9	+	21330734	21331008	21330734	21330844	21330920	21331008
4262	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21420226	21420647	21420226	21420410	21420549	21420647
4263	"ENSMUSG00000032180"	"Tmed1"	chr9	-	21420226	21420647	21420226	21420410	21420584	21420647
4264	"ENSMUSG00000032185"	"Carm1"	chr9	+	21498803	21500763	21498803	21498881	21499146	21500763
4265	"ENSMUSG00000032185"	"Carm1"	chr9	+	21499146	21500763	21499146	21499215	21499344	21500763
4266	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21499977	21501056	21499977	21500854	21500930	21501056
4267	"ENSMUSG00000032198"	"Dock6"	chr9	-	21711475	21712628	21711475	21711695	21712466	21712628
4268	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21967288	21967824	21967288	21967388	21967709	21967824
4269	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21968796	21969711	21968796	21968974	21969099	21969711
4270	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21968796	21969711	21968796	21968998	21969099	21969711
4271	"ENSMUSG00000033542"	"Arhgef5"	chr6	+	43260826	43262363	43260826	43260988	43262292	43262363
4272	"ENSMUSG00000030854"	"Ptpn5"	chr7	-	46732508	46732913	46732508	46732646	46732833	46732913
4273	"ENSMUSG00000030854"	"Ptpn5"	chr7	-	46740474	46741318	46740474	46740582	46741124	46741318
4274	"ENSMUSG00000001833"	"Septin7"	chr9	+	25215012	25217561	25215012	25215148	25217421	25217561
4275	"ENSMUSG00000031991"	"Spata19"	chr9	+	27308116	27308472	27308116	27308242	27308415	27308472
4276	"ENSMUSG00000031993"	"Snx19"	chr9	+	30343530	30344726	30343530	30343669	30344625	30344726
4277	"ENSMUSG00000030330"	"Ing4"	chr6	+	125024444	125025200	125024444	125024550	125024755	125025200
4278	"ENSMUSG00000030330"	"Ing4"	chr6	+	125024444	125025200	125024444	125024550	125025138	125025200
4279	"ENSMUSG00000030330"	"Ing4"	chr6	+	125024755	125025200	125024755	125024903	125025138	125025200
4280	"ENSMUSG00000085468"	"Gm15343"	chr10	-	76404736	76405304	76404736	76404866	76405165	76405304
4281	"ENSMUSG00000092539"	"Gm20468"	chr17	+	27104133	27104653	27104133	27104164	27104512	27104653
4282	"ENSMUSG00000048758"	"Rpl29"	chr9	+	106308267	106308766	106308267	106308531	106308627	106308766
4283	"ENSMUSG00000018559"	"Ctdnep1"	chr11	+	69875079	69875360	69875079	69875146	69875241	69875360
4284	"ENSMUSG00000079334"	"Naa80"	chr9	+	107456298	107458134	107456298	107456584	107457655	107458134
4285	"ENSMUSG00000023262"	"Acy1"	chr9	-	106311728	106312028	106311728	106311797	106311883	106312028
4286	"ENSMUSG00000023262"	"Acy1"	chr9	-	106312163	106312368	106312163	106312213	106312294	106312368
4287	"ENSMUSG00000023262"	"Acy1"	chr9	-	106313324	106313999	106313324	106313419	106313894	106313999
4288	"ENSMUSG00000032125"	"Robo4"	chr9	+	37315369	37315817	37315369	37315497	37315588	37315817
4289	"ENSMUSG00000032125"	"Robo4"	chr9	+	37316868	37317379	37316868	37317037	37317193	37317379
4290	"ENSMUSG00000061165"	"Or8a1b"	chr9	-	37620259	37623591	37620259	37620816	37622614	37623591
4291	"ENSMUSG00000066750"	"Or8b12c"	chr9	+	37715190	37719440	37715190	37718207	37718883	37719440
4292	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4486472	4486732	4486472	4486556	4486641	4486732
4293	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4487448	4487770	4487448	4487516	4487617	4487770
4294	"ENSMUSG00000034917"	"Tjp3"	chr10	-	81115028	81115405	81115028	81115185	81115338	81115405
4295	"ENSMUSG00000034917"	"Tjp3"	chr10	-	81119329	81119573	81119329	81119439	81119516	81119573
4296	"ENSMUSG00000021453"	"Gadd45g"	chr13	+	52001387	52001805	52001387	52001489	52001591	52001805
4297	"ENSMUSG00000040543"	"Pitpnm3"	chr11	-	71965244	71965861	71965244	71965480	71965784	71965861
4298	"ENSMUSG00000036862"	"Dchs1"	chr7	-	105406472	105406948	105406472	105406603	105406793	105406948
4299	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713213	40713919	40713213	40713423	40713713	40713919
4300	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714034	40714187
4301	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714091	40714187
4302	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41523855	41526485	41523855	41523967	41524098	41526485
4303	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41523855	41526481	41523855	41523967	41524578	41526481
4304	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41523855	41526481	41523855	41523967	41526036	41526481
4305	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41524578	41526481	41524578	41525950	41526036	41526481
4306	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41524578	41526481	41524578	41524777	41526039	41526481
4307	"ENSMUSG00000110981"	"Gm35940"	chr9	+	41743741	41749714	41743741	41747457	41749672	41749714
4308	"ENSMUSG00000087590"	"Epb41l4aos"	chr18	+	33927943	33928498	33927943	33928169	33928435	33928498
4309	"ENSMUSG00000087590"	"Epb41l4aos"	chr18	+	33927922	33929050	33927922	33928177	33928435	33929050
4310	"ENSMUSG00000087590"	"Epb41l4aos"	chr18	+	33928435	33929050	33928435	33928498	33928905	33929050
4311	"ENSMUSG00000019861"	"Gopc"	chr10	-	52230667	52235033	52230667	52230843	52234844	52235033
4312	"ENSMUSG00000019861"	"Gopc"	chr10	-	52230667	52235033	52230667	52230843	52234868	52235033
4313	"ENSMUSG00000101174"	"Hoxd4"	chr2	+	74555806	74556322	74555806	74555941	74556188	74556322
4314	"ENSMUSG00000044824"	"Or55b10"	chr7	-	102140672	102144122	102140672	102142562	102143059	102144122
4315	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44292112	44292705	44292112	44292159	44292568	44292705
4316	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44298328	44298626	44298328	44298389	44298546	44298626
4317	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44299574	44299901	44299574	44299662	44299778	44299901
4318	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45319597	45320847	45319597	45319672	45320810	45320847
4319	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45856441	45856657	45856441	45856508	45856583	45856657
4320	"ENSMUSG00000027374"	"Mrps5"	chr2	+	127438819	127440196	127438819	127438854	127440105	127440196
4321	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44512958	44513911	44512958	44513048	44513806	44513911
4322	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44512958	44513911	44512958	44513156	44513806	44513911
4323	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44514185	44514426	44514185	44514259	44514336	44514426
4324	"ENSMUSG00000042396"	"Rbm7"	chr9	-	48400000	48402238	48400000	48401288	48402147	48402238
4325	"ENSMUSG00000028898"	"Trnau1ap"	chr4	-	132052518	132053356	132052518	132052571	132053256	132053356
4326	"ENSMUSG00000037112"	"Sik2"	chr9	-	50804100	50805381	50804100	50804689	50805257	50805381
4327	"ENSMUSG00000037112"	"Sik2"	chr9	-	50804100	50807261	50804100	50804689	50806643	50807261
4328	"ENSMUSG00000037112"	"Sik2"	chr9	-	50804100	50807261	50804100	50805381	50806643	50807261
4329	"ENSMUSG00000032301"	"Psma4"	chr9	+	54859365	54859667	54859365	54859392	54859624	54859667
4330	"ENSMUSG00000022420"	"Dnal4"	chr15	-	79645653	79646726	79645653	79646250	79646627	79646726
4331	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77361310	77363204	77361310	77362649	77363127	77363204
4332	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77363274	77363703	77363274	77363438	77363550	77363703
4333	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77363836	77364237	77363836	77363994	77364106	77364237
4334	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77363836	77364237	77363836	77364026	77364106	77364237
4335	"ENSMUSG00000032323"	"Cyp11a1"	chr9	+	57925476	57926779	57925476	57925676	57926575	57926779
4336	"ENSMUSG00000024913"	"Lrp5"	chr19	-	3643515	3647480	3643515	3643626	3647243	3647480
4337	"ENSMUSG00000025237"	"Parp6"	chr9	+	59531200	59531716	59531200	59531295	59531655	59531716
4338	"ENSMUSG00000025237"	"Parp6"	chr9	+	59548306	59549093	59548306	59548379	59549023	59549093
4339	"ENSMUSG00000068206"	"Pick1"	chr15	+	79129489	79130311	79129489	79129552	79130177	79130311
4340	"ENSMUSG00000068206"	"Pick1"	chr15	+	79129489	79130700	79129489	79130311	79130607	79130700
4341	"ENSMUSG00000068206"	"Pick1"	chr15	+	79131464	79132496	79131464	79131515	79132351	79132496
4342	"ENSMUSG00000032280"	"Tle3"	chr9	+	61318544	61319796	61318544	61318621	61319546	61319796
4343	"ENSMUSG00000039637"	"Coro7"	chr16	-	4452162	4452771	4452162	4452294	4452452	4452771
4344	"ENSMUSG00000039637"	"Coro7"	chr16	-	4452162	4452771	4452162	4452294	4452625	4452771
4345	"ENSMUSG00000039637"	"Coro7"	chr16	-	4452452	4452771	4452452	4452545	4452625	4452771
4346	"ENSMUSG00000035713"	"Usp35"	chr7	-	96960559	96961832	96960559	96961081	96961458	96961832
4347	"ENSMUSG00000032399"	"Rpl4"	chr9	+	64082475	64083004	64082475	64082582	64082865	64083004
4348	"ENSMUSG00000036466"	"Megf11"	chr9	+	64613008	64616487	64613008	64613215	64613808	64616487
4349	"ENSMUSG00000035711"	"Dok3"	chr13	-	55675144	55676367	55675144	55675450	55676261	55676367
4350	"ENSMUSG00000059183"	"Mtfmt"	chr9	+	65347627	65348970	65347627	65347730	65348894	65348970
4351	"ENSMUSG00000059552"	"Trp53"	chr11	+	69478197	69479373	69478197	69478458	69479189	69479373
4352	"ENSMUSG00000032383"	"Ppib"	chr9	+	65970270	65972953	65970270	65970364	65972768	65972953
4353	"ENSMUSG00000045114"	"Prrt2"	chr7	-	126618566	126619527	126618566	126618814	126619118	126619527
4354	"ENSMUSG00000003273"	"Car11"	chr7	+	45352256	45352558	45352256	45352352	45352485	45352558
4355	"ENSMUSG00000023025"	"Larp4"	chr15	+	99885283	99888310	99885283	99885359	99888173	99888310
4356	"ENSMUSG00000041361"	"Myzap"	chr9	-	71459520	71463019	71459520	71459646	71462866	71463019
4357	"ENSMUSG00000120943"	"Gm57054"	chr9	+	101871724	101874744	101871724	101871789	101873865	101874744
4358	"ENSMUSG00000090626"	"Tex9"	chr9	-	72387205	72388057	72387205	72387283	72387878	72388057
4359	"ENSMUSG00000090626"	"Tex9"	chr9	-	72399020	72399238	72399020	72399100	72399207	72399238
4360	"ENSMUSG00000038180"	"Spag4"	chr2	+	155908053	155908786	155908053	155908117	155908724	155908786
4361	"ENSMUSG00000038180"	"Spag4"	chr2	+	155908053	155908786	155908053	155908158	155908724	155908786
4362	"ENSMUSG00000034035"	"Ccdc17"	chr4	+	116454229	116454797	116454229	116454298	116454634	116454797
4363	"ENSMUSG00000092622"	"Khdc3"	chr9	+	73010497	73011720	73010497	73011171	73011624	73011720
4364	"ENSMUSG00000046971"	"Pla2g4f"	chr2	-	120133547	120133871	120133547	120133655	120133733	120133871
4365	"ENSMUSG00000032128"	"Robo3"	chr9	-	37327992	37328798	37327992	37328216	37328621	37328798
4366	"ENSMUSG00000032128"	"Robo3"	chr9	-	37327992	37329097	37327992	37328798	37328986	37329097
4367	"ENSMUSG00000032128"	"Robo3"	chr9	-	37333114	37333636	37333114	37333236	37333410	37333636
4368	"ENSMUSG00000035773"	"Kiss1r"	chr10	+	79752804	79755385	79752804	79754751	79755260	79755385
4369	"ENSMUSG00000035773"	"Kiss1r"	chr10	+	79756528	79757081	79756528	79756664	79756848	79757081
4370	"ENSMUSG00000028999"	"Rint1"	chr5	+	24014781	24015192	24014781	24014892	24014966	24015192
4371	"ENSMUSG00000066456"	"Hmgn3"	chr9	-	82992000	82993159	82992000	82992482	82993045	82993159
4372	"ENSMUSG00000066456"	"Hmgn3"	chr9	-	82992000	82993159	82992000	82992482	82993086	82993159
4373	"ENSMUSG00000043308"	"Vmn1r75"	chr7	+	11611964	11618234	11611964	11612148	11614320	11618234
4374	"ENSMUSG00000035941"	"Ibtk"	chr9	-	85597351	85599705	85597351	85597469	85599603	85599705
4375	"ENSMUSG00000035047"	"Kri1"	chr9	-	21191459	21191785	21191459	21191555	21191658	21191785
4376	"ENSMUSG00000035047"	"Kri1"	chr9	-	21192957	21193207	21192957	21193035	21193110	21193207
4377	"ENSMUSG00000021235"	"Coq6"	chr12	+	84414916	84415483	84414916	84414975	84415359	84415483
4378	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84417805	84417029	84417128	84417697	84417805
4379	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84417805	84417029	84417160	84417697	84417805
4380	"ENSMUSG00000021235"	"Coq6"	chr12	+	84417029	84418332	84417029	84417805	84418224	84418332
4381	"ENSMUSG00000032359"	"Ctsh"	chr9	+	89949079	89950526	89949079	89949161	89950457	89950526
4382	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92844432	92845468	92844432	92844668	92844868	92845468
4383	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92844868	92845468	92844868	92844982	92845355	92845468
4384	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92845739	92846825	92845739	92845848	92846594	92846825
4385	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92845739	92846825	92845739	92845848	92846627	92846825
4386	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92845739	92846825	92845739	92845848	92846659	92846825
4387	"ENSMUSG00000061878"	"Sphk1"	chr11	+	116425674	116426000	116425674	116425827	116425905	116426000
4388	"ENSMUSG00000120485"	"Gm35340"	chr8	+	15087923	15089391	15087923	15088752	15089332	15089391
4389	"ENSMUSG00000007411"	"Mark3"	chr12	+	111593509	111594032	111593509	111593746	111593912	111594032
4390	"ENSMUSG00000007411"	"Mark3"	chr12	+	111594623	111595549	111594623	111594736	111595395	111595549
4391	"ENSMUSG00000099338"	"2810030D12Rik"	chr8	+	13250729	13251293	13250729	13250824	13251100	13251293
4392	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103796590	103797075	103796590	103796830	103796917	103797075
4393	"ENSMUSG00000029617"	"Ccz1"	chr5	-	143934980	143935423	143934980	143935092	143935361	143935423
4394	"ENSMUSG00000029617"	"Ccz1"	chr5	-	143947848	143948347	143947848	143947896	143948269	143948347
4395	"ENSMUSG00000029617"	"Ccz1"	chr5	-	143949811	143951695	143949811	143949909	143951516	143951695
4396	"ENSMUSG00000032567"	"Aste1"	chr9	+	105273743	105275057	105273743	105273904	105273996	105275057
4397	"ENSMUSG00000032567"	"Aste1"	chr9	+	105273743	105275057	105273743	105273904	105274823	105275057
4398	"ENSMUSG00000032786"	"Alas1"	chr9	-	106118314	106118984	106118314	106118537	106118834	106118984
4399	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106322724	106323028	106322724	106322855	106322969	106323028
4400	"ENSMUSG00000023249"	"Parp3"	chr9	-	106350631	106351032	106350631	106350718	106350879	106351032
4401	"ENSMUSG00000023249"	"Parp3"	chr9	-	106351595	106352067	106351595	106351719	106351878	106352067
4402	"ENSMUSG00000023249"	"Parp3"	chr9	-	106351595	106352067	106351595	106351734	106351878	106352067
4403	"ENSMUSG00000023192"	"Grm2"	chr9	-	106524349	106525425	106524349	106524469	106525303	106525425
4404	"ENSMUSG00000032577"	"Mapkapk3"	chr9	-	107139621	107140963	107139621	107139686	107140823	107140963
4405	"ENSMUSG00000032579"	"Hemk1"	chr9	-	107213770	107214577	107213770	107213862	107214199	107214577
4406	"ENSMUSG00000025792"	"Slc25a10"	chr11	+	120387839	120388287	120387839	120387932	120388209	120388287
4407	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107561420	107561790	107561420	107561578	107561748	107561790
4408	"ENSMUSG00000032586"	"Traip"	chr9	+	107840029	107840616	107840029	107840119	107840527	107840616
4409	"ENSMUSG00000032596"	"Uba7"	chr9	+	107852995	107853388	107852995	107853164	107853253	107853388
4410	"ENSMUSG00000032596"	"Uba7"	chr9	+	107854527	107855221	107854527	107854674	107855050	107855221
4411	"ENSMUSG00000032596"	"Uba7"	chr9	+	107856592	107856890	107856592	107856657	107856742	107856890
4412	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858588	107858780
4413	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858716	107858780
4414	"ENSMUSG00000070284"	"Gmppb"	chr9	+	107928047	107928441	107928047	107928175	107928258	107928441
4415	"ENSMUSG00000032590"	"Apeh"	chr9	-	107965459	107966768	107965459	107965548	107966716	107966768
4416	"ENSMUSG00000032590"	"Apeh"	chr9	-	107968441	107969088	107968441	107968502	107968966	107969088
4417	"ENSMUSG00000032590"	"Apeh"	chr9	-	107969169	107969378	107969169	107969210	107969286	107969378
4418	"ENSMUSG00000032590"	"Apeh"	chr9	-	107969474	107969916	107969474	107969612	107969752	107969916
4419	"ENSMUSG00000032590"	"Apeh"	chr9	-	107970005	107970273	107970005	107970081	107970179	107970273
4420	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82257311	82258034	82257311	82257488	82257873	82258034
4421	"ENSMUSG00000061740"	"Cyp2d22"	chr15	-	82258104	82258670	82258104	82258257	82258498	82258670
4422	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012243	10012616	10012243	10012380	10012547	10012616
4423	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012547	10012942	10012547	10012609	10012834	10012942
4424	"ENSMUSG00000098234"	"Snhg6"	chr1	-	10012547	10012942	10012547	10012616	10012834	10012942
4425	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108438795	108439056	108438795	108438897	108438981	108439056
4426	"ENSMUSG00000019039"	"Dalrd3"	chr9	+	108448980	108449496	108448980	108449063	108449385	108449496
4427	"ENSMUSG00000006675"	"P4htm"	chr9	-	108460189	108461031	108460189	108460335	108460840	108461031
4428	"ENSMUSG00000025652"	"Tmem89"	chr9	+	108743686	108744631	108743686	108744025	108744432	108744631
4429	"ENSMUSG00000025650"	"Col7a1"	chr9	+	108796838	108797118	108796838	108796874	108797073	108797118
4430	"ENSMUSG00000025647"	"Shisa5"	chr9	+	108885045	108885573	108885045	108885161	108885354	108885573
4431	"ENSMUSG00000074062"	"Fbxw16"	chr9	-	109265234	109265826	109265234	109265359	109265647	109265826
4432	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41763824	41765121	41763824	41763885	41765006	41765121
4433	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41765274	41765552	41765274	41765307	41765385	41765552
4434	"ENSMUSG00000073889"	"Il11ra1"	chr4	+	41765385	41766274	41765385	41765552	41766110	41766274
4435	"ENSMUSG00000019996"	"Map7"	chr10	+	20149025	20149626	20149025	20149200	20149524	20149626
4436	"ENSMUSG00000056724"	"Nbeal2"	chr9	-	110457461	110457817	110457461	110457571	110457686	110457817
4437	"ENSMUSG00000009741"	"Ubp1"	chr9	+	113785030	113785881	113785030	113785136	113785774	113785881
4438	"ENSMUSG00000038840"	"Birc7"	chr2	+	180572597	180573130	180572597	180572697	180573051	180573130
4439	"ENSMUSG00000064299"	"4921528I07Rik"	chr9	-	114105730	114107655	114105730	114105844	114107630	114107655
4440	"ENSMUSG00000002395"	"Use1"	chr8	+	71820287	71820492	71820287	71820337	71820413	71820492
4441	"ENSMUSG00000002395"	"Use1"	chr8	+	71821493	71821947	71821493	71821521	71821775	71821947
4442	"ENSMUSG00000079550"	"Mpp4"	chr1	-	59183812	59185572	59183812	59183970	59185500	59185572
4443	"ENSMUSG00000079550"	"Mpp4"	chr1	-	59183812	59185572	59183812	59184009	59185500	59185572
4444	"ENSMUSG00000048856"	"Slc25a47"	chr12	+	108821219	108822741	108821219	108821544	108821864	108822741
4445	"ENSMUSG00000042787"	"Exog"	chr9	+	119276014	119278920	119276014	119276164	119278843	119278920
4446	"ENSMUSG00000024219"	"Anks1"	chr17	+	28278267	28281573	28278267	28278365	28279535	28281573
4447	"ENSMUSG00000073876"	"Gm13305"	chr4	-	42162041	42162928	42162041	42162205	42162761	42162928
4448	"ENSMUSG00000073876"	"Gm13305"	chr4	-	42162761	42163039	42162761	42162928	42163006	42163039
4449	"ENSMUSG00000030094"	"Xpc"	chr6	-	91473069	91475172	91473069	91473151	91475011	91475172
4450	"ENSMUSG00000001962"	"Fam50a"	chrX	+	73358469	73359178	73358469	73358569	73359032	73359178
4451	"ENSMUSG00000001962"	"Fam50a"	chrX	+	73362420	73362704	73362420	73362475	73362655	73362704
4452	"ENSMUSG00000032525"	"Nktr"	chr9	+	121556381	121558746	121556381	121556456	121558701	121558746
4453	"ENSMUSG00000035245"	"Eogt"	chr6	-	97124837	97125219	97124837	97124969	97125151	97125219
4454	"ENSMUSG00000040021"	"Lats1"	chr10	+	7588264	7589350	7588264	7589044	7589075	7589350
4455	"ENSMUSG00000034121"	"Mks1"	chr11	+	87747388	87747762	87747388	87747486	87747633	87747762
4456	"ENSMUSG00000034121"	"Mks1"	chr11	+	87748686	87750139	87748686	87748804	87749428	87750139
4457	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93029239	93029803	93029239	93029336	93029701	93029803
4458	"ENSMUSG00000120521"	"Gm34331"	chr1	-	89029827	89030262	89029827	89030016	89030115	89030262
4459	"ENSMUSG00000120521"	"Gm34331"	chr1	-	89029827	89030262	89029827	89030031	89030115	89030262
4460	"ENSMUSG00000019850"	"Tnfaip3"	chr10	-	18879323	18881079	18879323	18879505	18880204	18881079
4461	"ENSMUSG00000019850"	"Tnfaip3"	chr10	-	18881298	18882781	18881298	18881479	18882610	18882781
4462	"ENSMUSG00000049871"	"Nlrc3"	chr16	-	3780317	3783166	3780317	3780404	3781416	3783166
4463	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109913796	109914121	109913796	109913936	109914017	109914121
4464	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109914752	109915099	109914752	109914946	109915017	109915099
4465	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109915999	109916263	109915999	109916104	109916187	109916263
4466	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109921383	109922227	109921383	109921504	109921925	109922227
4467	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109944103	109944650	109944103	109944229	109944558	109944650
4468	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109944103	109944650	109944103	109944279	109944558	109944650
4469	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47683351	47683570	47683351	47683416	47683497	47683570
4470	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47683351	47683570	47683351	47683416	47683500	47683570
4471	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47683500	47686034	47683500	47683570	47685897	47686034
4472	"ENSMUSG00000070570"	"Slc17a7"	chr7	+	44821481	44822426	44821481	44821614	44822315	44822426
4473	"ENSMUSG00000038491"	"Cdk19os"	chr10	-	40226043	40226099	40226043	40226085	40226087	40226099
4474	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123954398	123955135	123954398	123954480	123955067	123955135
4475	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123954398	123955135	123954398	123954504	123955067	123955135
4476	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123957332	123957670	123957332	123957456	123957530	123957670
4477	"ENSMUSG00000023456"	"Tpi1"	chr6	-	124789583	124789876	124789583	124789668	124789752	124789876
4478	"ENSMUSG00000026709"	"Dars2"	chr1	-	160872528	160873046	160872528	160872639	160872827	160873046
4479	"ENSMUSG00000037174"	"Elf2"	chr3	-	51172290	51174287	51172290	51172427	51174173	51174287
4480	"ENSMUSG00000033105"	"Lss"	chr10	+	76371392	76372199	76371392	76371501	76372077	76372199
4481	"ENSMUSG00000033105"	"Lss"	chr10	+	76380298	76381335	76380298	76380370	76381284	76381335
4482	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42673729	42672201	42672260	42673678	42673729
4483	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42674851	42672201	42672260	42674742	42674851
4484	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42674851	42672201	42673729	42674742	42674851
4485	"ENSMUSG00000018570"	"2810408A11Rik"	chr11	-	69788928	69789236	69788928	69788976	69789077	69789236
4486	"ENSMUSG00000112023"	"Lilrb4b"	chr10	+	51357235	51357965	51357235	51357520	51357662	51357965
4487	"ENSMUSG00000112023"	"Lilrb4b"	chr10	+	51357235	51359974	51357235	51357965	51358964	51359974
4488	"ENSMUSG00000112023"	"Lilrb4b"	chr10	+	51358964	51359974	51358964	51359000	51359857	51359974
4489	"ENSMUSG00000112023"	"Lilrb4b"	chr10	+	51358964	51359974	51358964	51359023	51359857	51359974
4490	"ENSMUSG00000112023"	"Lilrb4b"	chr10	+	51358964	51360665	51358964	51359974	51360541	51360665
4491	"ENSMUSG00000003226"	"Ranbp2"	chr10	+	58291040	58291776	58291040	58291271	58291630	58291776
4492	"ENSMUSG00000059326"	"Csf2ra"	chr19	-	61214365	61214822	61214365	61214493	61214652	61214822
4493	"ENSMUSG00000020111"	"Micu1"	chr10	+	59699000	59699952	59699000	59699396	59699881	59699952
4494	"ENSMUSG00000037012"	"Hk1"	chr10	-	62210482	62210879	62210482	62210585	62210727	62210879
4495	"ENSMUSG00000035798"	"Zdhhc17"	chr10	-	110785481	110786544	110785481	110785544	110786421	110786544
4496	"ENSMUSG00000036764"	"Dnajc12"	chr10	+	63231563	63233157	63231563	63231642	63233017	63233157
4497	"ENSMUSG00000093482"	"Gm20619"	chr6	+	6362333	6364113	6362333	6362778	6363751	6364113
4498	"ENSMUSG00000043259"	"Fam13c"	chr10	+	70378473	70380360	70378473	70378555	70380157	70380360
4499	"ENSMUSG00000019927"	"Ube2d1"	chr10	-	71095571	71097945	71095571	71095649	71097913	71097945
4500	"ENSMUSG00000033416"	"Gucd1"	chr10	-	75345425	75345957	75345425	75345538	75345865	75345957
4501	"ENSMUSG00000033416"	"Gucd1"	chr10	-	75345425	75345957	75345425	75345667	75345865	75345957
4502	"ENSMUSG00000033416"	"Gucd1"	chr10	-	75345425	75345957	75345425	75345500	75345897	75345957
4503	"ENSMUSG00000006344"	"Ggt5"	chr10	+	75439800	75440634	75439800	75439996	75440476	75440634
