"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000091474_chr7_41252301_41252421","ENSMUSG00000091474","2610021A01Rik","chr7",41252301,41252421,120,"Regular (>50bp)",-0.114,0.000958206578132812,"Exclusion"
"ENSMUSG00000091474_chr7_41252301_41252421","ENSMUSG00000091474","2610021A01Rik","chr7",41252301,41252421,120,"Regular (>50bp)",-0.136,9.0611329107281e-05,"Exclusion"
"ENSMUSG00000003033_chr8_72995567_72995782","ENSMUSG00000003033","Ap1m1","chr8",72995567,72995782,215,"Regular (>50bp)",-0.28,0.0157787671167549,"Exclusion"
"ENSMUSG00000033434_chr5_110254735_110254806","ENSMUSG00000033434","Gtpbp6","chr5",110254735,110254806,71,"Regular (>50bp)",-0.159,2.01290237575617e-09,"Exclusion"
"ENSMUSG00000055567_chr1_66645610_66645814","ENSMUSG00000055567","Unc80","chr1",66645610,66645814,204,"Regular (>50bp)",-0.105,0.0095133670099723,"Exclusion"
"ENSMUSG00000027593_chr2_154636318_154636387","ENSMUSG00000027593","Raly","chr2",154636318,154636387,69,"Regular (>50bp)",0.118,0.0132819014482812,"Inclusion"
"ENSMUSG00000029482_chr5_125566846_125566960","ENSMUSG00000029482","Aacs","chr5",125566846,125566960,114,"Regular (>50bp)",0.235,0.0288273923666234,"Inclusion"
"ENSMUSG00000037259_chr2_144333691_144333817","ENSMUSG00000037259","Dzank1","chr2",144333691,144333817,126,"Regular (>50bp)",-0.215,0.00172166843415966,"Exclusion"
"ENSMUSG00000042508_chr5_9176539_9176749","ENSMUSG00000042508","Dmtf1","chr5",9176539,9176749,210,"Regular (>50bp)",-0.104,0.00261899138239011,"Exclusion"
"ENSMUSG00000026005_chr1_66740775_66740795","ENSMUSG00000026005","Rpe","chr1",66740775,66740795,20,"Microexon (0-30bp)",0.122,0.042373525672066,"Inclusion"
"ENSMUSG00000031822_chr8_121300909_121301017","ENSMUSG00000031822","Gse1","chr8",121300909,121301017,108,"Regular (>50bp)",0.126,0,"Inclusion"
"ENSMUSG00000040462_chr10_126932783_126932948","ENSMUSG00000040462","Os9","chr10",126932783,126932948,165,"Regular (>50bp)",-0.102,9.96518341292666e-08,"Exclusion"
"ENSMUSG00000028943_chr4_152215508_152215751","ENSMUSG00000028943","Espn","chr4",152215508,152215751,243,"Regular (>50bp)",-0.126,0.0392324111372134,"Exclusion"
"ENSMUSG00000028943_chr4_152217380_152217413","ENSMUSG00000028943","Espn","chr4",152217380,152217413,33,"Small (30-50bp)",0.171,0.0330518015657889,"Inclusion"
"ENSMUSG00000038085_chr2_156170237_156170375","ENSMUSG00000038085","Cnbd2","chr2",156170237,156170375,138,"Regular (>50bp)",-0.154,0.00854039767322631,"Exclusion"
"ENSMUSG00000063077_chr4_149345616_149345658","ENSMUSG00000063077","Kif1b","chr4",149345616,149345658,42,"Small (30-50bp)",-0.198,2.47292595078468e-09,"Exclusion"
"ENSMUSG00000063077_chr4_149349801_149349819","ENSMUSG00000063077","Kif1b","chr4",149349801,149349819,18,"Microexon (0-30bp)",-0.122,0,"Exclusion"
"ENSMUSG00000027673_chr3_32801876_32801938","ENSMUSG00000027673","Ndufb5","chr3",32801876,32801938,62,"Regular (>50bp)",0.425,0.0112496448164851,"Inclusion"
"ENSMUSG00000040940_chr7_24618608_24618776","ENSMUSG00000040940","Arhgef1","chr7",24618608,24618776,168,"Regular (>50bp)",0.222,0.00136666181722495,"Inclusion"
"ENSMUSG00000028550_chr4_99123303_99123423","ENSMUSG00000028550","Atg4c","chr4",99123303,99123423,120,"Regular (>50bp)",0.132,0.0209533691185055,"Inclusion"
"ENSMUSG00000027282_chr2_90683159_90683210","ENSMUSG00000027282","Mtch2","chr2",90683159,90683210,51,"Regular (>50bp)",-0.229,0,"Exclusion"
"ENSMUSG00000028649_chr4_123257849_123257867","ENSMUSG00000028649","Macf1","chr4",123257849,123257867,18,"Microexon (0-30bp)",-0.137,0,"Exclusion"
"ENSMUSG00000028649_chr4_123290886_123291213","ENSMUSG00000028649","Macf1","chr4",123290886,123291213,327,"Regular (>50bp)",0.123,7.3407250048571e-07,"Inclusion"
"ENSMUSG00000035268_chr2_163501069_163501155","ENSMUSG00000035268","Pkig","chr2",163501069,163501155,86,"Regular (>50bp)",0.107,0.00679725396576918,"Inclusion"
"ENSMUSG00000045503_chr2_164306277_164309247","ENSMUSG00000045503","Sys1","chr2",164306277,164309247,2970,"Regular (>50bp)",0.156,0.0449526278135182,"Inclusion"
"ENSMUSG00000049676_chr7_28884103_28884193","ENSMUSG00000049676","Catsperg1","chr7",28884103,28884193,90,"Regular (>50bp)",0.4,0.0263307764599819,"Inclusion"
"ENSMUSG00000049676_chr7_28884103_28884193","ENSMUSG00000049676","Catsperg1","chr7",28884103,28884193,90,"Regular (>50bp)",0.229,0.000469030419802761,"Inclusion"
"ENSMUSG00000049676_chr7_28889637_28889756","ENSMUSG00000049676","Catsperg1","chr7",28889637,28889756,119,"Regular (>50bp)",-0.391,0.0115057864267803,"Exclusion"
"ENSMUSG00000049676_chr7_28889637_28890060","ENSMUSG00000049676","Catsperg1","chr7",28889637,28890060,423,"Regular (>50bp)",-0.277,0.00873644531963276,"Exclusion"
"ENSMUSG00000049676_chr7_28897773_28897833","ENSMUSG00000049676","Catsperg1","chr7",28897773,28897833,60,"Regular (>50bp)",-0.298,0.00144658037973034,"Exclusion"
"ENSMUSG00000049676_chr7_28906229_28906374","ENSMUSG00000049676","Catsperg1","chr7",28906229,28906374,145,"Regular (>50bp)",0.319,1.04409689194384e-05,"Inclusion"
"ENSMUSG00000049676_chr7_28909904_28909958","ENSMUSG00000049676","Catsperg1","chr7",28909904,28909958,54,"Regular (>50bp)",0.107,0.00320417012365989,"Inclusion"
"ENSMUSG00000017664_chr2_165122705_165122811","ENSMUSG00000017664","Slc35c2","chr2",165122705,165122811,106,"Regular (>50bp)",0.49,0.00376120389611437,"Inclusion"
"ENSMUSG00000051149_chr2_168046519_168046694","ENSMUSG00000051149","Adnp","chr2",168046519,168046694,175,"Regular (>50bp)",0.289,0.0118336456040224,"Inclusion"
"ENSMUSG00000026970_chr2_60590102_60590150","ENSMUSG00000026970","Rbms1","chr2",60590102,60590150,48,"Small (30-50bp)",-0.109,1.68601818355716e-06,"Exclusion"
"ENSMUSG00000037885_chr2_129652407_129653157","ENSMUSG00000037885","Stk35","chr2",129652407,129653157,750,"Regular (>50bp)",-0.154,5.81443173539401e-05,"Exclusion"
"ENSMUSG00000021276_chr12_110845421_110845473","ENSMUSG00000021276","Cinp","chr12",110845421,110845473,52,"Regular (>50bp)",0.175,0.045925922029718,"Inclusion"
"ENSMUSG00000038685_chr2_180980027_180980147","ENSMUSG00000038685","Rtel1","chr2",180980027,180980147,120,"Regular (>50bp)",-0.111,5.2985879812659e-06,"Exclusion"
"ENSMUSG00000038685_chr2_180996801_180996918","ENSMUSG00000038685","Rtel1","chr2",180996801,180996918,117,"Regular (>50bp)",-0.173,0.00386516852811757,"Exclusion"
"ENSMUSG00000040183_chr4_32874206_32874370","ENSMUSG00000040183","Ankrd6","chr4",32874206,32874370,164,"Regular (>50bp)",-0.16,0.000357949181969969,"Exclusion"
"ENSMUSG00000027584_chr2_181358294_181358328","ENSMUSG00000027584","Oprl1","chr2",181358294,181358328,34,"Small (30-50bp)",0.418,8.23028332692743e-06,"Inclusion"
"ENSMUSG00000027584_chr2_181359747_181359886","ENSMUSG00000027584","Oprl1","chr2",181359747,181359886,139,"Regular (>50bp)",-0.288,0.00886053988611721,"Exclusion"
"ENSMUSG00000031485_chr8_27535951_27536027","ENSMUSG00000031485","Plpbp","chr8",27535951,27536027,76,"Regular (>50bp)",-0.255,0.00429232575527815,"Exclusion"
"ENSMUSG00000060261_chr5_134301377_134301440","ENSMUSG00000060261","Gtf2i","chr5",134301377,134301440,63,"Regular (>50bp)",0.123,0.0495043507073225,"Inclusion"
"ENSMUSG00000047213_chr3_16241130_16241279","ENSMUSG00000047213","Ythdf3","chr3",16241130,16241279,149,"Regular (>50bp)",-0.13,0.0087996618535725,"Exclusion"
"ENSMUSG00000001017_chr3_90409422_90409560","ENSMUSG00000001017","Chtop","chr3",90409422,90409560,138,"Regular (>50bp)",-0.103,4.04967711294638e-08,"Exclusion"
"ENSMUSG00000058318_chr2_92017388_92017753","ENSMUSG00000058318","Phf21a","chr2",92017388,92017753,365,"Regular (>50bp)",-0.307,0.000129630711321597,"Exclusion"
"ENSMUSG00000058318_chr2_92045793_92045920","ENSMUSG00000058318","Phf21a","chr2",92045793,92045920,127,"Regular (>50bp)",0.132,0.000574649726309643,"Inclusion"
"ENSMUSG00000087380_chr6_31261937_31262217","ENSMUSG00000087380","2210408F21Rik","chr6",31261937,31262217,280,"Regular (>50bp)",0.12,0.00207863633298947,"Inclusion"
"ENSMUSG00000087380_chr6_31313709_31313792","ENSMUSG00000087380","2210408F21Rik","chr6",31313709,31313792,83,"Regular (>50bp)",-0.259,8.63975196005069e-11,"Exclusion"
"ENSMUSG00000087380_chr6_31313738_31313792","ENSMUSG00000087380","2210408F21Rik","chr6",31313738,31313792,54,"Regular (>50bp)",-0.189,3.13897056497055e-14,"Exclusion"
"ENSMUSG00000025766_chr3_41708158_41708358","ENSMUSG00000025766","D3Ertd751e","chr3",41708158,41708358,200,"Regular (>50bp)",-0.116,0.0189424314770008,"Exclusion"
"ENSMUSG00000037022_chr8_80010837_80011075","ENSMUSG00000037022","Mmaa","chr8",80010837,80011075,238,"Regular (>50bp)",-0.373,0.000138368747953419,"Exclusion"
"ENSMUSG00000036834_chr3_63609984_63610044","ENSMUSG00000036834","Plch1","chr3",63609984,63610044,60,"Regular (>50bp)",0.156,7.8652208403867e-06,"Inclusion"
"ENSMUSG00000027829_chr3_65857445_65857647","ENSMUSG00000027829","Ccnl1","chr3",65857445,65857647,202,"Regular (>50bp)",-0.209,1.33565770465604e-10,"Exclusion"
"ENSMUSG00000025213_chr19_45065079_45065652","ENSMUSG00000025213","Kazald1","chr19",45065079,45065652,573,"Regular (>50bp)",-0.126,0.000319485934799967,"Exclusion"
"ENSMUSG00000025213_chr19_45065102_45065652","ENSMUSG00000025213","Kazald1","chr19",45065102,45065652,550,"Regular (>50bp)",-0.108,0.000339929778839638,"Exclusion"
"ENSMUSG00000001988_chr7_16194730_16194878","ENSMUSG00000001988","Npas1","chr7",16194730,16194878,148,"Regular (>50bp)",0.117,0.000155889898031129,"Inclusion"
"ENSMUSG00000030557_chr7_66894268_66894292","ENSMUSG00000030557","Mef2a","chr7",66894268,66894292,24,"Microexon (0-30bp)",-0.188,3.82827506342898e-06,"Exclusion"
"ENSMUSG00000026941_chr2_25456257_25456392","ENSMUSG00000026941","Mamdc4","chr2",25456257,25456392,135,"Regular (>50bp)",-0.2,0.0287475300416684,"Exclusion"
"ENSMUSG00000026941_chr2_25456723_25456835","ENSMUSG00000026941","Mamdc4","chr2",25456723,25456835,112,"Regular (>50bp)",-0.243,0.00612320292522862,"Exclusion"
"ENSMUSG00000012123_chr4_133819360_133819520","ENSMUSG00000012123","Crybg2","chr4",133819360,133819520,160,"Regular (>50bp)",-0.176,2.67536117641584e-07,"Exclusion"
"ENSMUSG00000066392_chr12_88799322_88799340","ENSMUSG00000066392","Nrxn3","chr12",88799322,88799340,18,"Microexon (0-30bp)",-0.107,0.00452207672631305,"Exclusion"
"ENSMUSG00000053510_chr4_108873848_108873982","ENSMUSG00000053510","Nrd1","chr4",108873848,108873982,134,"Regular (>50bp)",-0.236,6.49148509418852e-05,"Exclusion"
"ENSMUSG00000031497_chr8_10071372_10071429","ENSMUSG00000031497","Tnfsf13b","chr8",10071372,10071429,57,"Regular (>50bp)",-0.177,0.000166593777625775,"Exclusion"
"ENSMUSG00000030309_chr6_148770486_148771143","ENSMUSG00000030309","Caprin2","chr6",148770486,148771143,657,"Regular (>50bp)",-0.302,2.35907906004115e-11,"Exclusion"
"ENSMUSG00000029804_chr6_58809386_58809521","ENSMUSG00000029804","Herc3","chr6",58809386,58809521,135,"Regular (>50bp)",-0.117,0.00189975198822809,"Exclusion"
"ENSMUSG00000040506_chr2_91635368_91635455","ENSMUSG00000040506","Ambra1","chr2",91635368,91635455,87,"Regular (>50bp)",0.121,0.000310654817624556,"Inclusion"
"ENSMUSG00000028760_chr4_137814843_137814876","ENSMUSG00000028760","Eif4g3","chr4",137814843,137814876,33,"Small (30-50bp)",0.142,0.0302803529391185,"Inclusion"
"ENSMUSG00000028760_chr4_137814843_137814876","ENSMUSG00000028760","Eif4g3","chr4",137814843,137814876,33,"Small (30-50bp)",-0.141,0.000630664384618119,"Exclusion"
"ENSMUSG00000053460_chr6_72404880_72404963","ENSMUSG00000053460","Ggcx","chr6",72404880,72404963,83,"Regular (>50bp)",0.26,0.0346952164589474,"Inclusion"
"ENSMUSG00000053460_chr6_72404880_72405032","ENSMUSG00000053460","Ggcx","chr6",72404880,72405032,152,"Regular (>50bp)",0.17,0.0137970121377719,"Inclusion"
"ENSMUSG00000005045_chr4_152470180_152470295","ENSMUSG00000005045","Chd5","chr4",152470180,152470295,115,"Regular (>50bp)",-0.137,0,"Exclusion"
"ENSMUSG00000087578_chr6_83084723_83084895","ENSMUSG00000087578","Ccdc142os","chr6",83084723,83084895,172,"Regular (>50bp)",-0.125,0.00617957643475387,"Exclusion"
"ENSMUSG00000033788_chr6_84073458_84073500","ENSMUSG00000033788","Dysf","chr6",84073458,84073500,42,"Small (30-50bp)",-0.143,2.01956169178647e-09,"Exclusion"
"ENSMUSG00000033788_chr6_84134120_84134183","ENSMUSG00000033788","Dysf","chr6",84134120,84134183,63,"Regular (>50bp)",-0.134,0.000280195582029883,"Exclusion"
"ENSMUSG00000071337_chr6_86396675_86396794","ENSMUSG00000071337","Tia1","chr6",86396675,86396794,119,"Regular (>50bp)",-0.128,0.0243641801895583,"Exclusion"
"ENSMUSG00000007035_chr17_35261073_35261156","ENSMUSG00000007035","Msh5","chr17",35261073,35261156,83,"Regular (>50bp)",-0.322,9.86006679279446e-05,"Exclusion"
"ENSMUSG00000005893_chr6_92082262_92082346","ENSMUSG00000005893","Nr2c2","chr6",92082262,92082346,84,"Regular (>50bp)",0.334,5.15892663881317e-06,"Inclusion"
"ENSMUSG00000030061_chr6_97182063_97182308","ENSMUSG00000030061","Uba3","chr6",97182063,97182308,245,"Regular (>50bp)",0.102,6.29152564027324e-08,"Inclusion"
"ENSMUSG00000030067_chr6_99497557_99497693","ENSMUSG00000030067","Foxp1","chr6",99497557,99497693,136,"Regular (>50bp)",0.213,0.00253788279822853,"Inclusion"
"ENSMUSG00000000296_chr10_31214180_31214241","ENSMUSG00000000296","Tpd52l1","chr10",31214180,31214241,61,"Regular (>50bp)",-0.561,0.00014979744909032,"Exclusion"
"ENSMUSG00000000296_chr10_31214180_31214241","ENSMUSG00000000296","Tpd52l1","chr10",31214180,31214241,61,"Regular (>50bp)",-0.592,0.000113527244093131,"Exclusion"
"ENSMUSG00000021271_chr12_110827229_110827457","ENSMUSG00000021271","Zfp839","chr12",110827229,110827457,228,"Regular (>50bp)",-0.242,0.00157803820292536,"Exclusion"
"ENSMUSG00000034269_chr6_113086384_113086577","ENSMUSG00000034269","Setd5","chr6",113086384,113086577,193,"Regular (>50bp)",-0.105,0.0058226609798991,"Exclusion"
"ENSMUSG00000058486_chr6_34886648_34886762","ENSMUSG00000058486","Wdr91","chr6",34886648,34886762,114,"Regular (>50bp)",-0.599,6.38126107351054e-05,"Exclusion"
"ENSMUSG00000032503_chr9_111984485_111986866","ENSMUSG00000032503","Arpp21","chr9",111984485,111986866,2381,"Regular (>50bp)",-0.171,0.000599150887904193,"Exclusion"
"ENSMUSG00000032503_chr9_111986757_111986866","ENSMUSG00000032503","Arpp21","chr9",111986757,111986866,109,"Regular (>50bp)",-0.109,0.00589741868435199,"Exclusion"
"ENSMUSG00000057880_chr16_8428990_8429158","ENSMUSG00000057880","Abat","chr16",8428990,8429158,168,"Regular (>50bp)",-0.129,9.54026421227571e-12,"Exclusion"
"ENSMUSG00000033488_chr1_157294735_157294817","ENSMUSG00000033488","Cryzl2","chr1",157294735,157294817,82,"Regular (>50bp)",-0.14,0.037079933881615,"Exclusion"
"ENSMUSG00000030166_chr6_119888008_119888102","ENSMUSG00000030166","Rad52","chr6",119888008,119888102,94,"Regular (>50bp)",0.134,0.0136147538803283,"Inclusion"
"ENSMUSG00000000881_chrX_99853467_99853513","ENSMUSG00000000881","Dlg3","chrX",99853467,99853513,46,"Small (30-50bp)",0.134,7.81094895861366e-09,"Inclusion"
"ENSMUSG00000067825_chr6_121164217_121164525","ENSMUSG00000067825","Pex26","chr6",121164217,121164525,308,"Regular (>50bp)",-0.113,2.44457672884346e-07,"Exclusion"
"ENSMUSG00000031948_chr8_112735113_112735171","ENSMUSG00000031948","Kars","chr8",112735113,112735171,58,"Regular (>50bp)",-0.133,0.000224732437539234,"Exclusion"
"ENSMUSG00000031948_chr8_112736853_112736912","ENSMUSG00000031948","Kars","chr8",112736853,112736912,59,"Regular (>50bp)",0.113,3.78061307750116e-11,"Inclusion"
"ENSMUSG00000035642_chr7_97224794_97224898","ENSMUSG00000035642","Aamdc","chr7",97224794,97224898,104,"Regular (>50bp)",0.146,0.000689097897275384,"Inclusion"
"ENSMUSG00000035642_chr7_97224794_97224898","ENSMUSG00000035642","Aamdc","chr7",97224794,97224898,104,"Regular (>50bp)",0.105,0.00258624529481522,"Inclusion"
"ENSMUSG00000038346_chr6_125001376_125001515","ENSMUSG00000038346","Zfp384","chr6",125001376,125001515,139,"Regular (>50bp)",-0.122,0.036234618335544,"Exclusion"
"ENSMUSG00000026305_chr1_91036301_91036394","ENSMUSG00000026305","Lrrfip1","chr1",91036301,91036394,93,"Regular (>50bp)",0.102,0.00413963031152834,"Inclusion"
"ENSMUSG00000029765_chr6_32287395_32287527","ENSMUSG00000029765","Plxna4","chr6",32287395,32287527,132,"Regular (>50bp)",0.112,0.00300474676365773,"Inclusion"
"ENSMUSG00000000889_chr2_27060323_27060581","ENSMUSG00000000889","Dbh","chr2",27060323,27060581,258,"Regular (>50bp)",-0.146,0.0114783170626558,"Exclusion"
"ENSMUSG00000035181_chr12_51958987_51959014","ENSMUSG00000035181","Heatr5a","chr12",51958987,51959014,27,"Microexon (0-30bp)",0.22,0.0266003257680887,"Inclusion"
"ENSMUSG00000000131_chr7_125702794_125702887","ENSMUSG00000000131","Xpo6","chr7",125702794,125702887,93,"Regular (>50bp)",0.148,0.0300447947991917,"Inclusion"
"ENSMUSG00000049580_chr7_98002683_98002823","ENSMUSG00000049580","Tsku","chr7",98002683,98002823,140,"Regular (>50bp)",0.121,0.00202226264674503,"Inclusion"
"ENSMUSG00000064179_chr7_4511472_4511582","ENSMUSG00000064179","Tnnt1","chr7",4511472,4511582,110,"Regular (>50bp)",-0.101,0.0159130478191829,"Exclusion"
"ENSMUSG00000064179_chr7_4511472_4511624","ENSMUSG00000064179","Tnnt1","chr7",4511472,4511624,152,"Regular (>50bp)",-0.213,0.000747977373366288,"Exclusion"
"ENSMUSG00000035429_chr7_4555868_4555945","ENSMUSG00000035429","Ptprh","chr7",4555868,4555945,77,"Regular (>50bp)",-0.171,0.00229775904246734,"Exclusion"
"ENSMUSG00000047045_chrX_141535035_141535085","ENSMUSG00000047045","Tmem164","chrX",141535035,141535085,50,"Small (30-50bp)",-0.126,5.09260354793368e-05,"Exclusion"
"ENSMUSG00000097451_chr12_109583607_109583783","ENSMUSG00000097451","Rian","chr12",109583607,109583783,176,"Regular (>50bp)",0.344,0.0108037624816995,"Inclusion"
"ENSMUSG00000042439_chr18_65777263_65777440","ENSMUSG00000042439","Zfp532","chr18",65777263,65777440,177,"Regular (>50bp)",0.218,0.0317497090082631,"Inclusion"
"ENSMUSG00000070808_chr7_15720837_15721014","ENSMUSG00000070808","Bicra","chr7",15720837,15721014,177,"Regular (>50bp)",-0.159,0.00051811090979926,"Exclusion"
"ENSMUSG00000030374_chr7_16565270_16565505","ENSMUSG00000030374","Strn4","chr7",16565270,16565505,235,"Regular (>50bp)",-0.101,0.0332800409569284,"Exclusion"
"ENSMUSG00000063594_chr7_16627045_16627144","ENSMUSG00000063594","Gng8","chr7",16627045,16627144,99,"Regular (>50bp)",0.124,0.00468932595170997,"Inclusion"
"ENSMUSG00000032502_chr9_111463873_111464153","ENSMUSG00000032502","Stac","chr9",111463873,111464153,280,"Regular (>50bp)",-0.108,4.08732219436128e-05,"Exclusion"
"ENSMUSG00000004328_chr7_16784473_16784682","ENSMUSG00000004328","Hif3a","chr7",16784473,16784682,209,"Regular (>50bp)",-0.219,0.00154743014931343,"Exclusion"
"ENSMUSG00000026589_chr1_157334955_157335123","ENSMUSG00000026589","Sec16b","chr1",157334955,157335123,168,"Regular (>50bp)",-0.178,2.59957342057324e-07,"Exclusion"
"ENSMUSG00000030406_chr7_18893885_18893955","ENSMUSG00000030406","Gipr","chr7",18893885,18893955,70,"Regular (>50bp)",-0.344,6.30720236508342e-07,"Exclusion"
"ENSMUSG00000021071_chr12_70298793_70298817","ENSMUSG00000021071","Trim9","chr12",70298793,70298817,24,"Microexon (0-30bp)",0.3,0.0126767727515466,"Inclusion"
"ENSMUSG00000100706_chr8_49306622_49306829","ENSMUSG00000100706","Gm19744","chr8",49306622,49306829,207,"Regular (>50bp)",-0.165,0.0333098753347684,"Exclusion"
"ENSMUSG00000035164_chr9_52054974_52055726","ENSMUSG00000035164","Zc3h12c","chr9",52054974,52055726,752,"Regular (>50bp)",-0.135,1.90128423900859e-05,"Exclusion"
"ENSMUSG00000063160_chr7_26960432_26960532","ENSMUSG00000063160","Numbl","chr7",26960432,26960532,100,"Regular (>50bp)",-0.132,0.0473911802836961,"Exclusion"
"ENSMUSG00000005202_chr11_69506857_69506946","ENSMUSG00000005202","Shbg","chr11",69506857,69506946,89,"Regular (>50bp)",-0.131,0.0041425651737977,"Exclusion"
"ENSMUSG00000054808_chr7_28594856_28594937","ENSMUSG00000054808","Actn4","chr7",28594856,28594937,81,"Regular (>50bp)",-0.11,7.33396025610593e-05,"Exclusion"
"ENSMUSG00000020072_chr10_62889642_62889731","ENSMUSG00000020072","Pbld2","chr10",62889642,62889731,89,"Regular (>50bp)",-0.167,0.0389427118370901,"Exclusion"
"ENSMUSG00000079509_chrX_93157801_93157869","ENSMUSG00000079509","Zfx","chrX",93157801,93157869,68,"Regular (>50bp)",-0.279,0.000155866825924027,"Exclusion"
"ENSMUSG00000069727_chr7_42314441_42314568","ENSMUSG00000069727","Zfp975","chr7",42314441,42314568,127,"Regular (>50bp)",0.221,0.0127552405054185,"Inclusion"
"ENSMUSG00000064194_chr7_42838466_42838574","ENSMUSG00000064194","Zfp936","chr7",42838466,42838574,108,"Regular (>50bp)",-0.156,0.00180500359869244,"Exclusion"
"ENSMUSG00000020212_chr10_117992738_117992768","ENSMUSG00000020212","Mdm1","chr10",117992738,117992768,30,"Microexon (0-30bp)",-0.124,0,"Exclusion"
"ENSMUSG00000001053_chr11_51538834_51538989","ENSMUSG00000001053","N4bp3","chr11",51538834,51538989,155,"Regular (>50bp)",-0.359,0.0455946029911624,"Exclusion"
"ENSMUSG00000008140_chr7_44140586_44140673","ENSMUSG00000008140","Emc10","chr7",44140586,44140673,87,"Regular (>50bp)",-0.109,1.19371306669874e-06,"Exclusion"
"ENSMUSG00000064043_chr17_47630277_47630544","ENSMUSG00000064043","Trerf1","chr17",47630277,47630544,267,"Regular (>50bp)",-0.118,0.00361328962545285,"Exclusion"
"ENSMUSG00000034780_chr2_67708171_67708236","ENSMUSG00000034780","B3galt1","chr2",67708171,67708236,65,"Regular (>50bp)",-0.122,0.000446342757155352,"Exclusion"
"ENSMUSG00000074141_chr7_44483374_44483516","ENSMUSG00000074141","Il4i1","chr7",44483374,44483516,142,"Regular (>50bp)",-0.241,0.00173710782867617,"Exclusion"
"ENSMUSG00000007837_chr7_44709628_44709783","ENSMUSG00000007837","Prrg2","chr7",44709628,44709783,155,"Regular (>50bp)",-0.126,0.020111244438949,"Exclusion"
"ENSMUSG00000007837_chr7_44709628_44709810","ENSMUSG00000007837","Prrg2","chr7",44709628,44709810,182,"Regular (>50bp)",-0.114,0.0084240667727097,"Exclusion"
"ENSMUSG00000007837_chr7_44709628_44709839","ENSMUSG00000007837","Prrg2","chr7",44709628,44709839,211,"Regular (>50bp)",-0.11,0.0458507845949077,"Exclusion"
"ENSMUSG00000029823_chr6_38531914_38531998","ENSMUSG00000029823","Luc7l2","chr6",38531914,38531998,84,"Regular (>50bp)",-0.322,9.4376012364881e-06,"Exclusion"
"ENSMUSG00000023467_chr7_45164841_45164980","ENSMUSG00000023467","Tulp2","chr7",45164841,45164980,139,"Regular (>50bp)",-0.172,0.0170533348024479,"Exclusion"
"ENSMUSG00000023467_chr7_45164841_45164994","ENSMUSG00000023467","Tulp2","chr7",45164841,45164994,153,"Regular (>50bp)",-0.164,0.0312870732357171,"Exclusion"
"ENSMUSG00000040428_chr7_45190478_45190628","ENSMUSG00000040428","Plekha4","chr7",45190478,45190628,150,"Regular (>50bp)",-0.133,0.0282017471999398,"Exclusion"
"ENSMUSG00000002771_chr7_45506163_45506317","ENSMUSG00000002771","Grin2d","chr7",45506163,45506317,154,"Regular (>50bp)",-0.121,0.00379792490271077,"Exclusion"
"ENSMUSG00000032523_chr9_121614117_121614319","ENSMUSG00000032523","Hhatl","chr9",121614117,121614319,202,"Regular (>50bp)",-0.112,0.00841840647922134,"Exclusion"
"ENSMUSG00000003573_chr8_70738043_70738200","ENSMUSG00000003573","Homer3","chr8",70738043,70738200,157,"Regular (>50bp)",-0.101,2.53532237938914e-13,"Exclusion"
"ENSMUSG00000030505_chr7_49430868_49430918","ENSMUSG00000030505","Prmt3","chr7",49430868,49430918,50,"Small (30-50bp)",-0.186,0.000158285060328964,"Exclusion"
"ENSMUSG00000059119_chr7_143072586_143072622","ENSMUSG00000059119","Nap1l4","chr7",143072586,143072622,36,"Small (30-50bp)",0.133,6.90174686690001e-09,"Inclusion"
"ENSMUSG00000058966_chr7_126417465_126417525","ENSMUSG00000058966","Tlcd3b","chr7",126417465,126417525,60,"Regular (>50bp)",-0.304,0.0304633951298983,"Exclusion"
"ENSMUSG00000047804_chr11_61795600_61795685","ENSMUSG00000047804","Akap10","chr11",61795600,61795685,85,"Regular (>50bp)",-0.123,0.00580372437516306,"Exclusion"
"ENSMUSG00000025133_chr7_97148755_97148806","ENSMUSG00000025133","Ints4","chr7",97148755,97148806,51,"Regular (>50bp)",-0.115,0.000683547154600883,"Exclusion"
"ENSMUSG00000044433_chr8_3650357_3650405","ENSMUSG00000044433","Camsap3","chr8",3650357,3650405,48,"Small (30-50bp)",-0.155,0.0108797651684664,"Exclusion"
"ENSMUSG00000033594_chr8_123962256_123962588","ENSMUSG00000033594","Spata2l","chr8",123962256,123962588,332,"Regular (>50bp)",-0.134,0.00104499521939677,"Exclusion"
"ENSMUSG00000041977_chr3_87602704_87602824","ENSMUSG00000041977","Arhgef11","chr3",87602704,87602824,120,"Regular (>50bp)",-0.106,0.00114814519812022,"Exclusion"
"ENSMUSG00000007850_chr11_50268140_50268267","ENSMUSG00000007850","Hnrnph1","chr11",50268140,50268267,127,"Regular (>50bp)",-0.242,1.40017309400077e-05,"Exclusion"
"ENSMUSG00000002885_chr8_84458531_84458666","ENSMUSG00000002885","Adgre5","chr8",84458531,84458666,135,"Regular (>50bp)",0.171,0.0434580165481204,"Inclusion"
"ENSMUSG00000019823_chr10_41354423_41354631","ENSMUSG00000019823","Mical1","chr10",41354423,41354631,208,"Regular (>50bp)",-0.12,5.77724965612637e-08,"Exclusion"
