"event_key","gene_symbol","chr","exon_start","exon_end","exon_length","size_category","r_srrm3","p_srrm3","r_srrm4","p_srrm4","srrm3_class"
"chr7:-:35424715:35424861:35422255:35426714","Dpy19l3","chr7",35424715,35424861,146,"regular (>50bp)",0.502123817558993,0.0962102435365647,0.181241805259171,0.572941738998836,"moderate"
"chr7:-:35426714:35426836:35424861:35429110","Dpy19l3","chr7",35426714,35426836,122,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr7:-:35452039:35452181:35449298:35453679","Dpy19l3","chr7",35452039,35452181,142,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr7:-:35487142:35487257:35475997:35491072","Zfp507","chr7",35487142,35487257,115,"regular (>50bp)",0.141895193836335,0.660010923517629,0.067437144438712,0.835043614102698,"weak"
"chr7:-:35492947:35495043:35491187:35500862","Zfp507","chr7",35492947,35495043,2096,"regular (>50bp)",-0.199928589665779,0.533284629962319,0.0467130447213269,0.885375927768706,"weak"
"chr7:-:35492947:35495043:35491187:35502258","Zfp507","chr7",35492947,35495043,2096,"regular (>50bp)",0.166024963950105,0.606071465732947,0.309554762586346,0.327518092525827,"weak"
"chr7:-:35494720:35495043:35491187:35500862","Zfp507","chr7",35494720,35495043,323,"regular (>50bp)",-0.190225485472391,0.553730300040774,0.0874896083628645,0.786875857231569,"weak"
"chr7:-:35494720:35495043:35491187:35502258","Zfp507","chr7",35494720,35495043,323,"regular (>50bp)",0.190421176497341,0.553314793588051,0.352852041763282,0.260585813879525,"weak"
"chr7:-:35500862:35500953:35491187:35502258","Zfp507","chr7",35500862,35500953,91,"regular (>50bp)",0.0617981222637631,0.848690426302492,0.193677367086745,0.546419932712693,"weak"
"chr7:-:35500862:35500953:35495043:35502258","Zfp507","chr7",35500862,35500953,91,"regular (>50bp)",-0.0307200047220069,0.92449503447863,-0.315545301441396,0.317745893400237,"weak"
"chr18:-:81014395:81014736:81013119:81014952","Sall3","chr18",81014395,81014736,341,"regular (>50bp)",-0.384371667320993,0.217336512620954,-0.115234224031174,0.72137707536745,"weak"
"chr7:+:39109239:39109366:39099077:39116765","ENSMUSG00000121502","chr7",39109239,39109366,127,"regular (>50bp)",-0.285081396966943,0.369106808248461,-0.0904447224079767,0.77983105385935,"weak"
"chr7:+:39120820:39120930:39116858:39122281","ENSMUSG00000121502","chr7",39120820,39120930,110,"regular (>50bp)",0.119671436095535,0.711047638937574,-0.0190036841631723,0.953255632874938,"weak"
"chr7:+:39120820:39120930:39116858:39122285","ENSMUSG00000121502","chr7",39120820,39120930,110,"regular (>50bp)",-0.213043511947935,0.506173056106747,-0.695565608066509,0.0120137512701467,"weak"
"chr2:-:58390495:58390569:58369940:58427789","Acvr1","chr2",58390495,58390569,74,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr2:-:58397288:58397533:58390569:58406035","Acvr1","chr2",58397288,58397533,245,"regular (>50bp)",0.0878736296753127,0.785959533892624,-0.0384190584087789,0.90563892277358,"weak"
"chr2:-:58406035:58406312:58390569:58427789","Acvr1","chr2",58406035,58406312,277,"regular (>50bp)",-0.0220705542007223,0.945721006036162,0.147011253951403,0.648439146083675,"weak"
"chr2:-:58406035:58406312:58390569:58456798","Acvr1","chr2",58406035,58406312,277,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr2:-:58427789:58427885:58390569:58456798","Acvr1","chr2",58427789,58427885,96,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr2:-:58427789:58427885:58406312:58456798","Acvr1","chr2",58427789,58427885,96,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr10:+:62889642:62889731:62888237:62890105","Pbld2","chr10",62889642,62889731,89,"regular (>50bp)",-0.568379935805147,0.0538296708040838,-0.0178519153949078,0.956086214431878,"moderate"
"chr10:-:127498599:127498791:127497648:127499000","Nab2","chr10",127498599,127498791,192,"regular (>50bp)",0.113956572199086,0.724359359157436,-0.430761598423189,0.162124825115658,"weak"
"chr10:-:127502244:127502302:127501007:127504264","Nab2","chr10",127502244,127502302,58,"regular (>50bp)",0.718908216640358,0.00842222283436197,0.269400735665557,0.397129576265832,"strong"
"chr2:+:136395541:136395702:136394462:136396605","Ankef1","chr2",136395541,136395702,161,"regular (>50bp)",0.350499061987462,0.264000714497345,0.279870016748636,0.378302709982791,"weak"
"chr7:+:39202651:39202756:39193928:39213125","Gm33989","chr7",39202651,39202756,105,"regular (>50bp)",0.114742833133941,0.722523656670615,0.266105772990235,0.403151273448685,"weak"
"chr7:+:39202651:39202756:39202035:39213125","Gm33989","chr7",39202651,39202756,105,"regular (>50bp)",0.149174928837174,0.643566454049045,-0.342407284773788,0.2759409915243,"weak"
"chr7:+:39213425:39213486:39213252:39214290","Gm33989","chr7",39213425,39213486,61,"regular (>50bp)",-0.151508174520804,0.638326287262445,-0.415488477958043,0.179199012560348,"weak"
"chr11:-:62164537:62164640:62159634:62172082","Zswim7","chr11",62164537,62164640,103,"regular (>50bp)",0.197066184074091,0.539282526378251,0.502875158540102,0.0956329865036521,"weak"
"chr11:-:62167443:62167465:62164640:62172082","Zswim7","chr11",62167443,62167465,22,"microexon (<=30bp)",-0.0832196310586849,0.797081050320481,-0.148899302609589,0.644186465653071,"weak"
"chrX:-:93124325:93124466:93123585:93124942","Zfx","chrX",93124325,93124466,141,"regular (>50bp)",0.159282071393524,0.6209775374273,-0.0835942230616953,0.796184588534341,"weak"
"chrX:-:93125755:93125905:93125574:93141888","Zfx","chrX",93125755,93125905,150,"regular (>50bp)",0.109861923376238,0.733940599485302,-0.00113060671832295,0.997217652271258,"weak"
"chrX:-:93147401:93147484:93145986:93157801","Zfx","chrX",93147401,93147484,83,"regular (>50bp)",-0.155176755810452,0.63011783521006,-0.0659438853236667,0.838653486864079,"weak"
"chrX:-:93147401:93147484:93145986:93166673","Zfx","chrX",93147401,93147484,83,"regular (>50bp)",0.115971403292468,0.719657974211188,0.317240852275229,0.315009494464571,"weak"
"chrX:-:93157801:93157869:93145986:93166337","Zfx","chrX",93157801,93157869,68,"regular (>50bp)",0.301161096313135,0.341482121805862,0.299807415341524,0.343763656937365,"weak"
"chrX:-:93157801:93157869:93145986:93166673","Zfx","chrX",93157801,93157869,68,"regular (>50bp)",-0.0707015291955782,0.827162397663713,0.391706717277298,0.207939158438015,"weak"
"chrX:-:93157801:93157869:93145986:93167210","Zfx","chrX",93157801,93157869,68,"regular (>50bp)",0.124054908934723,0.700886914654039,0.527674202580121,0.0778655226847139,"weak"
"chr7:+:41284103:41284134:41283118:41292756","Zfp788","chr7",41284103,41284134,31,"small (30-50bp)",-0.467668236648832,0.125244689115256,-0.251806414328885,0.429808637182216,"moderate"
"chr7:+:41284103:41284134:41283118:41296906","Zfp788","chr7",41284103,41284134,31,"small (30-50bp)",-0.168456775932657,0.600728905793975,0.154071789416784,0.632586211282722,"weak"
"chr7:+:41284103:41284134:41283118:41296914","Zfp788","chr7",41284103,41284134,31,"small (30-50bp)",-0.539855991164892,0.0700256692797193,-0.0856713060998699,0.791217908615837,"moderate"
"chr7:+:41284103:41284323:41283118:41292756","Zfp788","chr7",41284103,41284323,220,"regular (>50bp)",-0.657396995814832,0.020171592960644,-0.485289291700757,0.109762839518591,"moderate"
"chr7:+:41284103:41284323:41283118:41296906","Zfp788","chr7",41284103,41284323,220,"regular (>50bp)",-0.273000311190142,0.390603693398811,-0.0660060017472396,0.838503266392951,"weak"
"chr7:+:41284103:41284323:41283118:41296914","Zfp788","chr7",41284103,41284323,220,"regular (>50bp)",-0.704630853276815,0.0105057436213776,-0.190737564438885,0.552643285908394,"strong"
"chr7:+:41292756:41292856:41283118:41296906","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",-0.135772835006269,0.673949026680582,0.0602462479168585,0.85245292172823,"weak"
"chr7:+:41292756:41292856:41283118:41296914","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",-0.52791862138319,0.0777025877215183,0.0399047658418278,0.902005070350703,"moderate"
"chr7:+:41292756:41292856:41284134:41296906","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",-0.0230119207543005,0.943409067293279,-0.183650211704269,0.567765423642034,"weak"
"chr7:+:41292756:41292856:41284134:41296914","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",-0.15341742766816,0.6340496109999,0.227010934037547,0.477989740233693,"weak"
"chr7:+:41292756:41292856:41284323:41296906","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",0.0493011085713425,0.87906539024521,0.000788597511417945,0.998059312420927,"weak"
"chr7:+:41292756:41292856:41284323:41296914","Zfp788","chr7",41292756,41292856,100,"regular (>50bp)",0.193833964735372,0.54608924785853,-0.0478568147809268,0.882586271608409,"weak"
"chr19:+:53334881:53334911:53319914:53357972","Mxi1","chr19",53334881,53334911,30,"microexon (<=30bp)",0.00165098948553419,0.995937032829226,-0.197576015735644,0.538212148096789,"weak"
"chr9:-:44840959:44841117:44837273:44843639","Ube4a","chr9",44840959,44841117,158,"regular (>50bp)",0.344319449073627,0.27309194128981,0.123378794206847,0.702451237306614,"weak"
"chr9:-:44848930:44849044:44846799:44849146","Ube4a","chr9",44848930,44849044,114,"regular (>50bp)",0.16314396796068,0.61242384422255,0.702934454789159,0.0107765951004479,"weak"
"chr9:-:44867839:44868023:44864470:44871276","Ube4a","chr9",44867839,44868023,184,"regular (>50bp)",0.394279609189676,0.204702532540645,0.273909757397772,0.38896362491275,"weak"
"chr9:-:44867839:44868023:44864413:44871276","Ube4a","chr9",44867839,44868023,184,"regular (>50bp)",0.442494201398878,0.149735043205908,0.35664626509529,0.255133598104738,"moderate"
"chr9:-:44871276:44871437:44864470:44874634","Ube4a","chr9",44871276,44871437,161,"regular (>50bp)",0.206439545900458,0.519748299772975,-0.112622809051702,0.727476373768257,"weak"
"chr9:-:44874634:44874730:44871425:44876782","Ube4a","chr9",44874634,44874730,96,"regular (>50bp)",0.0284603316889544,0.930036488699866,0.0822037495101303,0.799513356544113,"weak"
"chr9:-:44874634:44874730:44871437:44876770","Ube4a","chr9",44874634,44874730,96,"regular (>50bp)",-0.152886043049638,0.635238873603522,-0.152852839283171,0.635313211426598,"weak"
"chr9:-:44874634:44874730:44871437:44876782","Ube4a","chr9",44874634,44874730,96,"regular (>50bp)",-0.474367591858622,0.119199982476565,-0.344668118823751,0.27257426615765,"moderate"
"chr9:-:44874661:44874730:44871437:44876782","Ube4a","chr9",44874661,44874730,69,"regular (>50bp)",-0.316580174875543,0.316074190104412,0.128008745634698,0.691760454364005,"weak"
"chr7:-:42150781:42150849:42139700:42155033","Zfp141","chr7",42150781,42150849,68,"regular (>50bp)",0.246161653130564,0.440562572428015,0.0437154860532638,0.892692572855567,"weak"
"chr7:-:42152297:42152365:42150849:42155033","Zfp141","chr7",42152297,42152365,68,"regular (>50bp)",0.427823005745375,0.165326517934879,-0.092538354356219,0.77484912280633,"moderate"
"chr9:+:21368798:21368872:21336552:21376877","Dnm2","chr9",21368798,21368872,74,"regular (>50bp)",0.159482159589267,0.620533292030615,-0.0409148907576633,0.899535414315249,"weak"
"chr9:+:21376877:21377027:21368872:21378827","Dnm2","chr9",21376877,21377027,150,"regular (>50bp)",-0.121328425415674,0.707201625707975,0.331464282362604,0.292571177409958,"weak"
"chr9:+:21390194:21390333:21389644:21391702","Dnm2","chr9",21390194,21390333,139,"regular (>50bp)",-0.441278777952105,0.150989462566487,-0.478832255128738,0.115280049535049,"moderate"
"chr9:+:21391702:21391841:21390333:21392628","Dnm2","chr9",21391702,21391841,139,"regular (>50bp)",0.639589059305489,0.0251154291170495,0.169319381683916,0.598838118798224,"moderate"
"chr9:+:21398342:21398372:21397017:21401038","Dnm2","chr9",21398342,21398372,30,"microexon (<=30bp)",0.135799007506728,0.673889238261163,-0.0916514110455303,0.776958720694618,"weak"
"chr9:+:21401953:21401965:21401090:21405799","Dnm2","chr9",21401953,21401965,12,"microexon (<=30bp)",-0.370313990365864,0.236051011422907,-0.639449027639278,0.025157474859405,"weak"
"chr9:+:21411553:21411665:21410663:21414837","Dnm2","chr9",21411553,21411665,112,"regular (>50bp)",-0.298854883082984,0.345373972019977,-0.423598034979805,0.169999285590264,"weak"
"chr10:-:60612963:60612996:60610939:60613168","Unc5b","chr10",60612963,60612996,33,"small (30-50bp)",0.304090548783774,0.336572718833899,0.549980583100955,0.0639374528705345,"weak"
"chr10:-:60612963:60612996:60610939:60613946","Unc5b","chr10",60612963,60612996,33,"small (30-50bp)",0.13445310049706,0.676966064900003,0.680743922049578,0.0148170489042048,"weak"
"chr10:-:60613168:60613333:60610939:60613946","Unc5b","chr10",60613168,60613333,165,"regular (>50bp)",0.247102197169491,0.438761789089254,0.725871239329367,0.00752634733125959,"weak"
"chr10:-:60613168:60613333:60612996:60613946","Unc5b","chr10",60613168,60613333,165,"regular (>50bp)",0.464032606224066,0.128607420046883,0.402850794505318,0.19414340018438,"moderate"
"chr10:-:60615446:60615550:60614743:60615873","Unc5b","chr10",60615446,60615550,104,"regular (>50bp)",0.441793106586351,0.150457814644964,0.438009689971434,0.154396713674802,"moderate"
"chr10:-:60618836:60619061:60616017:60666865","Unc5b","chr10",60618836,60619061,225,"regular (>50bp)",0.361812930700488,0.247817298029577,0.0268248363406642,0.93404904930469,"weak"
"chr3:+:138151050:138151152:138148954:138153612","Adh5","chr3",138151050,138151152,102,"regular (>50bp)",0.127332103345557,0.693319686618282,-0.155709731247233,0.628928463581648,"weak"
"chr3:+:138152843:138152985:138151152:138153612","Adh5","chr3",138152843,138152985,142,"regular (>50bp)",-0.178352539732665,0.579176237054789,-0.138690376090121,0.667294930923622,"weak"
"chr3:+:138156659:138156879:138153700:138157004","Adh5","chr3",138156659,138156879,220,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr7:-:42232070:42232131:42230332:42232329","Zfp977","chr7",42232070,42232131,61,"regular (>50bp)",0.0134912239341975,0.966806997150891,-0.0975855954486076,0.762871206857046,"weak"
"chr7:-:42232070:42232131:42230332:42241860","Zfp977","chr7",42232070,42232131,61,"regular (>50bp)",-0.145042617273247,0.652883633175508,0.000143287815105099,0.999647377652168,"weak"
"chr7:-:42232329:42232456:42230332:42241860","Zfp977","chr7",42232329,42232456,127,"regular (>50bp)",-0.147230109758083,0.647945693503822,-0.0636964762803107,0.844091842340291,"weak"
"chr7:-:42232329:42232456:42232131:42241860","Zfp977","chr7",42232329,42232456,127,"regular (>50bp)",-0.178591087584594,0.578660482870353,-0.549425218681324,0.0642615454740031,"weak"
"chr7:-:42232329:42232502:42232131:42241860","Zfp977","chr7",42232329,42232502,173,"regular (>50bp)",-0.0800198767840295,0.804747677703646,-0.485726744717108,0.109395517912294,"weak"
"chr7:-:42314441:42314568:42314242:42342074","Zfp975","chr7",42314441,42314568,127,"regular (>50bp)",-0.131252996815951,0.684299853791654,-0.342331864772711,0.276053712076938,"weak"
"chr7:-:42360100:42360227:42359901:42388298","Gm17067","chr7",42360100,42360227,127,"regular (>50bp)",-0.0738835855945978,0.819494004708389,0.116366462071446,0.718737187475901,"weak"
"chr7:-:42362930:42363176:42360227:42388298","Gm17067","chr7",42362930,42363176,246,"regular (>50bp)",0.23221652908224,0.467674552015777,0.383906110903681,0.217941467119516,"weak"
"chr7:-:42364722:42364867:42360227:42388298","Gm17067","chr7",42364722,42364867,145,"regular (>50bp)",0.197738325437807,0.53787157131241,0.416910550771262,0.177563785440661,"weak"
"chr7:-:42472041:42472167:42471843:42516547","Gm2381","chr7",42472041,42472167,126,"regular (>50bp)",-0.275418440801349,0.386250697174704,0.0100515506137268,0.975267094115722,"weak"
"chr7:+:42838466:42838574:42836977:42838725","Zfp936","chr7",42838466,42838574,108,"regular (>50bp)",0.305002633887561,0.335052008722919,0.642443924416954,0.0242692889176883,"weak"
"chr7:+:42870265:42870329:42863571:42872998","EU599041","chr7",42870265,42870329,64,"regular (>50bp)",0.667704951422491,0.0176579302520867,0.653188114420275,0.021269548542725,"moderate"
"chr7:+:42870265:42870525:42863571:42872998","EU599041","chr7",42870265,42870525,260,"regular (>50bp)",0.575460259130459,0.05025697890126,0.697104847087502,0.0117470444506062,"moderate"
"chr7:+:42872998:42873125:42863571:42873324","EU599041","chr7",42872998,42873125,127,"regular (>50bp)",-0.034354210248928,0.91558933356068,-0.206868702937627,0.518861351521422,"weak"
"chr7:+:42910431:42910492:42910236:42912710","Gm35588","chr7",42910431,42910492,61,"regular (>50bp)",0.0691402514598872,0.830930013685677,-0.163005298820125,0.612730222285487,"weak"
"chr7:-:42950593:42950689:42949600:42951034","Zfp715","chr7",42950593,42950689,96,"regular (>50bp)",-0.342124160570448,0.276364277109929,-0.223615810644475,0.484773147364568,"weak"
"chr7:-:42957890:42957996:42951161:42960454","Zfp715","chr7",42957890,42957996,106,"regular (>50bp)",-0.542002893488676,0.0687026595372899,-0.773874816865822,0.00313981829872321,"moderate"
"chr10:+:81470500:81470587:81465582:81470698","Ankrd24","chr10",81470500,81470587,87,"regular (>50bp)",-0.0530049858906024,0.870045449156947,0.451982729300257,0.140171491386466,"weak"
"chr10:+:81470500:81470587:81469589:81470698","Ankrd24","chr10",81470500,81470587,87,"regular (>50bp)",-0.0887472655297344,0.783875858644762,-0.373132406405175,0.232224740956462,"weak"
"chr10:+:81470698:81470819:81469589:81470903","Ankrd24","chr10",81470698,81470819,121,"regular (>50bp)",0.503604350620715,0.0950749752259874,-0.00465029506119979,0.988556244466264,"moderate"
"chr10:+:81470698:81470829:81469589:81470903","Ankrd24","chr10",81470698,81470829,131,"regular (>50bp)",0.499640386338286,0.098134898185876,0.000728275498946969,0.998207760781747,"moderate"
"chr10:+:81470903:81470992:81469589:81471521","Ankrd24","chr10",81470903,81470992,89,"regular (>50bp)",-0.447525192951527,0.144613733990795,-0.112775750390804,0.727118755222084,"moderate"
"chr10:+:81471521:81471586:81469589:81472202","Ankrd24","chr10",81471521,81471586,65,"regular (>50bp)",-0.0750756628315199,0.816624932664801,-0.0311594788469489,0.923417651460745,"weak"
"chr10:+:81471521:81471586:81470992:81472202","Ankrd24","chr10",81471521,81471586,65,"regular (>50bp)",0.0170824976072685,0.957977393364275,-0.250093054989172,0.433059151294712,"weak"
"chr10:+:81477809:81477882:81476824:81478134","Ankrd24","chr10",81477809,81477882,73,"regular (>50bp)",-0.018877927606944,0.953564668029825,0.18803199550492,0.558396451254819,"weak"
"chr10:+:81480809:81480977:81479727:81482138","Ankrd24","chr10",81480809,81480977,168,"regular (>50bp)",0.79645403766664,0.00193309601684481,0.618159046010121,0.0321636556766371,"strong"
"chr10:+:81482626:81482692:81482267:81482933","Ankrd24","chr10",81482626,81482692,66,"regular (>50bp)",0.59646835925035,0.0406404133750494,0.62467049784239,0.0298883627536476,"moderate"
"chr12:-:108833602:108833703:108832225:108841039","Wars1","chr12",108833602,108833703,101,"regular (>50bp)",-0.00920841296989874,0.977341233097259,-0.0421738404478777,0.89645855324741,"weak"
"chr12:-:108846968:108847077:108841711:108854301","Wars1","chr12",108846968,108847077,109,"regular (>50bp)",-0.162148471621807,0.61462457240277,-0.333336421073563,0.289686868219677,"weak"
"chr12:-:108848620:108848834:108847077:108854301","Wars1","chr12",108848620,108848834,214,"regular (>50bp)",0.241652440185449,0.449245213770036,0.433115947147881,0.159588235959682,"weak"
"chr12:-:108850190:108850274:108848834:108854301","Wars1","chr12",108850190,108850274,84,"regular (>50bp)",-0.201767903737864,0.529445563455567,-0.343881057138981,0.27374362916113,"weak"
"chr10:+:117978754:117978869:117977867:117982499","Mdm1","chr10",117978754,117978869,115,"regular (>50bp)",0.486126067311048,0.109060926429889,0.298781733448823,0.345497802803594,"moderate"
"chr10:+:117983885:117984020:117982876:117986693","Mdm1","chr10",117983885,117984020,135,"regular (>50bp)",0.468323318204865,0.124644959419917,0.129769604778525,0.687707948354962,"moderate"
"chr10:+:117983885:117984020:117982876:117986726","Mdm1","chr10",117983885,117984020,135,"regular (>50bp)",0.0581883803368051,0.857446535582905,0.34349915794078,0.274312065203096,"weak"
"chr10:+:117983885:117984020:117982876:117987906","Mdm1","chr10",117983885,117984020,135,"regular (>50bp)",0.337724153360962,0.282990247811655,-0.0307931692143721,0.924315661568065,"weak"
"chr10:+:117986693:117986861:117982876:117987906","Mdm1","chr10",117986693,117986861,168,"regular (>50bp)",0.327816759356477,0.298237039902777,-0.0211011672709818,0.948102162769483,"weak"
"chr10:+:117986693:117986861:117984020:117987906","Mdm1","chr10",117986693,117986861,168,"regular (>50bp)",0.0497578492874507,0.877952368996625,-0.27671601849459,0.383925172293806,"weak"
"chr10:+:117986726:117986861:117982876:117987906","Mdm1","chr10",117986726,117986861,135,"regular (>50bp)",0.354394500935217,0.25836123247407,-0.010609449513837,0.973894725922249,"weak"
"chr10:+:117986726:117986861:117984020:117987906","Mdm1","chr10",117986726,117986861,135,"regular (>50bp)",0.0456478701569521,0.887974964917072,-0.294207100964056,0.353289071640339,"weak"
"chr10:+:117987906:117988001:117986861:117988079","Mdm1","chr10",117987906,117988001,95,"regular (>50bp)",0.499347064690666,0.0983639118698313,0.0288186646583139,0.929157543335872,"moderate"
"chr10:+:117992738:117992768:117988179:117993099","Mdm1","chr10",117992738,117992768,30,"microexon (<=30bp)",-0.138934350455989,0.666739481381254,0.130659190255044,0.685663480139141,"weak"
"chr10:+:117995564:117995674:117995461:118000105","Mdm1","chr10",117995564,117995674,110,"regular (>50bp)",0.468243489221279,0.124717942402615,0.601916097819236,0.0383774377127994,"moderate"
"chr10:+:118002529:118002589:118000352:118003955","Mdm1","chr10",118002529,118002589,60,"regular (>50bp)",0.410080433123664,0.185503297853718,0.463180084732795,0.129404382144147,"moderate"
"chr11:-:51538834:51538989:51537101:51540975","N4bp3","chr11",51538834,51538989,155,"regular (>50bp)",-0.258530033464281,0.417168838904706,0.0630936943461988,0.845551547304114,"weak"
"chr11:-:51538834:51538989:51537101:51541504","N4bp3","chr11",51538834,51538989,155,"regular (>50bp)",-0.295695763088676,0.350743492328016,-0.159989957387172,0.61940637766657,"weak"
"chr11:-:51540975:51541181:51537101:51541504","N4bp3","chr11",51540975,51541181,206,"regular (>50bp)",0.10772900045189,0.738945442318513,-0.165445301717296,0.607347583951215,"weak"
"chr11:-:51540975:51541181:51538989:51541504","N4bp3","chr11",51540975,51541181,206,"regular (>50bp)",0.101291339446016,0.754107024780957,-0.242974017865097,0.446692063542534,"weak"
"chr7:+:43214037:43214267:43211845:43216691","Zfp658","chr7",43214037,43214267,230,"regular (>50bp)",0.240436430124207,0.451600546863233,0.341552234809967,0.277220469824918,"weak"
"chr7:+:43233491:43233720:43229190:43235777","Zfp719","chr7",43233491,43233720,229,"regular (>50bp)",-0.146656920734567,0.649238333778549,-0.314784637475504,0.318977744441545,"weak"
"chr7:-:137850100:137850170:137831704:137861526","Tcerg1l","chr7",137850100,137850170,70,"regular (>50bp)",0.0389939727257268,0.904232554440757,-0.162283353228903,0.614326220362434,"weak"
"chr8:+:106593029:106593305:106587337:106602165","Nutf2","chr8",106593029,106593305,276,"regular (>50bp)",0.224231479744212,0.483539806819311,-0.17032909397097,0.596627770263196,"weak"
"chr8:+:106596882:106597064:106587337:106602165","Nutf2","chr8",106596882,106597064,182,"regular (>50bp)",-0.0809123979322744,0.802607575383141,-0.266826637365143,0.401829950330025,"weak"
"chr8:+:106601179:106601368:106587337:106602165","Nutf2","chr8",106601179,106601368,189,"regular (>50bp)",-0.544970308287282,0.0669025159224783,-0.627838834539313,0.0288242292500335,"moderate"
"chr8:+:106601179:106601368:106587788:106602165","Nutf2","chr8",106601179,106601368,189,"regular (>50bp)",-0.0837912612126731,0.795713133728371,0.00327257536703801,0.991946511559339,"weak"
"chr8:+:106602985:106603057:106602290:106603141","Nutf2","chr8",106602985,106603057,72,"regular (>50bp)",0.301210921296033,0.341398301035529,-0.0945917163355565,0.769970574836113,"weak"
"chr8:+:106602985:106603240:106602290:106605436","Nutf2","chr8",106602985,106603240,255,"regular (>50bp)",0.109445857919009,0.734916145689811,-0.0693496131536639,0.830424598552433,"weak"
"chr8:+:106603141:106603240:106602290:106605436","Nutf2","chr8",106603141,106603240,99,"regular (>50bp)",0.135243857320766,0.675157793253151,-0.00127043888726513,0.996873536029089,"weak"
"chr8:+:72951582:72951748:72950729:72952211","Hsh2d","chr8",72951582,72951748,166,"regular (>50bp)",-0.256772553083893,0.42045480885121,-0.319277083515527,0.31174054552554,"weak"
"chr6:-:124720710:124720854:124720373:124721682","Atn1","chr6",124720710,124720854,144,"regular (>50bp)",0.649242004055642,0.0223379356912003,0.531987190859758,0.0750245016192397,"moderate"
"chr6:-:124726198:124726312:124724952:124726424","Atn1","chr6",124726198,124726312,114,"regular (>50bp)",0.255515114742242,0.422813659769827,-0.107646242045914,0.739139821424853,"weak"
"chr6:-:124726424:124726562:124726312:124726709","Atn1","chr6",124726424,124726562,138,"regular (>50bp)",-0.287811835876566,0.364335851728331,-0.224140905367418,0.483721160286777,"weak"
"chr11:-:68883741:68883864:68883612:68884122","Pfas","chr11",68883741,68883864,123,"regular (>50bp)",0.280062085656713,0.377961702941959,0.203852333550706,0.525109228960303,"weak"
"chr11:-:68884122:68884284:68883864:68884391","Pfas","chr11",68884122,68884284,162,"regular (>50bp)",-0.250162742132736,0.432926711096829,-0.410623712558397,0.184863850005743,"weak"
"chr9:-:15236802:15237042:15235587:15237370","Cep295","chr9",15236802,15237042,240,"regular (>50bp)",0.185956484669122,0.562826352242746,0.273220561485217,0.390206176929573,"weak"
"chr9:-:15241800:15241944:15239247:15242049","Cep295","chr9",15241800,15241944,144,"regular (>50bp)",-0.136329189624347,0.672678464355517,-0.0679307534328903,0.833850980300086,"weak"
"chr9:-:15247144:15247279:15246964:15247611","Cep295","chr9",15247144,15247279,135,"regular (>50bp)",-0.0435845112496131,0.893012444171156,0.442538879167509,0.149689059580164,"weak"
"chr9:-:15262106:15262200:15258332:15262986","Cep295","chr9",15262106,15262200,94,"regular (>50bp)",-0.000210699620036935,0.999481481434508,-0.274956902522202,0.387079606454596,"weak"
"chr10:+:93959405:93959477:93959159:93960751","Fgd6","chr10",93959405,93959477,72,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr14:-:55875315:55875527:55874069:55877841","Tm9sf1","chr14",55875315,55875527,212,"regular (>50bp)",-0.130612761786433,0.685770135527446,-0.0867610815348805,0.788614895509169,"weak"
"chr14:-:55875315:55875589:55874069:55877841","Tm9sf1","chr14",55875315,55875589,274,"regular (>50bp)",-0.120901401817606,0.708192186958296,-0.0602786926517712,0.852374230802214,"weak"
"chr14:-:55875315:55875589:55874069:55878423","Tm9sf1","chr14",55875315,55875589,274,"regular (>50bp)",-0.424636245984609,0.168843424255014,-0.508368237688729,0.0914832193276804,"moderate"
"chr14:-:55875366:55875589:55874069:55877841","Tm9sf1","chr14",55875366,55875589,223,"regular (>50bp)",-0.104445090997005,0.746669196350755,-0.0320914312305719,0.921133337253742,"weak"
"chr14:-:55877841:55878027:55874069:55878423","Tm9sf1","chr14",55877841,55878027,186,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276802,"moderate"
"chr14:-:55877841:55878027:55875589:55878423","Tm9sf1","chr14",55877841,55878027,186,"regular (>50bp)",0.428790676882456,0.164267833627956,0.444182527350392,0.148003653194403,"moderate"
"chr7:+:43896661:43896840:43896232:43897675","2410002F23Rik","chr7",43896661,43896840,179,"regular (>50bp)",0.387245830564068,0.213624240680447,-0.346365653077972,0.270061978086376,"weak"
