Gene	Comparison	EventType	dPSI	FDR	Chromosome	Start	End	ExonLength	IGV_coordinate	IGV_narrow
Tbp	Pos_vs_Neg	SE	-0.121	1.69e-05	chr17	15721573	15721619	46	chr17:15721073-15722119	chr17:15721473-15721719
Nrcam	Pos_vs_Neg	SE	-0.121	2.35e-05	chr12	44581839	44581857	18	chr12:44581339-44582357	chr12:44581739-44581957
Ptpn4	Pos_vs_Neg	SE	-0.121	3.78e-05	chr1	119633884	119634043	159	chr1:119633384-119634543	chr1:119633784-119634143
Cbfa2t2	Pos_vs_Neg	SE	-0.121	0.000648	chr2	154342319	154342463	144	chr2:154341819-154342963	chr2:154342219-154342563
Aftph	Pos_vs_Neg	SE	-0.121	0.000801	chr11	20646750	20646831	81	chr11:20646250-20647331	chr11:20646650-20646931
Map4k3	Pos_vs_Neg	SE	-0.121	0.00238	chr17	80936714	80936777	63	chr17:80936214-80937277	chr17:80936614-80936877
Sec16b	Pos_vs_Neg	SE	-0.121	0.00407	chr1	157334955	157335123	168	chr1:157334455-157335623	chr1:157334855-157335223
Crybg2	Pos_vs_Neg	SE	-0.121	0.0255	chr4	133819360	133819520	160	chr4:133818860-133820020	chr4:133819260-133819620
Zfand6	Pos_vs_Neg	SE	0.121	0.0274	chr7	84302089	84302250	161	chr7:84301589-84302750	chr7:84301989-84302350
Slmap	Pos_vs_Neg	SE	-0.121	0.0478	chr14	26180564	26180615	51	chr14:26180064-26181115	chr14:26180464-26180715
Gltp	Pos_vs_Neg	A3SS	-0.12	0.000416	chr5	114812114	114812265	NA	chr5:114811614-114812765	chr5:114812014-114812365
Tecpr2	Pos_vs_Neg	A3SS	0.12	0.00153	chr12	110897723	110898166	NA	chr12:110897223-110898666	chr12:110897623-110898266
Rpe	Pos_vs_Neg	A5SS	-0.12	0.0385	chr1	66740775	66740807	NA	chr1:66740275-66741307	chr1:66740675-66740907
Git1	Pos_vs_Neg	MXE	-0.12	0	chr11	77391472	77391940	NA	chr11:77390972-77392440	chr11:77391372-77392040
Rpl31	Pos_vs_Neg	RI	0.12	3.19e-06	chr1	39407009	39407336	NA	chr1:39406509-39407836	chr1:39406909-39407436
Hsd17b8	Pos_vs_Neg	RI	0.12	9.63e-06	chr17	34245006	34245444	NA	chr17:34244506-34245944	chr17:34244906-34245544
Eml5	Pos_vs_Neg	SE	-0.12	0	chr12	98786119	98786128	9	chr12:98785619-98786628	chr12:98786019-98786228
Cd47	Pos_vs_Neg	SE	-0.12	1.39e-05	chr16	49728416	49728441	25	chr16:49727916-49728941	chr16:49728316-49728541
Emid1	Pos_vs_Neg	SE	-0.12	5.91e-05	chr11	5059543	5059634	91	chr11:5059043-5060134	chr11:5059443-5059734
Elavl2	Pos_vs_Neg	SE	-0.12	0.00039	chr4	91142377	91142416	39	chr4:91141877-91142916	chr4:91142277-91142516
Ltk	Pos_vs_Neg	SE	-0.12	0.00607	chr2	119588727	119588884	157	chr2:119588227-119589384	chr2:119588627-119588984
Camta1	Pos_vs_Neg	SE	0.12	0.024	chr4	151874864	151875010	146	chr4:151874364-151875510	chr4:151874764-151875110
Ppp4r1l-ps	Pos_vs_Neg	SE	-0.12	0.0263	chr2	173457275	173457369	94	chr2:173456775-173457869	chr2:173457175-173457469
Alkbh1	Pos_vs_Neg	A3SS	-0.119	0.00669	chr12	87478169	87478363	NA	chr12:87477669-87478863	chr12:87478069-87478463
Lrp8	Pos_vs_Neg	MXE	0.119	0.000548	chr4	107705477	107707339	NA	chr4:107704977-107707839	chr4:107705377-107707439
Prpf40b	Pos_vs_Neg	RI	0.119	4.14e-07	chr15	99212723	99213167	NA	chr15:99212223-99213667	chr15:99212623-99213267
Cpsf4	Pos_vs_Neg	RI	-0.119	1.86e-05	chr5	145114039	145115738	NA	chr5:145113539-145116238	chr5:145113939-145115838
Rdh12	Pos_vs_Neg	RI	0.119	0.000573	chr12	79258161	79259531	NA	chr12:79257661-79260031	chr12:79258061-79259631
Dalrd3	Pos_vs_Neg	RI	-0.119	0.00243	chr9	108448243	108448873	NA	chr9:108447743-108449373	chr9:108448143-108448973
Matk	Pos_vs_Neg	RI	0.119	0.00742	chr10	81097464	81098368	NA	chr10:81096964-81098868	chr10:81097364-81098468
Cibar1	Pos_vs_Neg	SE	-0.119	1.6e-12	chr4	12169957	12169978	21	chr4:12169457-12170478	chr4:12169857-12170078
Pogk	Pos_vs_Neg	SE	-0.119	1.97e-09	chr1	166236566	166236900	334	chr1:166236066-166237400	chr1:166236466-166237000
Zmym3	Pos_vs_Neg	SE	-0.119	3.1e-07	chrX	100461878	100462558	680	chrX:100461378-100463058	chrX:100461778-100462658
Zbed5	Pos_vs_Neg	SE	-0.119	2.1e-05	chr5	129928023	129928273	250	chr5:129927523-129928773	chr5:129927923-129928373
4833420G17Rik	Pos_vs_Neg	SE	0.119	2.11e-05	chr13	119601100	119601226	126	chr13:119600600-119601726	chr13:119601000-119601326
Nbea	Pos_vs_Neg	SE	-0.119	3.64e-05	chr3	55901468	55901477	9	chr3:55900968-55901977	chr3:55901368-55901577
Pyroxd2	Pos_vs_Neg	SE	-0.119	0.000251	chr19	42735935	42736047	112	chr19:42735435-42736547	chr19:42735835-42736147
Nrip1	Pos_vs_Neg	SE	0.119	0.000458	chr16	76149359	76149437	78	chr16:76148859-76149937	chr16:76149259-76149537
Gm12610	Pos_vs_Neg	SE	-0.119	0.000961	chr4	89340867	89340979	112	chr4:89340367-89341479	chr4:89340767-89341079
Arhgap23	Pos_vs_Neg	SE	-0.119	0.00282	chr11	97382469	97382492	23	chr11:97381969-97382992	chr11:97382369-97382592
Srsf9	Pos_vs_Neg	SE	-0.119	0.00594	chr5	115466405	115466763	358	chr5:115465905-115467263	chr5:115466305-115466863
Zfr	Pos_vs_Neg	SE	-0.119	0.0243	chr15	12136481	12136764	283	chr15:12135981-12137264	chr15:12136381-12136864
Calcrl	Pos_vs_Neg	SE	0.119	0.05	chr2	84237862	84237930	68	chr2:84237362-84238430	chr2:84237762-84238030
Sema4c	Pos_vs_Neg	A3SS	0.118	0.00184	chr1	36595012	36595161	NA	chr1:36594512-36595661	chr1:36594912-36595261
Oprl1	Pos_vs_Neg	A5SS	0.118	0.0279	chr2	181357482	181357739	NA	chr2:181356982-181358239	chr2:181357382-181357839
Cdc16	Pos_vs_Neg	MXE	0.118	3.54e-10	chr8	13809139	13810568	NA	chr8:13808639-13811068	chr8:13809039-13810668
Erc1	Pos_vs_Neg	MXE	-0.118	0.00218	chr6	119756437	119760424	NA	chr6:119755937-119760924	chr6:119756337-119760524
Nktr	Pos_vs_Neg	MXE	-0.118	0.00561	chr9	121559062	121560631	NA	chr9:121558562-121561131	chr9:121558962-121560731
Dixdc1	Pos_vs_Neg	RI	0.118	0.00457	chr9	50593332	50593926	NA	chr9:50592832-50594426	chr9:50593232-50594026
Psmd4	Pos_vs_Neg	RI	-0.118	0.0357	chr3	94942252	94943235	NA	chr3:94941752-94943735	chr3:94942152-94943335
Fryl	Pos_vs_Neg	SE	-0.118	5.25e-11	chr5	73182113	73182131	18	chr5:73181613-73182631	chr5:73182013-73182231
Pex26	Pos_vs_Neg	SE	-0.118	4.5e-09	chr6	121164217	121164525	308	chr6:121163717-121165025	chr6:121164117-121164625
Fancl	Pos_vs_Neg	SE	0.118	0.0465	chr11	26357547	26357648	101	chr11:26357047-26358148	chr11:26357447-26357748
Smarca2	Pos_vs_Neg	SE	-0.118	0.0475	chr19	26727251	26727347	96	chr19:26726751-26727847	chr19:26727151-26727447
Samd4	Pos_vs_Neg	MXE	-0.117	0.000912	chr14	47253733	47290570	NA	chr14:47253233-47291070	chr14:47253633-47290670
Ntng2	Pos_vs_Neg	MXE	0.117	0.0248	chr2	29088825	29094936	NA	chr2:29088325-29095436	chr2:29088725-29095036
Cpsf4	Pos_vs_Neg	RI	-0.117	1.19e-05	chr5	145114039	145115738	NA	chr5:145113539-145116238	chr5:145113939-145115838
Haghl	Pos_vs_Neg	RI	-0.117	0.022	chr17	26003048	26003546	NA	chr17:26002548-26004046	chr17:26002948-26003646
Vcan	Pos_vs_Neg	SE	0.117	1.26e-07	chr13	89836403	89841620	5217	chr13:89835903-89842120	chr13:89836303-89841720
Fetub	Pos_vs_Neg	SE	-0.117	8.05e-05	chr16	22747824	22748059	235	chr16:22747324-22748559	chr16:22747724-22748159
Phldb1	Pos_vs_Neg	SE	-0.117	0.00014	chr9	44612799	44612967	168	chr9:44612299-44613467	chr9:44612699-44613067
Stard6	Pos_vs_Neg	SE	-0.117	0.000243	chr18	70609452	70609502	50	chr18:70608952-70610002	chr18:70609352-70609602
Mink1	Pos_vs_Neg	SE	-0.117	0.000795	chr11	70499414	70499525	111	chr11:70498914-70500025	chr11:70499314-70499625
Cacnb3	Pos_vs_Neg	SE	-0.117	0.000928	chr15	98538839	98538859	20	chr15:98538339-98539359	chr15:98538739-98538959
2410002F23Rik	Pos_vs_Neg	SE	-0.117	0.00112	chr7	43897333	43897483	150	chr7:43896833-43897983	chr7:43897233-43897583
Crlf2	Pos_vs_Neg	SE	-0.117	0.00292	chr5	109703372	109703526	154	chr5:109702872-109704026	chr5:109703272-109703626
Ninl	Pos_vs_Neg	SE	-0.117	0.0156	chr2	150811899	150812052	153	chr2:150811399-150812552	chr2:150811799-150812152
Tfdp2	Pos_vs_Neg	SE	0.117	0.0171	chr9	96114734	96114801	67	chr9:96114234-96115301	chr9:96114634-96114901
Nrxn2	Pos_vs_Neg	A3SS	0.116	7.5e-13	chr19	6581297	6582308	NA	chr19:6580797-6582808	chr19:6581197-6582408
Fbxw17	Pos_vs_Neg	A5SS	-0.116	0.0361	chr13	50573875	50574064	NA	chr13:50573375-50574564	chr13:50573775-50574164
Polh	Pos_vs_Neg	MXE	-0.116	0.0156	chr17	46486076	46492457	NA	chr17:46485576-46492957	chr17:46485976-46492557
Gm20443	Pos_vs_Neg	MXE	-0.116	0.0168	chr17	36049225	36050506	NA	chr17:36048725-36051006	chr17:36049125-36050606
Evl	Pos_vs_Neg	SE	-0.116	3.4e-09	chr12	108649606	108649669	63	chr12:108649106-108650169	chr12:108649506-108649769
Zfp94	Pos_vs_Neg	SE	-0.116	0.000653	chr7	24010889	24010928	39	chr7:24010389-24011428	chr7:24010789-24011028
Dctn4	Pos_vs_Neg	SE	-0.116	0.000847	chr18	60678428	60678449	21	chr18:60677928-60678949	chr18:60678328-60678549
Ociad1	Pos_vs_Neg	SE	0.116	0.00224	chr5	73451308	73451353	45	chr5:73450808-73451853	chr5:73451208-73451453
Garnl3	Pos_vs_Neg	SE	-0.116	0.00256	chr2	32994864	32995035	171	chr2:32994364-32995535	chr2:32994764-32995135
Epha7	Pos_vs_Neg	SE	-0.116	0.00411	chr4	28947539	28947653	114	chr4:28947039-28948153	chr4:28947439-28947753
Qrich1	Pos_vs_Neg	SE	0.116	0.00502	chr9	108395901	108396025	124	chr9:108395401-108396525	chr9:108395801-108396125
Zc3h14	Pos_vs_Neg	SE	-0.116	0.0122	chr12	98746306	98746539	233	chr12:98745806-98747039	chr12:98746206-98746639
Snx19	Pos_vs_Neg	SE	-0.116	0.0125	chr9	30373526	30373711	185	chr9:30373026-30374211	chr9:30373426-30373811
Dhx57	Pos_vs_Neg	SE	-0.116	0.0249	chr17	80583278	80583464	186	chr17:80582778-80583964	chr17:80583178-80583564
Faxc	Pos_vs_Neg	SE	0.116	0.0359	chr4	21958443	21958667	224	chr4:21957943-21959167	chr4:21958343-21958767
4833420G17Rik	Pos_vs_Neg	A3SS	-0.115	0.00268	chr13	119601815	119602840	NA	chr13:119601315-119603340	chr13:119601715-119602940
Ppp4r1l-ps	Pos_vs_Neg	MXE	0.115	4.09e-05	chr2	173457275	173487351	NA	chr2:173456775-173487851	chr2:173457175-173487451
Cep70	Pos_vs_Neg	MXE	0.115	0.00885	chr9	99128319	99136430	NA	chr9:99127819-99136930	chr9:99128219-99136530
Ppm1m	Pos_vs_Neg	MXE	-0.115	0.0156	chr9	106073248	106073630	NA	chr9:106072748-106074130	chr9:106073148-106073730
Pkn3	Pos_vs_Neg	RI	0.115	0.00179	chr2	29969937	29970698	NA	chr2:29969437-29971198	chr2:29969837-29970798
Izumo4	Pos_vs_Neg	RI	0.115	0.0055	chr10	80539563	80539762	NA	chr10:80539063-80540262	chr10:80539463-80539862
Tmem191	Pos_vs_Neg	RI	0.115	0.0129	chr16	17095532	17095755	NA	chr16:17095032-17096255	chr16:17095432-17095855
Gtpbp3	Pos_vs_Neg	SE	-0.115	1.43e-06	chr8	71943538	71943611	73	chr8:71943038-71944111	chr8:71943438-71943711
Ndrg4	Pos_vs_Neg	SE	-0.115	0.00182	chr8	96438952	96438991	39	chr8:96438452-96439491	chr8:96438852-96439091
Eno4	Pos_vs_Neg	SE	0.115	0.00196	chr19	58952809	58953005	196	chr19:58952309-58953505	chr19:58952709-58953105
Aamdc	Pos_vs_Neg	SE	0.115	0.0117	chr7	97207337	97207433	96	chr7:97206837-97207933	chr7:97207237-97207533
Epb41l2	Pos_vs_Neg	SE	-0.115	0.0196	chr10	25377721	25378036	315	chr10:25377221-25378536	chr10:25377621-25378136
Mbnl1	Pos_vs_Neg	SE	-0.115	0.0249	chr3	60522103	60522157	54	chr3:60521603-60522657	chr3:60522003-60522257
Fxyd7	Pos_vs_Neg	SE	-0.115	0.0329	chr7	30746797	30746827	30	chr7:30746297-30747327	chr7:30746697-30746927
Qrich1	Pos_vs_Neg	SE	0.115	0.0362	chr9	108395965	108396025	60	chr9:108395465-108396525	chr9:108395865-108396125
Glyr1	Pos_vs_Neg	A3SS	-0.114	0.00137	chr16	4839201	4839312	NA	chr16:4838701-4839812	chr16:4839101-4839412
Prmt7	Pos_vs_Neg	MXE	0.114	2.62e-06	chr8	106943875	106946701	NA	chr8:106943375-106947201	chr8:106943775-106946801
Rnf121	Pos_vs_Neg	MXE	0.114	0.0168	chr7	101688756	101691871	NA	chr7:101688256-101692371	chr7:101688656-101691971
Arhgap26	Pos_vs_Neg	RI	-0.114	0.000136	chr18	39490605	39490881	NA	chr18:39490105-39491381	chr18:39490505-39490981
Spg20	Pos_vs_Neg	SE	-0.114	5.2e-05	chr3	55032175	55032346	171	chr3:55031675-55032846	chr3:55032075-55032446
Pigq	Pos_vs_Neg	SE	-0.114	0.000102	chr17	26150435	26150547	112	chr17:26149935-26151047	chr17:26150335-26150647
Arl6	Pos_vs_Neg	SE	-0.114	0.000419	chr16	59439028	59439041	13	chr16:59438528-59439541	chr16:59438928-59439141
Crnde	Pos_vs_Neg	SE	-0.114	0.0375	chr8	93071480	93071648	168	chr8:93070980-93072148	chr8:93071380-93071748
Fkbp1a	Pos_vs_Neg	A3SS	-0.113	0.00635	chr2	151385825	151386060	NA	chr2:151385325-151386560	chr2:151385725-151386160
Acd	Pos_vs_Neg	A3SS	-0.113	0.0418	chr8	106426635	106426792	NA	chr8:106426135-106427292	chr8:106426535-106426892
Pvt1	Pos_vs_Neg	A5SS	0.113	0.00608	chr15	62116567	62116706	NA	chr15:62116067-62117206	chr15:62116467-62116806
Myo9b	Pos_vs_Neg	MXE	0.113	2.29e-06	chr8	71791550	71793443	NA	chr8:71791050-71793943	chr8:71791450-71793543
Pprc1	Pos_vs_Neg	MXE	0.113	0.00117	chr19	46055667	46056527	NA	chr19:46055167-46057027	chr19:46055567-46056627
Pelp1	Pos_vs_Neg	MXE	0.113	0.0129	chr11	70286485	70287271	NA	chr11:70285985-70287771	chr11:70286385-70287371
Birc6	Pos_vs_Neg	MXE	-0.113	0.028	chr17	74925430	74926833	NA	chr17:74924930-74927333	chr17:74925330-74926933
Tenm4	Pos_vs_Neg	MXE	-0.113	0.0464	chr7	96085966	96145547	NA	chr7:96085466-96146047	chr7:96085866-96145647
Ncoa5	Pos_vs_Neg	SE	0.113	4.84e-09	chr2	164865065	164865132	67	chr2:164864565-164865632	chr2:164864965-164865232
Zscan26	Pos_vs_Neg	SE	-0.113	9.2e-08	chr13	21632336	21632654	318	chr13:21631836-21633154	chr13:21632236-21632754
Nrbp1	Pos_vs_Neg	SE	-0.113	1.65e-06	chr5	31403665	31403689	24	chr5:31403165-31404189	chr5:31403565-31403789
Ndrg3	Pos_vs_Neg	SE	-0.113	0.000179	chr2	156771851	156771890	39	chr2:156771351-156772390	chr2:156771751-156771990
Cacna1g	Pos_vs_Neg	SE	-0.113	0.000506	chr11	94307451	94307481	30	chr11:94306951-94307981	chr11:94307351-94307581
Rapgef1	Pos_vs_Neg	SE	-0.113	0.00141	chr2	29609604	29609862	258	chr2:29609104-29610362	chr2:29609504-29609962
St7	Pos_vs_Neg	SE	-0.113	0.00292	chr6	17850355	17850424	69	chr6:17849855-17850924	chr6:17850255-17850524
Angpt4	Pos_vs_Neg	SE	-0.113	0.00353	chr2	151776326	151776442	116	chr2:151775826-151776942	chr2:151776226-151776542
Erc1	Pos_vs_Neg	SE	-0.113	0.0094	chr6	119711041	119711053	12	chr6:119710541-119711553	chr6:119710941-119711153
Srrt	Pos_vs_Neg	SE	-0.113	0.021	chr5	137299579	137299909	330	chr5:137299079-137300409	chr5:137299479-137300009
Myt1	Pos_vs_Neg	SE	-0.113	0.0338	chr2	181453147	181453216	69	chr2:181452647-181453716	chr2:181453047-181453316
1700086O06Rik	Pos_vs_Neg	SE	-0.113	0.035	chr18	38373891	38374006	115	chr18:38373391-38374506	chr18:38373791-38374106
Zmynd11	Pos_vs_Neg	A5SS	-0.112	3.13e-07	chr13	9740313	9740550	NA	chr13:9739813-9741050	chr13:9740213-9740650
Cenps	Pos_vs_Neg	MXE	0.112	0.00219	chr4	149214609	149216129	NA	chr4:149214109-149216629	chr4:149214509-149216229
Gpatch2l	Pos_vs_Neg	MXE	-0.112	0.0386	chr12	86313917	86315835	NA	chr12:86313417-86316335	chr12:86313817-86315935
Sfi1	Pos_vs_Neg	RI	-0.112	0.00282	chr11	3083071	3085542	NA	chr11:3082571-3086042	chr11:3082971-3085642
Myh10	Pos_vs_Neg	SE	-0.112	2.04e-12	chr11	68636760	68636790	30	chr11:68636260-68637290	chr11:68636660-68636890
Bptf	Pos_vs_Neg	SE	-0.112	1.55e-06	chr11	106985827	106986016	189	chr11:106985327-106986516	chr11:106985727-106986116
Arhgap26	Pos_vs_Neg	SE	0.112	6.37e-06	chr18	39490851	39490881	30	chr18:39490351-39491381	chr18:39490751-39490981
Elapor1	Pos_vs_Neg	SE	-0.112	3.66e-05	chr3	108396145	108396338	193	chr3:108395645-108396838	chr3:108396045-108396438
Tnk2	Pos_vs_Neg	SE	-0.112	0.00106	chr16	32499723	32499813	90	chr16:32499223-32500313	chr16:32499623-32499913
Trmt11	Pos_vs_Neg	SE	-0.112	0.00283	chr10	30463434	30463591	157	chr10:30462934-30464091	chr10:30463334-30463691
Gm45589	Pos_vs_Neg	SE	0.112	0.00787	chr8	64160796	64160957	161	chr8:64160296-64161457	chr8:64160696-64161057
Ccnh	Pos_vs_Neg	SE	0.112	0.00832	chr13	85345649	85345680	31	chr13:85345149-85346180	chr13:85345549-85345780
Agtpbp1	Pos_vs_Neg	SE	0.112	0.00839	chr13	59703493	59703624	131	chr13:59702993-59704124	chr13:59703393-59703724
Phf8	Pos_vs_Neg	SE	-0.112	0.0243	chrX	150355361	150355664	303	chrX:150354861-150356164	chrX:150355261-150355764
Myt1l	Pos_vs_Neg	SE	0.112	0.0429	chr12	29694311	29694418	107	chr12:29693811-29694918	chr12:29694211-29694518
Garin1b	Pos_vs_Neg	A3SS	0.111	0.0336	chr6	29320626	29320811	NA	chr6:29320126-29321311	chr6:29320526-29320911
Tbp	Pos_vs_Neg	A5SS	-0.111	0.00484	chr17	15721415	15721619	NA	chr17:15720915-15722119	chr17:15721315-15721719
Pprc1	Pos_vs_Neg	MXE	0.111	0.00118	chr19	46055667	46056527	NA	chr19:46055167-46057027	chr19:46055567-46056627
Cpne6	Pos_vs_Neg	RI	0.111	0.0106	chr14	55750844	55751174	NA	chr14:55750344-55751674	chr14:55750744-55751274
9430015G10Rik	Pos_vs_Neg	RI	0.111	0.0211	chr4	156206389	156206873	NA	chr4:156205889-156207373	chr4:156206289-156206973
Sfi1	Pos_vs_Neg	RI	0.111	0.0244	chr11	3083071	3085542	NA	chr11:3082571-3086042	chr11:3082971-3085642
Mib2	Pos_vs_Neg	SE	-0.111	0.00103	chr4	155743350	155743458	108	chr4:155742850-155743958	chr4:155743250-155743558
Txnrd2	Pos_vs_Neg	SE	-0.111	0.00348	chr16	18255310	18255367	57	chr16:18254810-18255867	chr16:18255210-18255467
Bach2	Pos_vs_Neg	SE	0.111	0.00399	chr4	32417434	32417583	149	chr4:32416934-32418083	chr4:32417334-32417683
Zscan26	Pos_vs_Neg	SE	-0.111	0.00558	chr13	21632336	21632654	318	chr13:21631836-21633154	chr13:21632236-21632754
Ppp1r26	Pos_vs_Neg	SE	-0.111	0.0113	chr2	28337896	28337994	98	chr2:28337396-28338494	chr2:28337796-28338094
Polg	Pos_vs_Neg	SE	-0.111	0.021	chr7	79109260	79109333	73	chr7:79108760-79109833	chr7:79109160-79109433
Tut7	Pos_vs_Neg	SE	0.111	0.0432	chr13	59926565	59926629	64	chr13:59926065-59927129	chr13:59926465-59926729
Slc9a5	Pos_vs_Neg	SE	-0.111	0.0466	chr8	106084212	106084283	71	chr8:106083712-106084783	chr8:106084112-106084383
Sel1l	Pos_vs_Neg	A5SS	-0.11	7.73e-10	chr12	91799828	91799996	NA	chr12:91799328-91800496	chr12:91799728-91800096
Icosl	Pos_vs_Neg	A5SS	-0.11	0.00177	chr10	77906994	77907925	NA	chr10:77906494-77908425	chr10:77906894-77908025
Fndc4	Pos_vs_Neg	A5SS	0.11	0.0386	chr5	31450738	31450830	NA	chr5:31450238-31451330	chr5:31450638-31450930
Chchd3	Pos_vs_Neg	MXE	-0.11	0	chr6	32945135	33026359	NA	chr6:32944635-33026859	chr6:32945035-33026459
Zscan26	Pos_vs_Neg	MXE	0.11	0.0125	chr13	21632336	21633503	NA	chr13:21631836-21634003	chr13:21632236-21633603
Sharpin	Pos_vs_Neg	RI	0.11	0.000255	chr15	76231458	76232017	NA	chr15:76230958-76232517	chr15:76231358-76232117
Slc26a10	Pos_vs_Neg	RI	0.11	0.00888	chr10	127010152	127010770	NA	chr10:127009652-127011270	chr10:127010052-127010870
Srsf7	Pos_vs_Neg	SE	-0.11	2.3e-05	chr17	80512050	80512510	460	chr17:80511550-80513010	chr17:80511950-80512610
Plekha6	Pos_vs_Neg	SE	0.11	0.000154	chr1	133208076	133208145	69	chr1:133207576-133208645	chr1:133207976-133208245
Snx13	Pos_vs_Neg	SE	0.11	0.000676	chr12	35132867	35132970	103	chr12:35132367-35133470	chr12:35132767-35133070
R3hdm1	Pos_vs_Neg	SE	-0.11	0.00197	chr1	128090505	128090595	90	chr1:128090005-128091095	chr1:128090405-128090695
Magohb	Pos_vs_Neg	SE	-0.11	0.00278	chr6	131268703	131268903	200	chr6:131268203-131269403	chr6:131268603-131269003
Angpt4	Pos_vs_Neg	SE	-0.11	0.00321	chr2	151778586	151778688	102	chr2:151778086-151779188	chr2:151778486-151778788
Adgrb2	Pos_vs_Neg	SE	-0.11	0.00998	chr4	129899182	129899347	165	chr4:129898682-129899847	chr4:129899082-129899447
Cdk5rap2	Pos_vs_Neg	SE	-0.11	0.0126	chr4	70165184	70165211	27	chr4:70164684-70165711	chr4:70165084-70165311
Tmem234	Pos_vs_Neg	SE	0.11	0.0137	chr4	129495199	129495418	219	chr4:129494699-129495918	chr4:129495099-129495518
Usp1	Pos_vs_Neg	SE	-0.11	0.03	chr4	98814672	98814911	239	chr4:98814172-98815411	chr4:98814572-98815011
Fmr1	Pos_vs_Neg	A3SS	-0.109	0.00264	chrX	67755836	67756019	NA	chrX:67755336-67756519	chrX:67755736-67756119
Fbxw17	Pos_vs_Neg	A5SS	-0.109	0.0246	chr13	50573875	50574027	NA	chr13:50573375-50574527	chr13:50573775-50574127
Ppp1r9a	Pos_vs_Neg	A5SS	0.109	0.0422	chr6	5134016	5134932	NA	chr6:5133516-5135432	chr6:5133916-5135032
Zfp1	Pos_vs_Neg	MXE	0.109	0.0111	chr8	112385017	112392836	NA	chr8:112384517-112393336	chr8:112384917-112392936
Sorbs1	Pos_vs_Neg	MXE	-0.109	0.0252	chr19	40328488	40329194	NA	chr19:40327988-40329694	chr19:40328388-40329294
Apbb1	Pos_vs_Neg	SE	-0.109	0	chr7	105215152	105215158	6	chr7:105214652-105215658	chr7:105215052-105215258
Tbc1d19	Pos_vs_Neg	SE	-0.109	1.35e-08	chr5	53988708	53988830	122	chr5:53988208-53989330	chr5:53988608-53988930
Hnrnpu	Pos_vs_Neg	SE	-0.109	1.58e-06	chr1	178152807	178152878	71	chr1:178152307-178153378	chr1:178152707-178152978
Mxra7	Pos_vs_Neg	SE	-0.109	4.99e-05	chr11	116701605	116701693	88	chr11:116701105-116702193	chr11:116701505-116701793
Ankrd12	Pos_vs_Neg	SE	0.109	0.000163	chr17	66349527	66349596	69	chr17:66349027-66350096	chr17:66349427-66349696
Ube2d-ps	Pos_vs_Neg	SE	-0.109	0.000622	chr11	5715508	5715571	63	chr11:5715008-5716071	chr11:5715408-5715671
Map2	Pos_vs_Neg	SE	0.109	0.00746	chr1	66232277	66232340	63	chr1:66231777-66232840	chr1:66232177-66232440
Gm26947	Pos_vs_Neg	SE	0.109	0.00996	chr10	60772381	60772818	437	chr10:60771881-60773318	chr10:60772281-60772918
Sorbs1	Pos_vs_Neg	SE	-0.109	0.0132	chr19	40365088	40365247	159	chr19:40364588-40365747	chr19:40364988-40365347
Orai2	Pos_vs_Neg	SE	-0.109	0.0261	chr5	136196678	136196741	63	chr5:136196178-136197241	chr5:136196578-136196841
Sgms1	Pos_vs_Neg	SE	-0.109	0.0384	chr19	32237375	32237497	122	chr19:32236875-32237997	chr19:32237275-32237597
Cyb5r1	Pos_vs_Neg	A3SS	-0.108	1.45e-05	chr1	134335554	134336225	NA	chr1:134335054-134336725	chr1:134335454-134336325
Agrn	Pos_vs_Neg	A3SS	-0.108	0.0244	chr4	156252233	156253026	NA	chr4:156251733-156253526	chr4:156252133-156253126
Prmt7	Pos_vs_Neg	MXE	0.108	5.03e-05	chr8	106943875	106953951	NA	chr8:106943375-106954451	chr8:106943775-106954051
Rapgef6	Pos_vs_Neg	MXE	-0.108	0.046	chr11	54501613	54510889	NA	chr11:54501113-54511389	chr11:54501513-54510989
Zfp512b	Pos_vs_Neg	RI	0.108	0.0141	chr2	181231165	181231974	NA	chr2:181230665-181232474	chr2:181231065-181232074
Bicdl1	Pos_vs_Neg	SE	-0.108	9.73e-07	chr5	115810202	115810214	12	chr5:115809702-115810714	chr5:115810102-115810314
Trappc8	Pos_vs_Neg	SE	-0.108	1.67e-05	chr18	20988877	20988895	18	chr18:20988377-20989395	chr18:20988777-20988995
Gabbr1	Pos_vs_Neg	SE	-0.108	0.000333	chr17	37360544	37360689	145	chr17:37360044-37361189	chr17:37360444-37360789
Cog5	Pos_vs_Neg	SE	0.108	0.00572	chr12	31887193	31887355	162	chr12:31886693-31887855	chr12:31887093-31887455
Gm7072	Pos_vs_Neg	SE	-0.108	0.0126	chr17	22511388	22511436	48	chr17:22510888-22511936	chr17:22511288-22511536
Slc9a5	Pos_vs_Neg	SE	-0.108	0.0146	chr8	106090568	106090638	70	chr8:106090068-106091138	chr8:106090468-106090738
Rnf32	Pos_vs_Neg	SE	0.108	0.0247	chr5	29401577	29401643	66	chr5:29401077-29402143	chr5:29401477-29401743
Cenpl	Pos_vs_Neg	A3SS	0.107	0.000918	chr1	160905798	160906050	NA	chr1:160905298-160906550	chr1:160905698-160906150
Prune2	Pos_vs_Neg	MXE	0.107	0.00807	chr19	17189655	17193737	NA	chr19:17189155-17194237	chr19:17189555-17193837
