"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr5:38367961:38368008:38370651:38371408:38363306:38373790:MXE","MXE","ENSMUSG00000029127","Zbtb49",47,"Small (30-50bp)",-0.164,0.0115608654634606,TRUE,"Exclusion (dPSI < 0)"
"chr4:99657730:99657778:99668998:99669058:99655813:99670113:MXE","MXE","ENSMUSG00000028549","Itgb3bp",48,"Small (30-50bp)",0.111,0.0297472475086732,TRUE,"Inclusion (dPSI > 0)"
"chr17:32581766:32581937:32586797:32587121:32580938:32606546:MXE","MXE","ENSMUSG00000024050","Wiz",171,"Regular (>50bp)",-0.129,0.00597418108045885,TRUE,"Exclusion (dPSI < 0)"
"chr11:101186359:101186450:101187083:101187142:101186257:101189834:MXE","MXE","ENSMUSG00000035086","Becn1",91,"Regular (>50bp)",0.104,0.000417896791558767,TRUE,"Inclusion (dPSI > 0)"
"chr11:116191091:116191259:116191929:116192152:116186515:116195402:MXE","MXE","ENSMUSG00000020792","Exoc7",168,"Regular (>50bp)",0.126,0,TRUE,"Inclusion (dPSI > 0)"
"chr2:5896100:5896166:5897964:5898032:5891388:5900067:MXE","MXE","ENSMUSG00000025816","Sec61a2",66,"Regular (>50bp)",-0.102,0.00248172970476761,TRUE,"Exclusion (dPSI < 0)"
"chr1:176588916:176589066:176596798:176597092:176586083:176597278:MXE","MXE","ENSMUSG00000057335","Cep170",150,"Regular (>50bp)",-0.156,2.69704798541576e-05,TRUE,"Exclusion (dPSI < 0)"
"chr1:74957524:74957653:74958342:74958501:74956534:74959544:MXE","MXE","ENSMUSG00000047021","Cfap65",129,"Regular (>50bp)",0.194,0.000123179837771212,TRUE,"Inclusion (dPSI > 0)"
"chr19:60208761:60208792:60209485:60209736:60208571:60214663:MXE","MXE","ENSMUSG00000057858","Fam204a",31,"Small (30-50bp)",-0.12,0.0121548928235532,TRUE,"Exclusion (dPSI < 0)"
"chr7:80029565:80029660:80029956:80030075:80029482:80030586:MXE","MXE","ENSMUSG00000053158","Fes",95,"Regular (>50bp)",0.122,0.0141721606997833,TRUE,"Inclusion (dPSI > 0)"
"chr1:160863777:160863814:160864118:160864149:160863584:160864389:MXE","MXE","ENSMUSG00000053332","Gas5",37,"Small (30-50bp)",0.148,2.27751151271573e-13,TRUE,"Inclusion (dPSI > 0)"
"chr16:90743902:90743941:90744953:90745001:90743750:90746586:MXE","MXE","ENSMUSG00000022973","Synj1",39,"Small (30-50bp)",0.174,0.00238027208711514,TRUE,"Inclusion (dPSI > 0)"
"chr2:173441382:173441480:173450525:173450672:173438980:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",98,"Regular (>50bp)",0.141,0.000407353858209282,TRUE,"Inclusion (dPSI > 0)"
"chr2:173457275:173458216:173487249:173487351:173450672:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",941,"Regular (>50bp)",0.107,5.29001865131663e-05,TRUE,"Inclusion (dPSI > 0)"
"chr2:173487249:173487351:173490962:173491160:173450672:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",102,"Regular (>50bp)",-0.331,0.00247136427963002,TRUE,"Exclusion (dPSI < 0)"
"chr2:173490962:173491160:173501115:173501160:173487351:173501305:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",0.106,0.00247165283675587,TRUE,"Inclusion (dPSI > 0)"
"chr1:192669025:192669190:192709277:192709325:192584249:192717930:MXE","MXE","ENSMUSG00000016200","Syt14",165,"Regular (>50bp)",0.101,0.0111898506531015,TRUE,"Inclusion (dPSI > 0)"
"chr6:86947972:86948068:86958277:86958379:86944355:86959523:MXE","MXE","ENSMUSG00000057230","Aak1",96,"Regular (>50bp)",-0.114,0.00954174218299229,TRUE,"Exclusion (dPSI < 0)"
"chr2:181358294:181358328:181359747:181359886:181357739:181360169:MXE","MXE","ENSMUSG00000027584","Oprl1",34,"Small (30-50bp)",0.292,0.000433335649117499,TRUE,"Inclusion (dPSI > 0)"
"chr6:31254782:31254890:31261937:31262055:31221293:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",108,"Regular (>50bp)",-0.219,0.000158768600081152,TRUE,"Exclusion (dPSI < 0)"
"chr6:31254782:31254890:31305223:31305324:31221293:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",108,"Regular (>50bp)",-0.219,0.0019272667069942,TRUE,"Exclusion (dPSI < 0)"
"chr6:31261937:31262055:31305223:31305295:31254890:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",118,"Regular (>50bp)",0.118,0.00411110416275889,TRUE,"Inclusion (dPSI > 0)"
"chr6:31261937:31262217:31305223:31305295:31254890:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",280,"Regular (>50bp)",0.119,0.0132296134291732,TRUE,"Inclusion (dPSI > 0)"
"chr6:93684984:93685198:93694220:93694252:93678362:93722414:MXE","MXE","ENSMUSG00000045095","Magi1",214,"Regular (>50bp)",0.193,0.0465031737033878,TRUE,"Inclusion (dPSI > 0)"
"chr6:118651306:118651366:118651515:118651575:118647417:118652780:MXE","MXE","ENSMUSG00000051331","Cacna1c",60,"Regular (>50bp)",0.107,0.0263477485464642,TRUE,"Inclusion (dPSI > 0)"
"chr12:109604272:109604360:109606700:109606762:109593587:109608998:MXE","MXE","ENSMUSG00000097451","Rian",88,"Regular (>50bp)",-0.161,0.00139097448453324,TRUE,"Exclusion (dPSI < 0)"
"chr3:96016022:96016080:96037541:96037654:96012131:96043784:MXE","MXE","ENSMUSG00000038495","Otud7b",58,"Regular (>50bp)",0.101,0.0405405353982071,TRUE,"Inclusion (dPSI > 0)"
"chr7:43896661:43896840:43897333:43897483:43896247:43897675:MXE","MXE","ENSMUSG00000045411","2410002F23Rik",179,"Regular (>50bp)",0.198,0,TRUE,"Inclusion (dPSI > 0)"
"chr6:38536138:38536239:38542589:38542657:38535010:38545781:MXE","MXE","ENSMUSG00000029823","Luc7l2",101,"Regular (>50bp)",-0.175,0.00324100534437411,TRUE,"Exclusion (dPSI < 0)"
"chr6:38536138:38536239:38545781:38545852:38535010:38547444:MXE","MXE","ENSMUSG00000029823","Luc7l2",101,"Regular (>50bp)",-0.335,0.00250335434340415,TRUE,"Exclusion (dPSI < 0)"
"chr9:86680590:86680752:86680882:86680897:86674294:86686507:MXE","MXE","ENSMUSG00000033419","Snap91",162,"Regular (>50bp)",-0.145,0.0336608213802321,TRUE,"Exclusion (dPSI < 0)"
"chr9:102498894:102498927:102500754:102500792:102496959:102503102:MXE","MXE","ENSMUSG00000032534","Cep63",33,"Small (30-50bp)",0.288,1.2645536315877e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:110519411:110519489:110522255:110522385:110519235:110524118:MXE","MXE","ENSMUSG00000043323","Fbrsl1",78,"Regular (>50bp)",0.115,0.0250698247328581,TRUE,"Inclusion (dPSI > 0)"
"chr16:18170649:18170701:18207024:18207255:18166320:18214823:MXE","MXE","ENSMUSG00000118669","Arvcf",52,"Regular (>50bp)",0.123,0.006616656726485,TRUE,"Inclusion (dPSI > 0)"
"chr1:120088335:120088386:120093864:120093902:120078477:120115770:MXE","MXE","ENSMUSG00000026388","3110009E18Rik",51,"Regular (>50bp)",0.112,0.0295946156918896,TRUE,"Inclusion (dPSI > 0)"
"chr10:80159316:80159434:80159506:80159610:80159009:80159687:MXE","MXE","ENSMUSG00000020131","Pcsk4",118,"Regular (>50bp)",0.146,0.00258753606383579,TRUE,"Inclusion (dPSI > 0)"
"chrX:132970593:132974026:132970656:132973884:RI","RI","ENSMUSG00000031256","Cstf2",3433,"Regular (>50bp)",-0.127,0.037969593083573,TRUE,"Exclusion (dPSI < 0)"
"chr19:4314341:4315177:4314488:4315130:RI","RI","ENSMUSG00000034616","Ssh3",836,"Regular (>50bp)",-0.267,0.00134136127536277,TRUE,"Exclusion (dPSI < 0)"
"chr17:34817353:34817768:34817546:34817703:RI","RI","ENSMUSG00000015452","Ager",415,"Regular (>50bp)",-0.113,0.000118115100493857,TRUE,"Exclusion (dPSI < 0)"
"chr17:34818969:34819595:34819111:34819468:RI","RI","ENSMUSG00000015452","Ager",626,"Regular (>50bp)",-0.155,0.0182680645244899,TRUE,"Exclusion (dPSI < 0)"
"chr16:17095205:17095456:17095265:17095391:RI","RI","ENSMUSG00000055692","Tmem191",251,"Regular (>50bp)",0.107,0.00876678708238421,TRUE,"Inclusion (dPSI > 0)"
"chr16:17095532:17095755:17095605:17095714:RI","RI","ENSMUSG00000055692","Tmem191",223,"Regular (>50bp)",0.168,1.98688756048781e-07,TRUE,"Inclusion (dPSI > 0)"
"chr19:5546343:5547053:5546430:5547013:RI","RI","ENSMUSG00000056185","Snx32",710,"Regular (>50bp)",-0.16,0.0023412283593655,TRUE,"Exclusion (dPSI < 0)"
"chr15:76577213:76577924:76577338:76577794:RI","RI","ENSMUSG00000033819","Ppp1r16a",711,"Regular (>50bp)",-0.179,0.00393498522428202,TRUE,"Exclusion (dPSI < 0)"
"chr15:76231458:76232017:76231794:76231863:RI","RI","ENSMUSG00000022552","Sharpin",559,"Regular (>50bp)",0.108,0.000225632880678854,TRUE,"Inclusion (dPSI > 0)"
"chr15:66494609:66495948:66494666:66495840:RI","RI","ENSMUSG00000072501","Phf20l1",1339,"Regular (>50bp)",-0.148,0.00356455574008288,TRUE,"Exclusion (dPSI < 0)"
"chrX:72943450:72944075:72943478:72943704:RI","RI","ENSMUSG00000031389","Arhgap4",625,"Regular (>50bp)",-0.166,0.0369306560746756,TRUE,"Exclusion (dPSI < 0)"
"chr14:51154256:51154960:51154322:51154839:RI","RI","ENSMUSG00000006289","Osgep",704,"Regular (>50bp)",-0.165,0.0043424083942958,TRUE,"Exclusion (dPSI < 0)"
"chr11:120509197:120511095:120509875:120510988:RI","RI","ENSMUSG00000025138","Sirt7",1898,"Regular (>50bp)",-0.285,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:102087364:102088262:102087498:102088164:RI","RI","ENSMUSG00000008855","Hdac5",898,"Regular (>50bp)",-0.218,1.36703490456324e-09,TRUE,"Exclusion (dPSI < 0)"
"chr11:98607239:98608968:98607351:98608735:RI","RI","ENSMUSG00000017210","Med24",1729,"Regular (>50bp)",-0.145,1.19580554686483e-08,TRUE,"Exclusion (dPSI < 0)"
"chr15:97646463:97647427:97646551:97647376:RI","RI","ENSMUSG00000022469","Rapgef3",964,"Regular (>50bp)",-0.261,4.38796407290267e-06,TRUE,"Exclusion (dPSI < 0)"
"chr2:32260875:32261420:32261125:32261260:RI","RI","ENSMUSG00000039205","Ciz1",545,"Regular (>50bp)",-0.102,1.80326778222773e-05,TRUE,"Exclusion (dPSI < 0)"
"chr2:32264353:32265584:32264478:32265496:RI","RI","ENSMUSG00000039205","Ciz1",1231,"Regular (>50bp)",-0.111,4.45639145957263e-10,TRUE,"Exclusion (dPSI < 0)"
"chr4:155067823:155069849:155069422:155069822:RI","RI","ENSMUSG00000029055","Plch2",2026,"Regular (>50bp)",-0.301,0.00253887186183368,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155070671:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.241,0.013783735280543,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155071175:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.205,0.00590078800165802,TRUE,"Exclusion (dPSI < 0)"
"chr1:176596798:176597436:176597092:176597278:RI","RI","ENSMUSG00000057335","Cep170",638,"Regular (>50bp)",0.118,0,TRUE,"Inclusion (dPSI > 0)"
"chr1:171107003:171107575:171107148:171107442:RI","RI","ENSMUSG00000062729","Ppox",572,"Regular (>50bp)",-0.133,0.032343182170085,TRUE,"Exclusion (dPSI < 0)"
"chr4:156252233:156253026:156252266:156253002:RI","RI","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.154,0.000233047696470748,TRUE,"Exclusion (dPSI < 0)"
"chr18:9986288:9986603:9986355:9986552:RI","RI","ENSMUSG00000024287","Thoc1",315,"Regular (>50bp)",-0.226,2.85584048801799e-07,TRUE,"Exclusion (dPSI < 0)"
"chr1:160863321:160863814:160863584:160863777:RI","RI","ENSMUSG00000053332","Gas5",493,"Regular (>50bp)",-0.116,2.04366597718973e-11,TRUE,"Exclusion (dPSI < 0)"
"chr1:160863777:160864422:160863814:160864389:RI","RI","ENSMUSG00000053332","Gas5",645,"Regular (>50bp)",-0.207,1.34887956660062e-11,TRUE,"Exclusion (dPSI < 0)"
"chr1:160862733:160864885:160864422:160864857:RI","RI","ENSMUSG00000053332","Gas5",2152,"Regular (>50bp)",-0.3,0,TRUE,"Exclusion (dPSI < 0)"
"chr3:88358651:88359093:88358774:88358994:RI","RI","ENSMUSG00000028064","Sema4a",442,"Regular (>50bp)",-0.212,0.0420049416677064,TRUE,"Exclusion (dPSI < 0)"
"chr5:108827976:108828363:108828072:108828160:RI","RI","ENSMUSG00000033540","Idua",387,"Regular (>50bp)",-0.263,0.00127157598179795,TRUE,"Exclusion (dPSI < 0)"
"chr2:121019842:121020446:121019950:121020304:RI","RI","ENSMUSG00000027263","Tubgcp4",604,"Regular (>50bp)",-0.173,5.7324035542408e-06,TRUE,"Exclusion (dPSI < 0)"
"chr6:140596481:140598552:140596508:140597041:RI","RI","ENSMUSG00000030232","Aebp2",2071,"Regular (>50bp)",-0.131,2.72197229459709e-06,TRUE,"Exclusion (dPSI < 0)"
"chr2:180373672:180374365:180373800:180374225:RI","RI","ENSMUSG00000023393","Slc17a9",693,"Regular (>50bp)",-0.244,0.0184991941063348,TRUE,"Exclusion (dPSI < 0)"
"chr3:107801366:107802308:107801531:107802176:RI","RI","ENSMUSG00000086968","4933431E20Rik",942,"Regular (>50bp)",-0.193,2.82392212955751e-05,TRUE,"Exclusion (dPSI < 0)"
"chr3:107801366:107802308:107801544:107802176:RI","RI","ENSMUSG00000086968","4933431E20Rik",942,"Regular (>50bp)",-0.332,9.55330284652159e-08,TRUE,"Exclusion (dPSI < 0)"
"chr15:89071158:89071446:89071201:89071350:RI","RI","ENSMUSG00000015377","Dennd6b",288,"Regular (>50bp)",-0.146,2.79140046240731e-07,TRUE,"Exclusion (dPSI < 0)"
"chr12:110845129:110846248:110845473:110846118:RI","RI","ENSMUSG00000021276","Cinp",1119,"Regular (>50bp)",-0.178,0.0315173573192066,TRUE,"Exclusion (dPSI < 0)"
"chr6:31312925:31314326:31312997:31314164:RI","RI","ENSMUSG00000087380","2210408F21Rik",1401,"Regular (>50bp)",-0.18,1.15876652124829e-06,TRUE,"Exclusion (dPSI < 0)"
"chr6:122298830:122299431:122299042:122299283:RI","RI","ENSMUSG00000040669","Phc1",601,"Regular (>50bp)",-0.11,3.92587670972508e-09,TRUE,"Exclusion (dPSI < 0)"
"chr6:124827880:124828094:124827946:124828041:RI","RI","ENSMUSG00000023191","P3h3",214,"Regular (>50bp)",-0.122,0.00467404411368511,TRUE,"Exclusion (dPSI < 0)"
"chr15:85780560:85781118:85780705:85781035:RI","RI","ENSMUSG00000022386","Trmu",558,"Regular (>50bp)",-0.105,0.00115643319117173,TRUE,"Exclusion (dPSI < 0)"
"chr6:145083185:145083812:145083333:145083771:RI","RI","ENSMUSG00000030263","Irag2",627,"Regular (>50bp)",-0.189,0.0206889084582517,TRUE,"Exclusion (dPSI < 0)"
"chr12:109616505:109617533:109616591:109617446:RI","RI","ENSMUSG00000097451","Rian",1028,"Regular (>50bp)",-0.104,0.0320006970984676,TRUE,"Exclusion (dPSI < 0)"
"chr7:18825863:18826179:18825961:18826132:RI","RI","ENSMUSG00000030409","Dmpk",316,"Regular (>50bp)",-0.137,0.00134233212494168,TRUE,"Exclusion (dPSI < 0)"
"chr10:81471521:81472260:81471586:81472202:RI","RI","ENSMUSG00000054708","Ankrd24",739,"Regular (>50bp)",-0.116,0.000913448426017257,TRUE,"Exclusion (dPSI < 0)"
"chr10:81475140:81475770:81475178:81475689:RI","RI","ENSMUSG00000054708","Ankrd24",630,"Regular (>50bp)",-0.343,1.283507514093e-05,TRUE,"Exclusion (dPSI < 0)"
"chr7:43896674:43897719:43896840:43897675:RI","RI","ENSMUSG00000045411","2410002F23Rik",1045,"Regular (>50bp)",-0.31,0,TRUE,"Exclusion (dPSI < 0)"
"chr15:76311711:76312585:76311856:76312443:RI","RI","ENSMUSG00000022558","Mroh1",874,"Regular (>50bp)",-0.212,1.12257706473144e-06,TRUE,"Exclusion (dPSI < 0)"
"chr15:76316348:76317596:76316495:76317473:RI","RI","ENSMUSG00000022558","Mroh1",1248,"Regular (>50bp)",-0.199,0.000458436388914618,TRUE,"Exclusion (dPSI < 0)"
"chr16:17443583:17444402:17443726:17444293:RI","RI","ENSMUSG00000005899","Smpd4",819,"Regular (>50bp)",-0.133,0.00114424344271694,TRUE,"Exclusion (dPSI < 0)"
"chr2:30235710:30236465:30235951:30236364:RI","RI","ENSMUSG00000026860","Sh3glb2",755,"Regular (>50bp)",-0.404,0,TRUE,"Exclusion (dPSI < 0)"
