"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr6:48817294-48817387|up:48815105-48815296|down:48818281-48818304","Tmem176b","chr6","-",48817294,48817387,93,48815105,48815296,48818281,48818304,0.00101533784036005,0.206
"chr6:49229736-49230042|up:49229315-49229449|down:49240771-49240945","Tra2a","chr6","-",49229736,49230042,306,49229315,49229449,49240771,49240945,3.14166716580156e-05,-0.11
"chr6:51438899-51439035|up:51438100-51438413|down:51440390-51440473","Hnrnpa2b1","chr6","-",51438899,51439035,136,51438100,51438413,51440390,51440473,7.537800939933e-06,-0.11
"chr6:51441407-51441431|up:51441068-51441191|down:51442158-51442221","Hnrnpa2b1","chr6","-",51441407,51441431,24,51441068,51441191,51442158,51442221,6.62101601546216e-05,-0.109
"chr6:55464643-55464727|up:55461926-55462018|down:55468214-55468295","Adcyap1r1","chr6","+",55464643,55464727,84,55461926,55462018,55468214,55468295,8.3035464253242e-06,-0.121
"chr6:55464643-55464727|up:55461926-55462018|down:55471061-55471191","Adcyap1r1","chr6","+",55464643,55464727,84,55461926,55462018,55471061,55471191,0.0135673460788307,-0.107
"chr6:65020819-65021092|up:65020189-65020429|down:65029603-65029733","Smarcad1","chr6","+",65020819,65021092,273,65020189,65020429,65029603,65029733,4.06445627777507e-07,0.112
"chr6:71535958-71536112|up:71520912-71521017|down:71537880-71537936","Chmp3","chr6","+",71535958,71536112,154,71520912,71521017,71537880,71537936,0.0115310730871813,0.175
"chr6:71535997-71536112|up:71520912-71521017|down:71537880-71537955","Chmp3","chr6","+",71535997,71536112,115,71520912,71521017,71537880,71537955,0.0102935288768289,0.177
"chr6:71829749-71829851|up:71828755-71828864|down:71833895-71833939","Immt","chr6","+",71829749,71829851,102,71828755,71828864,71833895,71833939,0.00186275980692296,-0.221
"chr6:72395999-72396249|up:72395218-72395449|down:72399398-72399477","Ggcx","chr6","+",72395999,72396249,250,72395218,72395449,72399398,72399477,0.0497505710394817,-0.133
"chr6:83029678-83029707|up:83029453-83029523|down:83030018-83030051","Htra2","chr6","-",83029678,83029707,29,83029453,83029523,83030018,83030051,0.000580175684369423,-0.108
"chr6:83163409-83163427|up:83160917-83160938|down:83164745-83164766","Dctn1","chr6","+",83163409,83163427,18,83160917,83160938,83164745,83164766,0.0107254087596252,0.142
"chr6:83174300-83174315|up:83172922-83173089|down:83174472-83174606","Dctn1","chr6","+",83174300,83174315,15,83172922,83173089,83174472,83174606,2.90781419855577e-06,-0.134
"chr6:83457824-83457924|up:83457198-83457418|down:83458328-83458444","Dguok","chr6","-",83457824,83457924,100,83457198,83457418,83458328,83458444,0.00227229161483736,-0.102
"chr6:83953183-83953332|up:83949227-83949265|down:83955003-83955069","Zfp638","chr6","+",83953183,83953332,149,83949227,83949265,83955003,83955069,0.000204671066138067,0.167
"chr6:83956828-83956891|up:83953183-83953332|down:83958665-83958767","Zfp638","chr6","+",83956828,83956891,63,83953183,83953332,83958665,83958767,0.00645028377201776,-0.137
"chr6:86400587-86400653|up:86396910-86397393|down:86401326-86401402","Tia1","chr6","+",86400587,86400653,66,86396910,86397393,86401326,86401402,3.04028546769811e-05,-0.12
"chr6:90610592-90610737|up:90603361-90603433|down:90613838-90613983","Slc41a3","chr6","+",90610592,90610737,145,90603361,90603433,90613838,90613983,0.0133935554619587,0.159
"chr6:90612231-90612378|up:90603361-90603433|down:90613838-90613983","Slc41a3","chr6","+",90612231,90612378,147,90603361,90603433,90613838,90613983,0.00177678632931288,0.287
"chr6:90612231-90612378|up:90610592-90610737|down:90613838-90613983","Slc41a3","chr6","+",90612231,90612378,147,90610592,90610737,90613838,90613983,0.00390797887097157,0.18
"chr6:93681257-93681341|up:93678270-93678362|down:93684984-93685198","Magi1","chr6","-",93681257,93681341,84,93678270,93678362,93684984,93685198,0.00018712067721833,0.126
"chr6:104705226-104705329|up:104703033-104703237|down:104744669-104744854","Cntn6","chr6","+",104705226,104705329,103,104703033,104703237,104744669,104744854,0.00078824489646216,0.264
"chr6:112652706-112652891|up:112642238-112642299|down:112663676-112663747","Rad18","chr6","-",112652706,112652891,185,112642238,112642299,112663676,112663747,2.31944140474548e-07,-0.612
"chr6:112704173-112704501|up:112694931-112700162|down:112706609-112706759","Srgap3","chr6","-",112704173,112704501,328,112694931,112700162,112706609,112706759,0,-0.165
"chr6:113353852-113353906|up:113352800-113353025|down:113354276-113354334","Tada3","chr6","-",113353852,113353906,54,113352800,113353025,113354276,113354334,1.64346231829924e-08,-0.192
"chr6:114623897-114624018|up:114620087-114620111|down:114649751-114649804","Atg7","chr6","+",114623897,114624018,121,114620087,114620111,114649751,114649804,0.00568252662108115,-0.484
"chr6:116378297-116379143|up:116377997-116378083|down:116380380-116380561","Marchf8","chr6","+",116378297,116379143,846,116377997,116378083,116380380,116380561,0.00651857161623108,-0.117
"chr6:117844096-117844285|up:117843781-117844000|down:117846178-117846234","Zfp239","chr6","+",117844096,117844285,189,117843781,117844000,117846178,117846234,2.05471209594952e-07,0.702
"chr6:118614690-118614774|up:118607185-118607392|down:118615387-118615471","Cacna1c","chr6","-",118614690,118614774,84,118607185,118607392,118615387,118615471,0.0279314376457008,0.16
"chr6:118651515-118651575|up:118647310-118647417|down:118652780-118652910","Cacna1c","chr6","-",118651515,118651575,60,118647310,118647417,118652780,118652910,0.0108050767654745,0.145
"chr6:119905083-119905110|up:119904007-119904195|down:119906786-119906828","Wnk1","chr6","-",119905083,119905110,27,119904007,119904195,119906786,119906828,0.000204056324386081,-0.124
"chr6:119906786-119906828|up:119905083-119905110|down:119911216-119911411","Wnk1","chr6","-",119906786,119906828,42,119905083,119905110,119911216,119911411,0.0483770768507054,0.199
"chr6:119909650-119909722|up:119905083-119905110|down:119911216-119911290","Wnk1","chr6","-",119909650,119909722,72,119905083,119905110,119911216,119911290,0.000141108580178231,0.173
"chr6:120175603-120175788|up:120174863-120175095|down:120176973-120177295","Ninj2","chr6","+",120175603,120175788,185,120174863,120175095,120176973,120177295,0.0172316722394364,-0.121
"chr6:120415404-120415486|up:120408773-120409184|down:120415947-120416672","Kdm5a","chr6","+",120415404,120415486,82,120408773,120409184,120415947,120416672,1.6127938468278e-06,0.154
"chr6:120930594-120930645|up:120929335-120929446|down:120934659-120934754","Mical3","chr6","-",120930594,120930645,51,120929335,120929446,120934659,120934754,0.017252312010146,0.136
"chr6:120943014-120943077|up:120939715-120939826|down:120950363-120950608","Mical3","chr6","-",120943014,120943077,63,120939715,120939826,120950363,120950608,2.52956084880149e-06,0.265
"chr6:120946315-120946453|up:120939715-120939826|down:120950363-120950608","Mical3","chr6","-",120946315,120946453,138,120939715,120939826,120950363,120950608,0.00148874752411627,0.141
"chr6:121174840-121174973|up:121170470-121170706|down:121175586-121175796","Pex26","chr6","+",121174840,121174973,133,121170470,121170706,121175586,121175796,0.000144130697972798,-0.625
"chr6:125128757-125128766|up:125128347-125128488|down:125129576-125129734","Iffo1","chr6","+",125128757,125128766,9,125128347,125128488,125129576,125129734,4.14906097984441e-11,0.212
"chr6:131268703-131268903|up:131266351-131266410|down:131270034-131270114","Magohb","chr6","-",131268703,131268903,200,131266351,131266410,131270034,131270114,0.00227369189742399,-0.143
"chr6:134043269-134043428|up:134012662-134013101|down:134114247-134114380","Etv6","chr6","+",134043269,134043428,159,134012662,134013101,134114247,134114380,0.000265179753765707,-0.136
"chr6:140482731-140482749|up:140482373-140482489|down:140489445-140489913","Plekha5","chr6","+",140482731,140482749,18,140482373,140482489,140489445,140489913,9.72253761539212e-06,0.108
"chr6:140526072-140526261|up:140525155-140525202|down:140527693-140527814","Plekha5","chr6","+",140526072,140526261,189,140525155,140525202,140527693,140527814,0,-0.297
"chr6:145363125-145363245|up:145359108-145359314|down:145365413-145365600","Lmntd1","chr6","-",145363125,145363245,120,145359108,145359314,145365413,145365600,1.94344962064477e-12,1
"chr6:146451584-146451662|up:146451129-146451483|down:146452136-146452272","Ints13","chr6","-",146451584,146451662,78,146451129,146451483,146452136,146452272,1.87053318855516e-05,-0.143
"chr6:149044103-149044213|up:149043013-149043202|down:149045531-149045784","Etfbkmt","chr6","+",149044103,149044213,110,149043013,149043202,149045531,149045784,0.0328258373168745,0.157
"chr7:4447976-4448121|up:4447201-4447320|down:4448445-4448641","Rdh13","chr7","-",4447976,4448121,145,4447201,4447320,4448445,4448641,5.39453251717858e-11,0.181
"chr7:6176980-6177100|up:6175511-6175573|down:6186860-6186950","Zfp444","chr7","+",6176980,6177100,120,6175511,6175573,6186860,6186950,0.00285001684971313,-0.104
"chr7:6715948-6716011|up:6715671-6715774|down:6719052-6719156","Peg3","chr7","-",6715948,6716011,63,6715671,6715774,6719052,6719156,3.46648557811692e-11,-0.117
"chr7:12152469-12152593|up:12149079-12151145|down:12155734-12155773","Zfp551","chr7","-",12152469,12152593,124,12149079,12151145,12155734,12155773,1.35291983132802e-05,-0.299
"chr7:16166698-16166947|up:16163455-16163835|down:16167945-16171620","Zc3h4","chr7","+",16166698,16166947,249,16163455,16163835,16167945,16171620,0.00136600166238989,-0.165
"chr7:18820817-18820966|up:18820413-18820509|down:18821164-18821258","Dmpk","chr7","+",18820817,18820966,149,18820413,18820509,18821164,18821258,0.0211376478141826,-0.132
"chr7:18824853-18824965|up:18822835-18822921|down:18825605-18825769","Dmpk","chr7","+",18824853,18824965,112,18822835,18822921,18825605,18825769,0.00137274481742618,-0.108
"chr7:19163030-19163110|up:19161998-19162043|down:19163250-19163529","Mark4","chr7","-",19163030,19163110,80,19161998,19162043,19163250,19163529,0.0183419723836915,-0.204
"chr7:19305353-19305506|up:19299348-19299601|down:19306963-19307099","Gemin7","chr7","-",19305353,19305506,153,19299348,19299601,19306963,19307099,0.000938806999361975,-0.472
"chr7:24814895-24815174|up:24799562-24799668|down:24815462-24815645","Pou2f2","chr7","-",24814895,24815174,279,24799562,24799668,24815462,24815645,3.59704761214942e-10,-0.187
"chr7:25095752-25095988|up:25076243-25076295|down:25096114-25096331","4732471J01Rik","chr7","+",25095752,25095988,236,25076243,25076295,25096114,25096331,0.0113156306877751,0.451
"chr7:25320848-25320937|up:25320320-25320517|down:25321397-25321428","Dmac2","chr7","+",25320848,25320937,89,25320320,25320517,25321397,25321428,0.0179569777931852,-0.153
"chr7:25327539-25332954|up:25327061-25327147|down:25334270-25334525","B3gnt8","chr7","+",25327539,25332954,5415,25327061,25327147,25334270,25334525,7.97997221897473e-07,0.75
"chr7:25417569-25417704|up:25415328-25415612|down:25418320-25418416","Ccdc97","chr7","-",25417569,25417704,135,25415328,25415612,25418320,25418416,0.00701173116576814,-0.414
"chr7:27023718-27023844|up:27022566-27022695|down:27025102-27025228","Ltbp4","chr7","-",27023718,27023844,126,27022566,27022695,27025102,27025228,0.0195804101116133,0.612
"chr7:28140858-28140955|up:28136871-28136999|down:28141093-28141143","Gmfg","chr7","+",28140858,28140955,97,28136871,28136999,28141093,28141143,0.0102089231314538,0.251
"chr7:28816632-28816653|up:28815537-28815612|down:28816758-28816863","Ryr1","chr7","-",28816632,28816653,21,28815537,28815612,28816758,28816863,0.0417691578307347,-0.234
"chr7:28894638-28894748|up:28890959-28891173|down:28895252-28895364","Catsperg1","chr7","-",28894638,28894748,110,28890959,28891173,28895252,28895364,0.000161265562969039,0.181
"chr7:28894837-28894996|up:28890959-28891173|down:28895252-28895364","Catsperg1","chr7","-",28894837,28894996,159,28890959,28891173,28895252,28895364,4.39832013867708e-05,0.281
"chr7:28905753-28905826|up:28904191-28904347|down:28905978-28906105","Catsperg1","chr7","-",28905753,28905826,73,28904191,28904347,28905978,28906105,7.7425718054192e-06,0.398
"chr7:28909904-28909958|up:28906229-28906374|down:28910171-28910350","Catsperg1","chr7","-",28909904,28909958,54,28906229,28906374,28910171,28910350,0.0152343439254825,-0.577
"chr7:29203275-29203340|up:29187684-29187749|down:29217889-29218040","Sipa1l3","chr7","-",29203275,29203340,65,29187684,29187749,29217889,29218040,0.000258852110295576,-0.351
"chr7:29656384-29656459|up:29653087-29653381|down:29660317-29660444","ENSMUSG00000121374","chr7","+",29656384,29656459,75,29653087,29653381,29660317,29660444,0.000475422146293631,-0.262
"chr7:29862751-29862798|up:29862148-29862653|down:29869083-29869116","Zfp146","chr7","-",29862751,29862798,47,29862148,29862653,29869083,29869116,0.0212813891506949,-0.136
"chr7:30181889-30182005|up:30181165-30181241|down:30186009-30186141","Nphs1","chr7","+",30181889,30182005,116,30181165,30181241,30186009,30186141,2.10999859547807e-06,0.66
"chr7:30250182-30250259|up:30249031-30249128|down:30251632-30251692","Proser3","chr7","-",30250182,30250259,77,30249031,30249128,30251632,30251692,0.0172316722394364,0.122
"chr7:30290481-30291390|up:30290220-30290294|down:30298204-30298334","Zbtb32","chr7","-",30290481,30291390,909,30290220,30290294,30298204,30298334,2.96805658538444e-05,-0.342
"chr7:41284103-41284134|up:41282626-41283118|down:41292756-41292856","Zfp788","chr7","+",41284103,41284134,31,41282626,41283118,41292756,41292856,0.011096291313112,0.142
"chr7:41284103-41284134|up:41282626-41283118|down:41296914-41296972","Zfp788","chr7","+",41284103,41284134,31,41282626,41283118,41296914,41296972,0.0100657365453219,0.203
"chr7:41284103-41284323|up:41282979-41283118|down:41292756-41292856","Zfp788","chr7","+",41284103,41284323,220,41282979,41283118,41292756,41292856,0.00427605665073973,0.158
"chr7:41284103-41284323|up:41282979-41283118|down:41296914-41297041","Zfp788","chr7","+",41284103,41284323,220,41282979,41283118,41296914,41297041,9.74104267190334e-06,0.224
"chr7:42870265-42870329|up:42863426-42863571|down:42872998-42873125","EU599041","chr7","+",42870265,42870329,64,42863426,42863571,42872998,42873125,1.16263081963168e-05,-0.155
"chr7:42870265-42870525|up:42863457-42863571|down:42872998-42873125","EU599041","chr7","+",42870265,42870525,260,42863457,42863571,42872998,42873125,2.34028389328307e-08,-0.178
"chr7:44146829-44147057|up:44146338-44146457|down:44149573-44149790","Garin5a","chr7","+",44146829,44147057,228,44146338,44146457,44149573,44149790,0.0297210137428281,-0.335
"chr7:44146926-44147057|up:44146338-44146457|down:44149573-44149862","Garin5a","chr7","+",44146926,44147057,131,44146338,44146457,44149573,44149862,0.0235010361715492,-0.27
"chr7:44247013-44247043|up:44244584-44245692|down:44247807-44247999","Kcnc3","chr7","+",44247013,44247043,30,44244584,44245692,44247807,44247999,0.00216674875329145,0.435
"chr7:44481539-44481605|up:44465819-44465907|down:44486054-44486290","Il4i1","chr7","+",44481539,44481605,66,44465819,44465907,44486054,44486290,3.86095988599808e-06,0.338
"chr7:45340470-45340659|up:45336000-45336249|down:45340835-45340985","Ntn5","chr7","+",45340470,45340659,189,45336000,45336249,45340835,45340985,0.00134953337329775,-0.241
"chr7:58890714-58890781|up:58878549-58879019|down:58893097-58893217","Ube3a","chr7","+",58890714,58890781,67,58878549,58879019,58893097,58893217,0.0199350013475749,0.101
"chr7:61386646-61386744|up:61364393-61364492|down:61463009-61463119","A230057D06Rik","chr7","-",61386646,61386744,98,61364393,61364492,61463009,61463119,0.00019746164869814,0.478
"chr7:61767470-61767650|up:61764393-61764524|down:61768642-61768791","Gm9801","chr7","-",61767470,61767650,180,61764393,61764524,61768642,61768791,0.0208939391294719,-0.405
"chr7:84302089-84302250|up:84291493-84291645|down:84338953-84339091","Zfand6","chr7","-",84302089,84302250,161,84291493,84291645,84338953,84339091,0.00722563887399737,-0.218
"chr7:96503923-96503944|up:96501539-96501789|down:96512656-96512889","Tenm4","chr7","+",96503923,96503944,21,96501539,96501789,96512656,96512889,0.00293531458603236,-0.12
"chr7:98002683-98002823|up:97999874-98002337|down:98008564-98008674","Tsku","chr7","-",98002683,98002823,140,97999874,98002337,98008564,98008674,0.000809756050432678,-0.492
"chr7:98008564-98008674|up:98002683-98002823|down:98010448-98010495","Tsku","chr7","-",98008564,98008674,110,98002683,98002823,98010448,98010495,0.00512563827553342,-0.504
"chr7:99498363-99498459|up:99498182-99498266|down:99505619-99505721","Spcs2","chr7","-",99498363,99498459,96,99498182,99498266,99505619,99505721,0.0102935288768289,0.255
"chr7:99962412-99962572|up:99959993-99960058|down:99966248-99966317","P4ha3","chr7","+",99962412,99962572,160,99959993,99960058,99966248,99966317,7.72684477966457e-06,0.27
"chr7:99963814-99963877|up:99959993-99960058|down:99966248-99966317","P4ha3","chr7","+",99963814,99963877,63,99959993,99960058,99966248,99966317,3.03349514403758e-06,0.371
"chr7:100156582-100156740|up:100155288-100155402|down:100159901-100160063","Dnajb13","chr7","-",100156582,100156740,158,100155288,100155402,100159901,100160063,0.0317104979962278,-0.146
"chr7:100299134-100299239|up:100294776-100294876|down:100302860-100302900","Plekhb1","chr7","-",100299134,100299239,105,100294776,100294876,100302860,100302900,0.00381676266581806,0.13
"chr7:101546395-101546567|up:101546069-101546150|down:101546939-101547024","Anapc15","chr7","+",101546395,101546567,172,101546069,101546150,101546939,101547024,0.00534620699039138,0.118
"chr7:101715666-101715836|up:101714799-101715149|down:101719103-101719210","Xndc1","chr7","+",101715666,101715836,170,101714799,101715149,101719103,101719210,0.00154289404550561,-0.147
"chr7:102401471-102402340|up:102395224-102395357|down:102408516-102408602","Or51e2","chr7","-",102401471,102402340,869,102395224,102395357,102408516,102408602,4.03745505042945e-06,-0.364
"chr7:105217825-105217838|up:105216784-105216960|down:105218446-105218504","Apbb1","chr7","-",105217825,105217838,13,105216784,105216960,105218446,105218504,0.00420325618263272,0.122
"chr7:105217825-105217865|up:105216784-105216960|down:105218446-105218480","Apbb1","chr7","-",105217825,105217865,40,105216784,105216960,105218446,105218480,0.000526213156799754,0.214
"chr7:107327922-107327955|up:107326850-107326992|down:107328345-107328472","Ppfibp2","chr7","+",107327922,107327955,33,107326850,107326992,107328345,107328472,8.83557567739007e-09,-0.173
"chr7:109940496-109940571|up:109939096-109939281|down:109948061-109948202","Sbf2","chr7","-",109940496,109940571,75,109939096,109939281,109948061,109948202,0.00122360458967463,0.145
"chr7:111934535-111934637|up:111934144-111934363|down:111944452-111944560","Mical2","chr7","+",111934535,111934637,102,111934144,111934363,111944452,111944560,0.0153649674232529,-0.289
"chr7:115756090-115756210|up:115753867-115753921|down:115756716-115756803","Plekha7","chr7","-",115756090,115756210,120,115753867,115753921,115756716,115756803,7.27669655851999e-05,-0.147
"chr7:118332109-118332195|up:118331616-118331676|down:118334490-118336244","Ccp110","chr7","+",118332109,118332195,86,118331616,118331676,118334490,118336244,0.00560587062648289,-0.166
"chr7:121716492-121716578|up:121713531-121713693|down:121720276-121720438","Palb2","chr7","-",121716492,121716578,86,121713531,121713693,121720276,121720438,0.00808122668265875,0.112
"chr7:121727360-121727666|up:121722859-121722931|down:121728145-121728239","Palb2","chr7","-",121727360,121727666,306,121722859,121722931,121728145,121728239,0.00153360181463063,0.105
"chr7:126091615-126091780|up:126090957-126091387|down:126091929-126092173","Atxn2l","chr7","-",126091615,126091780,165,126090957,126091387,126091929,126092173,6.31562218058983e-05,-0.213
"chr7:126091615-126091780|up:126090957-126091387|down:126091983-126092173","Atxn2l","chr7","-",126091615,126091780,165,126090957,126091387,126091983,126092173,0.00178399652989138,-0.153
"chr7:126091620-126091657|up:126091324-126091387|down:126091983-126092173","Atxn2l","chr7","-",126091620,126091657,37,126091324,126091387,126091983,126092173,0.00324770312530981,-0.168
"chr7:127533310-127533452|up:127532542-127532664|down:127533561-127533799","Prss36","chr7","-",127533310,127533452,142,127532542,127532664,127533561,127533799,0.0156831149169898,-0.159
"chr7:127533310-127533452|up:127532542-127532664|down:127533681-127533799","Prss36","chr7","-",127533310,127533452,142,127532542,127532664,127533681,127533799,0.00306571430715147,-0.262
"chr7:128048454-128048522|up:128047918-128047994|down:128049844-128049932","Tial1","chr7","-",128048454,128048522,68,128047918,128047994,128049844,128049932,0.000713991879342734,-0.101
"chr7:130975264-130975559|up:130972869-130973118|down:130975793-130975992","Pstk","chr7","+",130975264,130975559,295,130972869,130973118,130975793,130975992,0.00160005271918465,-0.185
"chr7:132373306-132373358|up:132360996-132361896|down:132380864-132381114","Fam53b","chr7","-",132373306,132373358,52,132360996,132361896,132380864,132381114,0.000303031279661559,0.121
"chr7:138450187-138450394|up:138448588-138448812|down:138470138-138470236","Ppp2r2d","chr7","+",138450187,138450394,207,138448588,138448812,138470138,138470236,0.00256697226218038,-0.231
"chr7:140675967-140676036|up:140674694-140674858|down:140676532-140676652","Sigirr","chr7","-",140675967,140676036,69,140674694,140674858,140676532,140676652,0.0265638574121605,0.189
"chr7:140778186-140778274|up:140776846-140777082|down:140779691-140779748","Lrrc56","chr7","+",140778186,140778274,88,140776846,140777082,140779691,140779748,0.00698488614156565,0.13
"chr7:140904354-140904529|up:140903994-140904092|down:140907191-140907497","Deaf1","chr7","-",140904354,140904529,175,140903994,140904092,140907191,140907497,1.02697337813697e-13,-0.29
"chr7:141045678-141045750|up:141045176-141045269|down:141045958-141046276","Cracr2b","chr7","+",141045678,141045750,72,141045176,141045269,141045958,141046276,0.04177982602945,-0.108
"chr7:142050611-142050708|up:142046664-142046872|down:142060173-142060235","Prr33","chr7","-",142050611,142050708,97,142046664,142046872,142060173,142060235,0.0153542957212696,0.105
"chr7:142568695-142568797|up:142564770-142564845|down:142569317-142569404","Tspan32","chr7","+",142568695,142568797,102,142564770,142564845,142569317,142569404,0.0387604030216811,-0.259
"chr7:143095484-143095515|up:143089634-143089776|down:143102778-143102829","Nap1l4","chr7","-",143095484,143095515,31,143089634,143089776,143102778,143102829,0.0250242971940086,0.114
"chr7:143146920-143147063|up:143146160-143146397|down:143150278-143150489","Cars","chr7","-",143146920,143147063,143,143146160,143146397,143150278,143150489,6.98397102381352e-05,0.589
"chr7:144003673-144003758|up:144003296-144003352|down:144008412-144008523","Cttn","chr7","-",144003673,144003758,85,144003296,144003352,144008412,144008523,0.0327951753143159,-0.476
"chr7:144042427-144042454|up:144038769-144038948|down:144042933-144042996","Ppfia1","chr7","-",144042427,144042454,27,144038769,144038948,144042933,144042996,0.000102816352853368,-0.354
"chr7:144042427-144042454|up:144038769-144038948|down:144045188-144045389","Ppfia1","chr7","-",144042427,144042454,27,144038769,144038948,144045188,144045389,0.000196634476677858,-0.242
"chr7:144830845-144831468|up:144827614-144827705|down:144832473-144832651","Tpcn2","chr7","-",144830845,144831468,623,144827614,144827705,144832473,144832651,0.000978723031564292,-0.143
"chr8:3231701-3231737|up:3224794-3224888|down:3239124-3239292","Insr","chr8","-",3231701,3231737,36,3224794,3224888,3239124,3239292,0.0304733487941046,-0.227
"chr8:3566506-3566568|up:3565392-3565556|down:3566680-3566749","Pnpla6","chr8","+",3566506,3566568,62,3565392,3565556,3566680,3566749,0.00165261242005834,-0.117
"chr8:3566509-3566568|up:3565383-3565556|down:3566680-3566749","Pnpla6","chr8","+",3566509,3566568,59,3565383,3565556,3566680,3566749,0.000205647777311529,-0.134
"chr8:4399605-4399655|up:4377756-4377893|down:4399771-4399894","Ccl25","chr8","+",4399605,4399655,50,4377756,4377893,4399771,4399894,0.0363240547917971,-0.107
"chr8:4399771-4399894|up:4375232-4375288|down:4403882-4404000","Ccl25","chr8","+",4399771,4399894,123,4375232,4375288,4403882,4404000,0.0249826281763555,-0.103
"chr8:4399771-4399894|up:4377756-4377893|down:4403882-4404000","Ccl25","chr8","+",4399771,4399894,123,4377756,4377893,4403882,4404000,3.16010563739814e-08,-0.14
"chr8:13144142-13144197|up:13136250-13136326|down:13150324-13150414","Pcid2","chr8","-",13144142,13144197,55,13136250,13136326,13150324,13150414,0.00187510898830713,-0.284
"chr8:13308946-13309043|up:13305963-13307976|down:13321589-13321720","Dcun1d2","chr8","-",13308946,13309043,97,13305963,13307976,13321589,13321720,0.0276744438939476,0.165
"chr8:13311384-13311467|up:13305962-13307976|down:13321589-13321720","Dcun1d2","chr8","-",13311384,13311467,83,13305962,13307976,13321589,13321720,0.005199998673276,0.199
"chr8:13788327-13788488|up:13785902-13786021|down:13792653-13793414","Cfap97d2","chr8","+",13788327,13788488,161,13785902,13786021,13792653,13793414,0.0490604248341451,-0.122
"chr8:13988921-13988948|up:13985145-13985289|down:13989562-13990521","Fbxo25","chr8","+",13988921,13988948,27,13985145,13985289,13989562,13990521,1.79479908582424e-09,-0.151
"chr8:14992609-14992726|up:14990208-14990372|down:14995279-14995394","Arhgef10","chr8","+",14992609,14992726,117,14990208,14990372,14995279,14995394,0.00731521398725535,-0.117
"chr8:25362587-25362777|up:25342192-25342294|down:25368736-25368845","Adam32","chr8","-",25362587,25362777,190,25342192,25342294,25368736,25368845,6.04790993026807e-08,-0.8
"chr8:25690106-25690222|up:25667949-25668010|down:25691137-25691465","Tacc1","chr8","-",25690106,25690222,116,25667949,25668010,25691137,25691465,2.59205488338916e-05,0.144
"chr8:27514861-27514955|up:27513893-27514193|down:27515084-27515206","Erlin2","chr8","+",27514861,27514955,94,27513893,27514193,27515084,27515206,7.99968274861296e-05,-0.303
"chr8:27641624-27643187|up:27640722-27640831|down:27644173-27644963","Rab11fip1","chr8","-",27641624,27643187,1563,27640722,27640831,27644173,27644963,4.72978294706446e-11,0.154
"chr8:28099032-28099244|up:28095110-28095228|down:28100209-28101725","Gm1698","chr8","+",28099032,28099244,212,28095110,28095228,28100209,28101725,0.00118080113205882,-0.119
"chr8:32328288-32328356|up:32327118-32327756|down:32339337-32339403","Nrg1","chr8","-",32328288,32328356,68,32327118,32327756,32339337,32339403,0.00165103499742698,0.118
"chr8:40907538-40907659|up:40876855-40877210|down:40915128-40915249","Zdhhc2","chr8","+",40907538,40907659,121,40876855,40877210,40915128,40915249,0.00473662571964693,0.345
"chr8:41714396-41714513|up:41714047-41714218|down:41720223-41720401","Pcm1","chr8","+",41714396,41714513,117,41714047,41714218,41720223,41720401,0.000612297939866753,0.1
"chr8:45500686-45500746|up:45498067-45498205|down:45502878-45502914","Fat1","chr8","+",45500686,45500746,60,45498067,45498205,45502878,45502914,0.0201525583281395,-0.12
"chr8:47015452-47015680|up:47012903-47013006|down:47021644-47021714","Cenpu","chr8","+",47015452,47015680,228,47012903,47013006,47021644,47021714,0.0117638800060584,-0.11
"chr8:47023005-47023114|up:47021644-47021714|down:47025786-47025865","Cenpu","chr8","+",47023005,47023114,109,47021644,47021714,47025786,47025865,0.0231064337105157,-0.128
"chr8:57003097-57003156|up:57000422-57000559|down:57003722-57003834","Cep44","chr8","-",57003097,57003156,59,57000422,57000559,57003722,57003834,0.00517086019710174,-0.139
"chr8:57758289-57758484|up:57757295-57757467|down:57760113-57760210","Hand2os1","chr8","-",57758289,57758484,195,57757295,57757467,57760113,57760210,0.0230319187109642,0.154
"chr8:57767549-57767646|up:57759906-57760210|down:57773218-57773323","Hand2os1","chr8","-",57767549,57767646,97,57759906,57760210,57773218,57773323,6.39943484573697e-05,-0.132
"chr8:57791917-57791982|up:57785804-57786666|down:57792867-57793212","Hdnr","chr8","+",57791917,57791982,65,57785804,57786666,57792867,57793212,0.000982497215812774,0.147
"chr8:61503061-61503193|up:61502817-61502981|down:61507553-61507656","Nek1","chr8","+",61503061,61503193,132,61502817,61502981,61507553,61507656,0.00881366760780868,-0.143
"chr8:69276841-69276919|up:69274808-69274902|down:69277703-69277781","Ints10","chr8","+",69276841,69276919,78,69274808,69274902,69277703,69277781,0.0128245759809294,-0.189
"chr8:70165926-70166015|up:70163335-70163625|down:70166951-70167059","Zfp869","chr8","-",70165926,70166015,89,70163335,70163625,70166951,70167059,0.00349447552035391,0.321
"chr8:70166951-70167059|up:70163335-70163634|down:70169034-70169136","Zfp869","chr8","-",70166951,70167059,108,70163335,70163634,70169034,70169136,7.65140027914192e-06,-0.189
"chr8:70316961-70317200|up:70311729-70311803|down:70317473-70317664","Pbx4","chr8","+",70316961,70317200,239,70311729,70311803,70317473,70317664,0.0139213459735924,-0.181
