"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr5:106843002:106843565:106843508:106843565:106814650:106814711:A5SS","A5SS","ENSMUSG00000049606","Zfp644",563,"Regular (>50bp)",-0.341,2.04239363676878e-06
"chr15:68084441:68084693:68084462:68084693:68058899:68059085:A5SS","A5SS","ENSMUSG00000022335","Zfat",252,"Regular (>50bp)",-0.18,0.00376867622798115
"chr8:123985049:123985128:123985049:123985096:123986169:123986253:A5SS","A5SS","ENSMUSG00000001065","Zfp276",79,"Regular (>50bp)",-0.161,0.00618165328158248
"chrX:102656628:102656801:102656649:102656801:102652909:102653022:A5SS","A5SS","ENSMUSG00000086370","Ftx",173,"Regular (>50bp)",-0.16,0.00273385108308706
"chr9:37253721:37253917:37253731:37253917:37231692:37231806:A5SS","A5SS","ENSMUSG00000034303","Ccdc15",196,"Regular (>50bp)",-0.186,0.0418290725453011
"chr2:93840607:93841097:93841027:93841097:93838768:93838937:A5SS","A5SS","ENSMUSG00000040174","Alkbh3",490,"Regular (>50bp)",0.166,2.40332978704009e-06
"chr9:61301889:61301994:61301889:61301964:61309137:61309339:A5SS","A5SS","ENSMUSG00000032280","Tle3",105,"Regular (>50bp)",0.134,0.0371919100834469
"chr9:72387205:72388057:72387878:72388057:72385621:72385704:A5SS","A5SS","ENSMUSG00000090626","Tex9",852,"Regular (>50bp)",-0.212,0.0464557865275345
"chr2:69821768:69821981:69821768:69821969:69824019:69824156:A5SS","A5SS","ENSMUSG00000044308","Ubr3",213,"Regular (>50bp)",0.139,1.57061718471471e-07
"chr11:3078928:3079165:3078928:3079118:3079381:3079520:A5SS","A5SS","ENSMUSG00000121500","ENSMUSG00000121500",237,"Regular (>50bp)",-0.201,0.0295757059163887
"chr11:3084625:3085542:3085282:3085542:3083071:3083207:A5SS","A5SS","ENSMUSG00000023764","Sfi1",917,"Regular (>50bp)",-0.121,0.0193065118350599
"chr11:20646750:20648373:20648312:20648373:20642464:20642588:A5SS","A5SS","ENSMUSG00000049659","Aftph",1623,"Regular (>50bp)",-0.164,2.26742714918788e-07
"chr3:87670531:87670665:87670566:87670665:87669518:87669588:A5SS","A5SS","ENSMUSG00000028073","Pear1",134,"Regular (>50bp)",-0.179,0.0179661427572965
"chrX:135661166:135661324:135662739:135662837:135660667:135689269:MXE","MXE","ENSMUSG00000087368","BC065397",158,"Regular (>50bp)",-0.166,0.0281432914089372
"chrX:73332056:73332119:73332710:73332788:73331825:73332904:MXE","MXE","ENSMUSG00000009995","Tafazzin",63,"Regular (>50bp)",0.125,4.22059541881834e-07
"chrX:13417185:13417221:13418611:13418680:13415600:13421116:MXE","MXE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.136,1.23089842693126e-05
"chr19:17189655:17189694:17193689:17193737:17185693:17198147:MXE","MXE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.104,0.00876492001807575
"chr19:10399120:10399252:10403662:10404031:10395406:10412913:MXE","MXE","ENSMUSG00000024743","Syt7",132,"Regular (>50bp)",0.137,0.024632385727955
"chr18:34598208:34598273:34606602:34606738:34596062:34620031:MXE","MXE","ENSMUSG00000036501","Fam13b",65,"Regular (>50bp)",-0.105,0.00096257506289034
"chr17:64248577:64248752:64264119:64264312:64248475:64280059:MXE","MXE","ENSMUSG00000000127","Fer",175,"Regular (>50bp)",-0.313,0.0455578070570707
"chr19:35819763:35819821:35865634:35865860:35818729:35900886:MXE","MXE","ENSMUSG00000094707","A830019P07Rik",58,"Regular (>50bp)",0.103,0.00125118349662459
"chr17:35361282:35361360:35361473:35361581:35361058:35361702:MXE","MXE","ENSMUSG00000024392","Bag6",78,"Regular (>50bp)",0.11,3.51743707191636e-05
"chr17:24733686:24733803:24735478:24735573:24733191:24737715:MXE","MXE","ENSMUSG00000052752","Traf7",117,"Regular (>50bp)",0.117,3.69127646791697e-07
"chr17:23981139:23981568:23981949:23982292:23980090:23990388:MXE","MXE","ENSMUSG00000040097","Flywch1",429,"Regular (>50bp)",-0.128,1.62089787813401e-06
"chr16:52006711:52006843:52009375:52009516:52006595:52014521:MXE","MXE","ENSMUSG00000022637","Cblb",132,"Regular (>50bp)",-0.133,0.00383413615697965
"chr16:42967259:42967306:43053121:43053183:42892832:43122931:MXE","MXE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",-0.209,0.0376044336828009
"chr16:13665589:13665653:13672258:13672309:13663287:13675240:MXE","MXE","ENSMUSG00000022680","Pdxdc1",64,"Regular (>50bp)",0.142,0.000649002400342015
"chr15:99532122:99535655:99540763:99540852:99530676:99549387:MXE","MXE","ENSMUSG00000023015","Racgap1",3533,"Regular (>50bp)",0.183,3.14151283519687e-08
"chr15:89010028:89010093:89010177:89010284:89009952:89010414:MXE","MXE","ENSMUSG00000062906","Hdac10",65,"Regular (>50bp)",0.117,0.0185129962971965
"chr15:89011071:89011198:89011352:89011421:89010640:89011588:MXE","MXE","ENSMUSG00000062906","Hdac10",127,"Regular (>50bp)",-0.171,8.57216152468075e-08
"chr15:88965182:88965247:88965555:88965656:88960344:88966153:MXE","MXE","ENSMUSG00000015363","Trabd",65,"Regular (>50bp)",-0.129,2.59113569974066e-05
"chr15:76387018:76387084:76387158:76387201:76386931:76387353:MXE","MXE","ENSMUSG00000022555","Dgat1",66,"Regular (>50bp)",0.112,0.0193748190291053
"chr15:62021087:62021201:62031845:62031977:61910050:62047315:MXE","MXE","ENSMUSG00000097039","Pvt1",114,"Regular (>50bp)",0.165,0.00114734782469399
"chr15:62021087:62021201:62031845:62031977:61979314:62047315:MXE","MXE","ENSMUSG00000097039","Pvt1",114,"Regular (>50bp)",0.133,0.001141313003973
"chr15:62047612:62047775:62094585:62094752:62047397:62114022:MXE","MXE","ENSMUSG00000097039","Pvt1",163,"Regular (>50bp)",-0.121,0.00247136427963002
"chr15:38963267:38963428:38965377:38965463:38961637:38969226:MXE","MXE","ENSMUSG00000022299","Slc25a32",161,"Regular (>50bp)",0.109,0.0451963936521442
"chrX:72947853:72948075:72949256:72949469:72944342:72950034:MXE","MXE","ENSMUSG00000031389","Arhgap4",222,"Regular (>50bp)",0.216,0.0230019710027239
"chr16:55902718:55902771:55909746:55909827:55895941:55917702:MXE","MXE","ENSMUSG00000052917","Senp7",53,"Regular (>50bp)",-0.103,0.000466065381454937
"chr14:54616452:54616578:54645959:54646505:54615367:54651336:MXE","MXE","ENSMUSG00000000958","Slc7a7",126,"Regular (>50bp)",0.167,0.0437142086930944
"chr14:45860297:45860399:45866310:45866331:45858297:45867036:MXE","MXE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",-0.127,6.36088685010611e-05
"chr14:21825030:21825623:21830153:21830249:21800904:21833746:MXE","MXE","ENSMUSG00000021770","Samd8",593,"Regular (>50bp)",0.106,0.00803836830948295
"chr13:119601100:119601226:119606050:119606697:119599655:119608674:MXE","MXE","ENSMUSG00000062822","4833420G17Rik",126,"Regular (>50bp)",0.116,0.00130066792100837
"chr13:116441753:116442013:116444809:116444999:116439868:116445930:MXE","MXE","ENSMUSG00000042258","Isl1",260,"Regular (>50bp)",0.102,0.000296558735672374
"chr13:21632336:21632654:21633443:21633503:21632064:21633610:MXE","MXE","ENSMUSG00000022228","Zscan26",318,"Regular (>50bp)",0.111,0.0281063815110553
"chr12:112599128:112599179:112599502:112599569:112598750:112600577:MXE","MXE","ENSMUSG00000011148","Adssl1",51,"Regular (>50bp)",0.145,0.0428160338128054
"chr12:108649453:108649520:108649606:108649669:108647813:108652308:MXE","MXE","ENSMUSG00000021262","Evl",67,"Regular (>50bp)",0.106,5.36375839646816e-05
"chr16:91509082:91509155:91514291:91514363:91498093:91525445:MXE","MXE","ENSMUSG00000058240","Cryzl1",73,"Regular (>50bp)",0.415,0.00863421584882317
"chr12:86313917:86313957:86315749:86315835:86312023:86328222:MXE","MXE","ENSMUSG00000021254","Gpatch2l",40,"Small (30-50bp)",-0.157,0.0216900991297771
"chr12:86313917:86313957:86315749:86315835:86312023:86335573:MXE","MXE","ENSMUSG00000021254","Gpatch2l",40,"Small (30-50bp)",-0.128,0.0470610224824171
"chr12:81964438:81966154:81975015:81975148:81960249:81980304:MXE","MXE","ENSMUSG00000021140","Pcnx",1716,"Regular (>50bp)",-0.106,6.47958474074394e-05
"chr12:81964438:81966154:81975018:81975148:81960249:81980304:MXE","MXE","ENSMUSG00000021140","Pcnx",1716,"Regular (>50bp)",-0.112,1.65998905050769e-05
"chr12:75531905:75531998:75540187:75540289:75516636:75562375:MXE","MXE","ENSMUSG00000021051","Ppp2r5e",93,"Regular (>50bp)",-0.136,0.0063878588920497
"chr12:30049890:30050048:30051919:30053423:30049272:30055714:MXE","MXE","ENSMUSG00000020674","Pxdn",158,"Regular (>50bp)",0.102,0.000239688541483005
"chr11:120959860:120959914:120960413:120960722:120959672:120966391:MXE","MXE","ENSMUSG00000025165","Sectm1a",54,"Regular (>50bp)",-0.657,1.09705400294328e-08
"chr11:109376301:109376399:109376531:109376583:109364247:109380593:MXE","MXE","ENSMUSG00000020604","Arsg",98,"Regular (>50bp)",-0.178,0.000260291157947316
"chr11:106071780:106071809:106075387:106075445:106064607:106077926:MXE","MXE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",0.173,1.11932780992581e-06
"chr11:100945851:100945969:100946259:100946431:100939351:100953137:MXE","MXE","ENSMUSG00000019302","Atp6v0a1",118,"Regular (>50bp)",0.103,0
"chr17:24809792:24809911:24810148:24810191:24806995:24810260:MXE","MXE","ENSMUSG00000032855","Pkd1",119,"Regular (>50bp)",0.138,0.00954677571810592
"chr11:86407569:86407813:86408175:86408218:86407017:86408408:MXE","MXE","ENSMUSG00000020516","Rps6kb1",244,"Regular (>50bp)",0.254,0.00224379579741055
"chr14:47506112:47506219:47507591:47507684:47505670:47509592:MXE","MXE","ENSMUSG00000037572","Wdhd1",107,"Regular (>50bp)",0.16,0.000513512252379072
"chr7:121258110:121258336:121260568:121260688:121252483:121266026:MXE","MXE","ENSMUSG00000063317","Usp31",226,"Regular (>50bp)",0.103,0.00835720663393885
"chr13:12468138:12468285:12469615:12469826:12467659:12474054:MXE","MXE","ENSMUSG00000057554","Lgals8",147,"Regular (>50bp)",-0.157,0.00131456570257084
"chr6:32870326:32870341:32945135:32945201:32869310:32985417:MXE","MXE","ENSMUSG00000053768","Chchd3",15,"Microexon (0-30bp)",0.389,0
"chr6:32870326:32870341:32945135:32945253:32869310:33026271:MXE","MXE","ENSMUSG00000053768","Chchd3",15,"Microexon (0-30bp)",0.403,2.41985598226153e-12
"chr11:5730205:5730635:5732184:5732357:5719243:5733891:MXE","MXE","ENSMUSG00000121496","Ube2d-ps",430,"Regular (>50bp)",-0.141,0.0408789144178215
"chr5:100183962:100184054:100184339:100184510:100182843:100184720:MXE","MXE","ENSMUSG00000029328","Hnrnpdl",92,"Regular (>50bp)",-0.102,0
"chr9:121823910:121824016:121824132:121824179:121812889:121824941:MXE","MXE","ENSMUSG00000066235","Pomgnt2",106,"Regular (>50bp)",0.181,0.0380442548415803
"chr5:118194601:118194709:118197506:118197554:118194508:118199666:MXE","MXE","ENSMUSG00000029359","Tesc",108,"Regular (>50bp)",-0.114,0.000111869244191197
"chr5:74166484:74166568:74177320:74177397:74164013:74189801:MXE","MXE","ENSMUSG00000054814","Usp46",84,"Regular (>50bp)",-0.126,0.00353905657508181
"chr11:3311020:3311108:3311782:3311825:3310586:3320968:MXE","MXE","ENSMUSG00000020451","Limk2",88,"Regular (>50bp)",0.318,0.0118407241389166
"chr2:155015853:155015991:155020961:155021007:155014501:155022473:MXE","MXE","ENSMUSG00000027598","Itch",138,"Regular (>50bp)",-0.129,0.000958854642036377
"chr5:128890625:128890676:128896806:128896911:128883625:128914726:MXE","MXE","ENSMUSG00000029420","Rimbp2",51,"Regular (>50bp)",0.103,0.0437142086930944
"chr4:142896605:142896758:142905884:142905961:142888752:142907446:MXE","MXE","ENSMUSG00000057637","Prdm2",153,"Regular (>50bp)",0.151,0.0120935698877722
"chr5:38367961:38368008:38370651:38371408:38363306:38373790:MXE","MXE","ENSMUSG00000029127","Zbtb49",47,"Small (30-50bp)",-0.164,0.0115608654634606
"chr11:58946786:58947050:58951669:58951933:58946466:58952249:MXE","MXE","ENSMUSG00000061462","Obscn",264,"Regular (>50bp)",0.445,0.0359925629724799
"chr11:58952249:58952513:58952856:58953120:58951933:58953472:MXE","MXE","ENSMUSG00000061462","Obscn",264,"Regular (>50bp)",-0.284,0.0207983331113889
"chr8:13809139:13809237:13810529:13810568:13807854:13810976:MXE","MXE","ENSMUSG00000038416","Cdc16",98,"Regular (>50bp)",0.108,7.22549068078228e-08
"chr4:129495199:129495418:129496014:129496054:129494927:129500879:MXE","MXE","ENSMUSG00000028797","Tmem234",219,"Regular (>50bp)",0.116,4.93572196635033e-08
"chr4:126944356:126944394:126944536:126944665:126943699:126945067:MXE","MXE","ENSMUSG00000043872","Zmym1",38,"Small (30-50bp)",0.101,0.0471403094843515
"chr4:107705477:107705600:107707300:107707339:107704763:107708504:MXE","MXE","ENSMUSG00000028613","Lrp8",123,"Regular (>50bp)",0.133,1.268059414944e-05
"chr4:99657730:99657778:99668998:99669058:99655813:99670113:MXE","MXE","ENSMUSG00000028549","Itgb3bp",48,"Small (30-50bp)",0.111,0.0297472475086732
"chr17:32581766:32581937:32586797:32587121:32580938:32606546:MXE","MXE","ENSMUSG00000024050","Wiz",171,"Regular (>50bp)",-0.129,0.00597418108045885
"chr4:135054402:135054534:135056314:135056356:135051420:135056683:MXE","MXE","ENSMUSG00000028809","Srrm1",132,"Regular (>50bp)",-0.144,0
"chr17:88850272:88850341:88854995:88855097:88837746:88856921:MXE","MXE","ENSMUSG00000034709","Ppp1r21",69,"Regular (>50bp)",0.13,0.002051308329394
"chr9:45811508:45811554:45816067:45816217:45809789:45817649:MXE","MXE","ENSMUSG00000042790","Rnf214",46,"Small (30-50bp)",-0.137,0.000322758609049771
"chr11:101186359:101186450:101187083:101187142:101186257:101189834:MXE","MXE","ENSMUSG00000035086","Becn1",91,"Regular (>50bp)",0.104,0.000417896791558767
"chr11:54017063:54017123:54017171:54017237:54016642:54019873:MXE","MXE","ENSMUSG00000018906","P4ha2",60,"Regular (>50bp)",0.128,2.8296915761083e-07
"chr4:147951787:147952059:147952525:147952640:147950876:147952825:MXE","MXE","ENSMUSG00000029022","Miip",272,"Regular (>50bp)",0.355,0.000654297199194408
"chr4:116978394:116978526:116978610:116978679:116978293:116979415:MXE","MXE","ENSMUSG00000073771","Btbd19",132,"Regular (>50bp)",0.179,0.00399123631696732
"chr10:83573772:83573797:83593308:83593344:83558898:83593997:MXE","MXE","ENSMUSG00000087651","1500009L16Rik",25,"Microexon (0-30bp)",0.111,0.0181641843978063
"chr3:102664608:102664706:102665472:102665547:102657176:102666625:MXE","MXE","ENSMUSG00000027858","Tspan2",98,"Regular (>50bp)",0.111,9.56900357245781e-05
"chr19:57062286:57062334:57065845:57065929:57057369:57068244:MXE","MXE","ENSMUSG00000025085","Ablim1",48,"Small (30-50bp)",-0.201,0.0415385843182091
"chr2:5896100:5896166:5897964:5898032:5891388:5900067:MXE","MXE","ENSMUSG00000025816","Sec61a2",66,"Regular (>50bp)",-0.102,0.00248172970476761
"chr3:95075609:95075700:95075897:95076017:95075411:95076119:MXE","MXE","ENSMUSG00000038777","Sema6c",91,"Regular (>50bp)",0.132,0.0293012196511105
"chrX:37690805:37690958:37691452:37691550:37690274:37694815:MXE","MXE","ENSMUSG00000000355","Mcts1",153,"Regular (>50bp)",0.133,9.80197354962447e-07
"chr1:64598885:64598927:64600911:64601024:64597808:64605375:MXE","MXE","ENSMUSG00000025958","Creb1",42,"Small (30-50bp)",0.169,0.0258717639978251
"chr3:87897981:87898089:87900361:87900949:87897605:87901418:MXE","MXE","ENSMUSG00000004892","Bcan",108,"Regular (>50bp)",-0.106,0.0122705428186056
"chr3:144402614:144402715:144403138:144403228:144397889:144411273:MXE","MXE","ENSMUSG00000037062","Sh3glb1",101,"Regular (>50bp)",0.188,0
"chrX:107901873:107901978:107915077:107915204:107879961:107929950:MXE","MXE","ENSMUSG00000086629","2810403D21Rik",105,"Regular (>50bp)",-0.24,0.00671250947867597
"chr2:167276701:167276782:167293126:167293270:167266217:167307260:MXE","MXE","ENSMUSG00000039463","Slc9a8",81,"Regular (>50bp)",0.252,3.57859690213184e-09
"chr19:60208761:60208792:60209485:60209736:60208571:60214663:MXE","MXE","ENSMUSG00000057858","Fam204a",31,"Small (30-50bp)",-0.12,0.0121548928235532
"chr4:114916715:114916863:114920326:114920773:114915068:114921865:MXE","MXE","ENSMUSG00000028717","Tal1",148,"Regular (>50bp)",0.191,0.00202620425795954
"chr4:32746440:32746567:32747843:32747949:32745728:32748574:MXE","MXE","ENSMUSG00000058006","Mdn1",127,"Regular (>50bp)",0.117,0.000961173691699996
"chr18:80956011:80956162:80960919:80961093:80952920:80977038:MXE","MXE","ENSMUSG00000024566","Atp9b",151,"Regular (>50bp)",0.115,0.00205481725972794
"chr13:104321233:104321355:104323908:104324187:104317744:104324568:MXE","MXE","ENSMUSG00000021712","Trim23",122,"Regular (>50bp)",0.112,0.0189079375022319
"chr17:81749631:81749652:81752297:81752401:81749219:81752915:MXE","MXE","ENSMUSG00000054640","Slc8a1",21,"Microexon (0-30bp)",-0.111,0.0090089187275793
"chr7:80029565:80029660:80029956:80030075:80029482:80030586:MXE","MXE","ENSMUSG00000053158","Fes",95,"Regular (>50bp)",0.122,0.0141721606997833
"chr5:143703678:143703832:143705248:143705349:143703236:143705481:MXE","MXE","ENSMUSG00000051306","Usp42",154,"Regular (>50bp)",0.117,0.00560784184747316
"chr1:160863777:160863814:160864118:160864149:160863584:160864389:MXE","MXE","ENSMUSG00000053332","Gas5",37,"Small (30-50bp)",0.148,2.27751151271573e-13
"chr7:79925793:79925843:79929719:79929765:79924433:79932232:MXE","MXE","ENSMUSG00000030534","Vps33b",50,"Small (30-50bp)",0.2,0.000149710864898505
"chr7:79926145:79926213:79929719:79929765:79925843:79932232:MXE","MXE","ENSMUSG00000030534","Vps33b",68,"Regular (>50bp)",0.18,0.033294226137518
"chr4:108029285:108029372:108030991:108031048:108027145:108031183:MXE","MXE","ENSMUSG00000028601","Echdc2",87,"Regular (>50bp)",0.14,0.00560784184747316
"chr5:137288273:137289363:137289740:137290225:137286629:137291429:MXE","MXE","ENSMUSG00000023328","Ache",1090,"Regular (>50bp)",0.113,0.00427852233774356
"chr7:30180805:30180925:30181066:30181091:30177784:30181165:MXE","MXE","ENSMUSG00000006649","Nphs1",120,"Regular (>50bp)",0.218,0.0365312486420536
"chr1:33844419:33844500:33852807:33852891:33825613:33853418:MXE","MXE","ENSMUSG00000042197","Zfp451",81,"Regular (>50bp)",0.116,0.00137106340616994
"chr6:86424322:86424403:86426742:86426847:86423250:86430590:MXE","MXE","ENSMUSG00000046679","C87436",81,"Regular (>50bp)",0.105,0.0248283651492632
"chr11:73029592:73029688:73036366:73036477:73029337:73037876:MXE","MXE","ENSMUSG00000005947","Itgae",96,"Regular (>50bp)",0.218,0.0279179162158402
"chr9:99128319:99128419:99136307:99136430:99125937:99144598:MXE","MXE","ENSMUSG00000056267","Cep70",100,"Regular (>50bp)",0.116,0.00250335434340415
"chr16:90743902:90743941:90744953:90745001:90743750:90746586:MXE","MXE","ENSMUSG00000022973","Synj1",39,"Small (30-50bp)",0.174,0.00238027208711514
"chr8:106943875:106943912:106946551:106946701:106939203:106953842:MXE","MXE","ENSMUSG00000060098","Prmt7",37,"Small (30-50bp)",0.131,1.81973169865910e-09
"chr8:106943875:106943912:106953842:106953951:106939203:106961479:MXE","MXE","ENSMUSG00000060098","Prmt7",37,"Small (30-50bp)",0.123,8.22412837923162e-07
"chr9:44707292:44707424:44707620:44707911:44707009:44709417:MXE","MXE","ENSMUSG00000002032","Tmem25",132,"Regular (>50bp)",0.177,0.00250335434340415
"chr11:23270660:23270748:23293319:23293370:23257016:23293510:MXE","MXE","ENSMUSG00000056342","Usp34",88,"Regular (>50bp)",0.129,0.000697366963523193
"chr1:91316076:91316168:91318328:91318385:91315063:91318853:MXE","MXE","ENSMUSG00000026309","Ilkap",92,"Regular (>50bp)",0.162,0.0195742039844022
"chr2:173441382:173441480:173450525:173450672:173438980:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",98,"Regular (>50bp)",0.141,0.000407353858209282
"chr2:173457275:173458216:173487249:173487351:173450672:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",941,"Regular (>50bp)",0.107,5.29001865131663e-05
"chr2:173487249:173487351:173490962:173491160:173450672:173501115:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",102,"Regular (>50bp)",-0.331,0.00247136427963002
"chr2:173490962:173491160:173501115:173501160:173487351:173501305:MXE","MXE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",0.106,0.00247165283675587
"chr9:106073248:106073356:106073566:106073630:106073137:106073791:MXE","MXE","ENSMUSG00000020253","Ppm1m",108,"Regular (>50bp)",-0.108,0.0251069369605679
"chr12:100385750:100385829:100413118:100413240:100381566:100432438:MXE","MXE","ENSMUSG00000033530","Ttc7b",79,"Regular (>50bp)",0.11,0.00450171857825945
"chr18:12408762:12408861:12428935:12429046:12401605:12438667:MXE","MXE","ENSMUSG00000057766","Ankrd29",99,"Regular (>50bp)",0.334,0.0157073406509188
"chr1:119693158:119693211:119711211:119711319:119692881:119730052:MXE","MXE","ENSMUSG00000026384","Ptpn4",53,"Regular (>50bp)",0.193,0.00184714229273461
"chr8:83069867:83069952:83070587:83070665:83064239:83071003:MXE","MXE","ENSMUSG00000031712","Il15",85,"Regular (>50bp)",-0.162,1.13234664688182e-06
"chr3:89330232:89330303:89332072:89332199:89326016:89333821:MXE","MXE","ENSMUSG00000042626","Shc1",71,"Regular (>50bp)",0.106,1.91690552320368e-11
"chr3:9508883:9508966:9509218:9509402:9504942:9511019:MXE","MXE","ENSMUSG00000040209","Zfp704",83,"Regular (>50bp)",-0.451,0.00362307092944373
"chr4:116469168:116469278:116471526:116471607:116462960:116476066:MXE","MXE","ENSMUSG00000028693","Nasp",110,"Regular (>50bp)",-0.141,4.23345901290955e-05
"chr6:86947972:86948068:86958277:86958379:86944355:86959523:MXE","MXE","ENSMUSG00000057230","Aak1",96,"Regular (>50bp)",-0.114,0.00954174218299229
"chr2:10573171:10573281:10580146:10580322:10562521:10582625:MXE","MXE","ENSMUSG00000061186","Sfmbt2",110,"Regular (>50bp)",-0.187,2.24852500255498e-10
"chr3:127609244:127609343:127614408:127614434:127606944:127616232:MXE","MXE","ENSMUSG00000074238","Ap1ar",99,"Regular (>50bp)",0.125,2.665956607557e-05
"chr3:127610558:127610655:127614408:127614434:127606944:127616232:MXE","MXE","ENSMUSG00000074238","Ap1ar",97,"Regular (>50bp)",0.118,0.0090089187275793
"chr2:32954015:32954090:32994864:32995035:32944269:33020435:MXE","MXE","ENSMUSG00000038860","Garnl3",75,"Regular (>50bp)",0.106,0.00178252920125139
"chr2:120560779:120560986:120561182:120561673:120560580:120561892:MXE","MXE","ENSMUSG00000027284","Cdan1",207,"Regular (>50bp)",0.16,0.00126114712640572
"chr1:138950842:138950886:138969661:138969781:138893968:138981083:MXE","MXE","ENSMUSG00000056268","Dennd1b",44,"Small (30-50bp)",0.173,0.0376809775740377
"chr5:92185026:92185221:92187096:92187295:92181616:92190045:MXE","MXE","ENSMUSG00000029403","Cdkl2",195,"Regular (>50bp)",-0.106,0.0345498682967065
"chr2:153312607:153312717:153319790:153319902:153278267:153325606:MXE","MXE","ENSMUSG00000061411","Nol4l",110,"Regular (>50bp)",0.108,0.00500041559198649
"chr4:129898817:129898901:129899182:129899347:129886672:129900544:MXE","MXE","ENSMUSG00000028782","Adgrb2",84,"Regular (>50bp)",0.131,0.00518134783615118
"chr12:100620529:100620748:100644776:100644848:100585900:100691039:MXE","MXE","ENSMUSG00000021180","Rps6ka5",219,"Regular (>50bp)",0.144,0.00250335434340415
"chr2:181358294:181358328:181359747:181359886:181357739:181360169:MXE","MXE","ENSMUSG00000027584","Oprl1",34,"Small (30-50bp)",0.292,0.000433335649117499
"chr3:19295309:19295373:19297213:19297365:19290703:19310941:MXE","MXE","ENSMUSG00000069094","Pde7a",64,"Regular (>50bp)",-0.111,0.00770591917091415
"chr3:32567149:32567341:32569432:32569501:32564881:32571177:MXE","MXE","ENSMUSG00000027667","Zfp639",192,"Regular (>50bp)",0.102,0.00691484562375717
"chr6:31254782:31254890:31305223:31305324:31221293:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",108,"Regular (>50bp)",-0.219,0.0019272667069942
"chr6:31261937:31262055:31305223:31305295:31254890:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",118,"Regular (>50bp)",0.118,0.00411110416275889
"chr6:31261937:31262217:31305223:31305295:31254890:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",280,"Regular (>50bp)",0.119,0.0132296134291732
"chr3:89154371:89154435:89156380:89156447:89154239:89156877:MXE","MXE","ENSMUSG00000042747","Krtcap2",64,"Regular (>50bp)",0.117,1.37550339453115e-05
"chr9:63124274:63124307:63142570:63142600:63104654:63164258:MXE","MXE","ENSMUSG00000058444","Map2k5",33,"Small (30-50bp)",0.214,0.0207983331113889
"chr5:100959874:100960068:100963027:100963094:100957741:100965827:MXE","MXE","ENSMUSG00000035234","Abraxas1",194,"Regular (>50bp)",0.122,0.00320432151164848
"chr6:55471061:55471191:55472558:55472600:55462018:55473967:MXE","MXE","ENSMUSG00000029778","Adcyap1r1",130,"Regular (>50bp)",0.101,0.00130066792100837
"chrX:73274111:73274359:73276572:73276596:73273764:73276754:MXE","MXE","ENSMUSG00000031328","Flna",248,"Regular (>50bp)",-0.203,4.98511163244091e-09
"chr6:71829746:71829851:71830156:71830252:71828864:71833895:MXE","MXE","ENSMUSG00000052337","Immt",105,"Regular (>50bp)",0.101,4.02351313335039e-05
"chr8:125455107:125455221:125457577:125457755:125452114:125458535:MXE","MXE","ENSMUSG00000031982","Arv1",114,"Regular (>50bp)",0.117,0.0239089983227604
"chr6:93684984:93685198:93694220:93694252:93678362:93722414:MXE","MXE","ENSMUSG00000045095","Magi1",214,"Regular (>50bp)",0.193,0.0465031737033878
"chr6:118651306:118651366:118651515:118651575:118647417:118652780:MXE","MXE","ENSMUSG00000051331","Cacna1c",60,"Regular (>50bp)",0.107,0.0263477485464642
"chr16:16936155:16936376:16941375:16941518:16935728:16942853:MXE","MXE","ENSMUSG00000049916","2610318N02Rik",221,"Regular (>50bp)",0.108,1.31600096638999e-05
"chrX:141465286:141465945:141588985:141589064:141464552:141615496:MXE","MXE","ENSMUSG00000047045","Tmem164",659,"Regular (>50bp)",0.102,0.0059849026101622
"chr12:109604272:109604360:109606700:109606762:109593587:109608998:MXE","MXE","ENSMUSG00000097451","Rian",88,"Regular (>50bp)",-0.161,0.00139097448453324
"chr10:80545233:80545322:80545600:80545790:80545120:80546253:MXE","MXE","ENSMUSG00000020198","Ap3d1",89,"Regular (>50bp)",0.115,0.000708472052298996
"chr9:14507746:14507896:14545197:14545248:14505007:14554747:MXE","MXE","ENSMUSG00000013076","Amotl1",150,"Regular (>50bp)",0.182,0.0344976151536776
"chr7:26874140:26874203:26875203:26875318:26874001:26875582:MXE","MXE","ENSMUSG00000053291","Rab4b",63,"Regular (>50bp)",0.108,0.00195749952063294
"chr7:30256689:30256719:30257050:30257101:30256610:30257307:MXE","MXE","ENSMUSG00000036845","Lin37",30,"Microexon (0-30bp)",0.128,0.00753660158639582
"chr7:81021759:81021948:81085950:81086125:81011557:81104381:MXE","MXE","ENSMUSG00000025586","Cpeb1",189,"Regular (>50bp)",0.114,0.000100183303536097
