"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr1:151688504:151688519:151687455:151694060:SE","SE","ENSMUSG00000043019","Edem3",15,"Microexon (0-30bp)",0.115,0.00404923577228385
"chr1:151688504:151688552:151687455:151694060:SE","SE","ENSMUSG00000043019","Edem3",48,"Small (30-50bp)",0.105,0.000635778430255848
"chr10:82219596:82219678:82204792:82257833:SE","SE","ENSMUSG00000073427","Gm4924",82,"Regular (>50bp)",0.123,0.000756859983151857
"chr7:44640800:44640905:44636794:44641446:SE","SE","ENSMUSG00000087138","Gm15545",105,"Regular (>50bp)",-0.113,0.000556773037817526
"chr2:60077831:60077856:60075604:60078233:SE","SE","ENSMUSG00000026977","Marchf7",25,"Microexon (0-30bp)",0.187,2.84857067591192e-07
"chr16:17453345:17453432:17449921:17456359:SE","SE","ENSMUSG00000005899","Smpd4",87,"Regular (>50bp)",0.13,0.00226307760004798
"chr10:116013622:116013733:115998515:116024104:SE","SE","ENSMUSG00000020151","Ptprr",111,"Regular (>50bp)",0.427,0.00195157682816876
"chr11:3183987:3184059:3180101:3184461:SE","SE","ENSMUSG00000020454","Eif4enif1",72,"Regular (>50bp)",0.102,0.00398410740864226
"chr2:30303871:30304008:30303258:30305206:SE","SE","ENSMUSG00000026853","Crat",137,"Regular (>50bp)",0.102,0.0297295277805289
"chr11:93970024:93970036:93962512:93971565:SE","SE","ENSMUSG00000020859","Spag9",12,"Microexon (0-30bp)",0.196,0.00595332956613346
"chr11:5041459:5041477:5038146:5041858:SE","SE","ENSMUSG00000009079","Ewsr1",18,"Microexon (0-30bp)",0.222,0
"chr11:32358967:32359051:32357666:32361456:SE","SE","ENSMUSG00000040711","Sh3pxd2b",84,"Regular (>50bp)",0.172,6.17558934727634e-05
"chr2:18870922:18870961:18857737:18893862:SE","SE","ENSMUSG00000026737","Pip4k2a",39,"Small (30-50bp)",-0.154,0.01412193452692
"chr4:152519238:152519280:152497317:152520261:SE","SE","ENSMUSG00000028931","Kcnab2",42,"Small (30-50bp)",0.133,1.32970738018292e-08
"chr2:30239237:30239249:30238629:30240299:SE","SE","ENSMUSG00000026860","Sh3glb2",12,"Microexon (0-30bp)",0.228,1.00380021755475e-13
"chr11:50054988:50055039:50054723:50059522:SE","SE","ENSMUSG00000036644","Tbc1d9b",51,"Regular (>50bp)",0.261,1.62944918111763e-07
"chr11:50058995:50059052:50054723:50059522:SE","SE","ENSMUSG00000036644","Tbc1d9b",57,"Regular (>50bp)",0.132,2.08276753500005e-06
"chr11:54452150:54452220:54437255:54459178:SE","SE","ENSMUSG00000037533","Rapgef6",70,"Regular (>50bp)",-0.183,0.000368485976317547
"chr11:54542574:54542589:54540165:54548071:SE","SE","ENSMUSG00000037533","Rapgef6",15,"Microexon (0-30bp)",0.211,0.000564883834454027
"chr5:115810202:115810214:115808359:115811138:SE","SE","ENSMUSG00000041609","Bicdl1",12,"Microexon (0-30bp)",0.126,2.96143813022664e-09
"chrX:47717012:47717060:47713074:47718128:SE","SE","ENSMUSG00000031105","Slc25a14",48,"Small (30-50bp)",0.299,0.0103892994683788
"chr11:77706681:77706717:77669140:77708444:SE","SE","ENSMUSG00000000631","Myo18a",36,"Small (30-50bp)",0.169,0.000733043013247745
"chr11:77706681:77706825:77669140:77708444:SE","SE","ENSMUSG00000000631","Myo18a",144,"Regular (>50bp)",0.185,7.64290750052284e-07
"chr19:5731459:5731602:5731459:5731581:5733334:5733440:A3SS","A3SS","ENSMUSG00000054874","Pcnx3",143,"Regular (>50bp)",0.342,0.0415685118354407
"chr19:5731459:5731620:5731459:5731581:5733334:5733440:A3SS","A3SS","ENSMUSG00000054874","Pcnx3",161,"Regular (>50bp)",0.215,0.0414067167462746
"chr16:43791761:43791920:43791761:43791818:43793830:43794529:A3SS","A3SS","ENSMUSG00000036304","Zdhhc23",159,"Regular (>50bp)",0.212,0.000273569282640619
"chr16:43791761:43791929:43791761:43791818:43793830:43794529:A3SS","A3SS","ENSMUSG00000036304","Zdhhc23",168,"Regular (>50bp)",0.16,0.000227449815566266
"chr16:18362860:18363023:18362864:18363023:18359721:18359847:A3SS","A3SS","ENSMUSG00000000884","Gnb1l",163,"Regular (>50bp)",-0.125,0.00747448627205699
"chr15:76231863:76232007:76231863:76231989:76232095:76232204:A3SS","A3SS","ENSMUSG00000022552","Sharpin",144,"Regular (>50bp)",0.154,0.0321576930219742
"chr15:40030708:40031472:40031194:40031472:40028595:40028676:A3SS","A3SS","ENSMUSG00000115367","Gm33301",764,"Regular (>50bp)",0.127,0.0343529112116606
"chr17:29551049:29551231:29551049:29551212:29551634:29551752:A3SS","A3SS","ENSMUSG00000024012","Mtch1",182,"Regular (>50bp)",0.157,0.0114290340341222
"chr13:22134372:22134499:22134403:22134499:22133829:22133956:A3SS","A3SS","ENSMUSG00000006720","Zfp184",127,"Regular (>50bp)",0.166,0.0076856214579313
"chr12:109525073:109538160:109537824:109538160:109524670:109524754:A3SS","A3SS","ENSMUSG00000021268","Meg3",13087,"Regular (>50bp)",-0.207,0.0285914544383046
"chr12:17042278:17043574:17042278:17042320:17045614:17045672:A3SS","A3SS","ENSMUSG00000045679","Pqlc3",1296,"Regular (>50bp)",-0.139,0.000960151636750563
"chr11:117674935:117675021:117674938:117675021:117674596:117674746:A3SS","A3SS","ENSMUSG00000050106","Tmc8",86,"Regular (>50bp)",0.102,0.00112538108907413
"chr11:106404412:106404538:106404412:106404532:106410707:106410840:A3SS","A3SS","ENSMUSG00000040548","Tex2",126,"Regular (>50bp)",-0.101,1.24102950139055e-11
"chr11:94349919:94350703:94349919:94350652:94352718:94352811:A3SS","A3SS","ENSMUSG00000020866","Cacna1g",784,"Regular (>50bp)",-0.107,0.0069562250050631
"chr18:39490790:39490881:39490851:39490881:39490605:39490716:A3SS","A3SS","ENSMUSG00000036452","Arhgap26",91,"Regular (>50bp)",0.178,0.00242918155085673
"chr4:126354159:126354378:126354159:126354296:126354698:126354880:A3SS","A3SS","ENSMUSG00000041530","Ago1",219,"Regular (>50bp)",-0.114,0.00308421433560674
"chr2:29600164:29600320:29600167:29600320:29597209:29597412:A3SS","A3SS","ENSMUSG00000039844","Rapgef1",156,"Regular (>50bp)",0.176,0.0133723395286898
"chr5:31705954:31706025:31705957:31706025:31697729:31697841:A3SS","A3SS","ENSMUSG00000029141","Slc4a1ap",71,"Regular (>50bp)",-0.235,0.0374205730114607
"chr5:23745372:23745501:23745372:23745479:23746106:23747116:A3SS","A3SS","ENSMUSG00000062604","Srpk2",129,"Regular (>50bp)",0.343,0.000277246123778562
"chr4:147845677:147845782:147845677:147845735:147860154:147860290:A3SS","A3SS","ENSMUSG00000078495","Zfp984",105,"Regular (>50bp)",-0.144,0.0140527721358244
"chr4:119390509:119390746:119390509:119390694:119390937:119391006:A3SS","A3SS","ENSMUSG00000087385","Frg2f1",237,"Regular (>50bp)",-0.16,0.00598673094245661
"chr2:64981322:64981511:64981322:64981508:65068706:65068970:A3SS","A3SS","ENSMUSG00000034903","Cobll1",189,"Regular (>50bp)",0.168,0.0218637941087324
"chr11:5050384:5050587:5050396:5050587:5050169:5050226:A3SS","A3SS","ENSMUSG00000034175","Rhbdd3",203,"Regular (>50bp)",0.149,0.0170704788867907
"chr4:91196847:91197091:91196847:91197088:91199809:91199900:A3SS","A3SS","ENSMUSG00000008489","Elavl2",244,"Regular (>50bp)",-0.11,0.00143442717563832
"chr5:143848738:143848878:143848743:143848878:143846781:143846897:A3SS","A3SS","ENSMUSG00000079109","Pms2",140,"Regular (>50bp)",-0.103,0.0378309424905667
"chr15:97655563:97655695:97655563:97655642:97655897:97655986:A3SS","A3SS","ENSMUSG00000022469","Rapgef3",132,"Regular (>50bp)",-0.14,0.0369135900595939
"chr7:6326645:6326744:6326645:6326741:6328451:6328578:A3SS","A3SS","ENSMUSG00000030443","Zfp583",99,"Regular (>50bp)",0.118,0.0437015647088973
"chr11:101184826:101185054:101184826:101184973:101185860:101185990:A3SS","A3SS","ENSMUSG00000035086","Becn1",228,"Regular (>50bp)",-0.145,0.00199932392153704
"chr10:81298502:81298646:81298502:81298605:81300173:81300254:A3SS","A3SS","ENSMUSG00000034818","Celf5",144,"Regular (>50bp)",-0.105,0.00704457608948841
"chr2:57002962:57003301:57002962:57003084:57004729:57005050:A3SS","A3SS","ENSMUSG00000026826","Nr4a2",339,"Regular (>50bp)",-0.16,0.0049712271573738
"chr9:86383926:86384036:86383953:86384036:86382848:86382948:A3SS","A3SS","ENSMUSG00000034973","Dop1a",110,"Regular (>50bp)",-0.202,0.00242453659685851
"chr2:30845779:30845965:30845789:30845965:30843763:30844020:A3SS","A3SS","ENSMUSG00000026848","Tor1b",186,"Regular (>50bp)",-0.109,0.0141484195638019
"chr4:135692536:135692767:135692644:135692767:135691127:135691407:A3SS","A3SS","ENSMUSG00000028671","Gale",231,"Regular (>50bp)",-0.243,0.000670122291161977
"chr2:32600488:32600803:32600488:32600579:32602042:32602124:A3SS","A3SS","ENSMUSG00000009555","Cdk9",315,"Regular (>50bp)",-0.106,9.80843684335103e-05
"chr5:138168578:138168684:138168578:138168658:138169449:138169528:A3SS","A3SS","ENSMUSG00000029730","Mcm7",106,"Regular (>50bp)",-0.157,0.0212838713132843
"chr9:66929874:66931847:66929874:66930723:66938310:66938380:A3SS","A3SS","ENSMUSG00000032366","Tpm1",1973,"Regular (>50bp)",0.12,4.82920817990878e-06
"chr2:33036581:33036665:33036581:33036662:33047783:33048182:A3SS","A3SS","ENSMUSG00000038831","Ralgps1",84,"Regular (>50bp)",0.122,0.0461843032140912
"chr2:33036581:33036665:33036581:33036662:33048921:33049048:A3SS","A3SS","ENSMUSG00000038831","Ralgps1",84,"Regular (>50bp)",-0.118,0.0207020878784165
"chr19:3523768:3523866:3523768:3523815:3534830:3534916:A3SS","A3SS","ENSMUSG00000024908","Ppp6r3",98,"Regular (>50bp)",-0.151,2.30405914066531e-06
"chr2:181023986:181024337:181024279:181024337:181023150:181023187:A3SS","A3SS","ENSMUSG00000090077","Lime1",351,"Regular (>50bp)",0.111,5.52689372155272e-05
"chr2:173437890:173438337:173437890:173438192:173438832:173438980:A3SS","A3SS","ENSMUSG00000121504","Ppp4r1l-ps",447,"Regular (>50bp)",-0.108,0.0179097726862462
"chr2:173437890:173438345:173437890:173438192:173438832:173438980:A3SS","A3SS","ENSMUSG00000121504","Ppp4r1l-ps",455,"Regular (>50bp)",-0.11,0.0164180911662896
"chrX:143102894:143103057:143102998:143103057:143100799:143101117:A3SS","A3SS","ENSMUSG00000041718","Alg13",163,"Regular (>50bp)",-0.129,0.00291889364871535
"chr7:81174825:81174988:81174929:81174988:81173365:81173471:A3SS","A3SS","ENSMUSG00000097277","2900076A07Rik",163,"Regular (>50bp)",0.145,0.0019241125937828
"chr11:62440872:62441002:62440872:62440985:62441686:62441867:A3SS","A3SS","ENSMUSG00000087120","Gm12279",130,"Regular (>50bp)",-0.295,0.0311083875855001
"chr9:55133899:55134038:55133899:55134000:55135136:55135222:A3SS","A3SS","ENSMUSG00000032311","Nrg4",139,"Regular (>50bp)",-0.341,0.000813848491480703
"chr5:33757699:33765571:33757699:33758224:33771946:33772178:A3SS","A3SS","ENSMUSG00000037339","Fam53a",7872,"Regular (>50bp)",-0.395,0.000425008559418304
"chr19:58952809:58953005:58952870:58953005:58951213:58951339:A3SS","A3SS","ENSMUSG00000048029","Eno4",196,"Regular (>50bp)",0.138,0.0204525456304742
"chr9:35120711:35120825:35120711:35120803:35121235:35121461:A3SS","A3SS","ENSMUSG00000039048","Foxred1",114,"Regular (>50bp)",0.101,0.0367540652628854
"chr5:130282779:130282850:130282779:130282845:130284050:130284151:A3SS","A3SS","ENSMUSG00000025337","Sbds",71,"Regular (>50bp)",-0.168,0.000140729301193923
"chr11:16885149:16885926:16885149:16885841:16886454:16886564:A3SS","A3SS","ENSMUSG00000087060","Eldr",777,"Regular (>50bp)",0.172,1.50081661935699e-05
"chr3:107801366:107801544:107801366:107801524:107802176:107802308:A3SS","A3SS","ENSMUSG00000086968","4933431E20Rik",178,"Regular (>50bp)",-0.147,0.00032009852642027
"chr2:53078459:53078552:53078459:53078539:53079980:53080112:A3SS","A3SS","ENSMUSG00000061136","Prpf40a",93,"Regular (>50bp)",0.101,0.00876737971145494
"chr3:104725251:104725472:104725251:104725437:104725573:104725879:A3SS","A3SS","ENSMUSG00000002227","Mov10",221,"Regular (>50bp)",-0.116,0.0399101374619249
"chr8:71843284:71843425:71843284:71843373:71843564:71843698:A3SS","A3SS","ENSMUSG00000034911","Ushbp1",141,"Regular (>50bp)",-0.303,0.000990952536673053
"chr9:54303523:54303654:54303523:54303651:54305330:54305407:A3SS","A3SS","ENSMUSG00000041268","Dmxl2",131,"Regular (>50bp)",-0.179,0.000990952536673053
"chr19:6581297:6582308:6581873:6582308:6569278:6569357:A3SS","A3SS","ENSMUSG00000033768","Nrxn2",1011,"Regular (>50bp)",-0.118,2.82052159405981e-13
"chr9:65558828:65558986:65558942:65558986:65558214:65558365:A3SS","A3SS","ENSMUSG00000032387","Rbpms2",158,"Regular (>50bp)",-0.13,8.81211816908548e-05
"chr6:72337857:72337996:72337857:72337932:72338104:72338209:A3SS","A3SS","ENSMUSG00000055850","Rnf181",139,"Regular (>50bp)",-0.178,0.0132103808303417
"chr11:119826543:119827356:119826543:119826875:119829987:119830116:A3SS","A3SS","ENSMUSG00000085207","Gm11767",813,"Regular (>50bp)",-0.119,0.011650467450663
"chr6:119899432:119899784:119899435:119899784:119897767:119897989:A3SS","A3SS","ENSMUSG00000030166","Rad52",352,"Regular (>50bp)",-0.104,0.000990952536673053
"chr9:50675523:50676226:50675523:50675590:50682451:50683355:A3SS","A3SS","ENSMUSG00000037971","Cfap68",703,"Regular (>50bp)",-0.282,0.00109550243149284
"chr10:74874189:74874352:74874271:74874352:74873153:74873315:A3SS","A3SS","ENSMUSG00000020175","Rab36",163,"Regular (>50bp)",-0.209,0.0013576336450658
"chr10:41355321:41355495:41355390:41355495:41354958:41355063:A3SS","A3SS","ENSMUSG00000019823","Mical1",174,"Regular (>50bp)",0.137,7.77315408646622e-06
"chr7:119385961:119386708:119385961:119386050:119386956:119387057:A3SS","A3SS","ENSMUSG00000030929","Eri2",747,"Regular (>50bp)",-0.167,0.00324905635337845
"chr8:106041707:106042700:106041707:106042654:106049896:106049998:A3SS","A3SS","ENSMUSG00000041679","Fbxl9",993,"Regular (>50bp)",-0.372,0.00142861743935979
"chr8:71201016:71201682:71201559:71201682:71200705:71200805:A3SS","A3SS","ENSMUSG00000031842","Pde4c",666,"Regular (>50bp)",-0.13,0.0393290635587856
"chr9:57818992:57819108:57818999:57819108:57818333:57818454:A3SS","A3SS","ENSMUSG00000055720","Ubl7",116,"Regular (>50bp)",0.462,0.000887228215938786
"chr9:61309134:61309339:61309137:61309339:61301889:61301994:A3SS","A3SS","ENSMUSG00000032280","Tle3",205,"Regular (>50bp)",0.105,0.0415685118354407
"chr1:10012547:10012942:10012547:10012616:10014244:10014343:A3SS","A3SS","ENSMUSG00000098234","Snhg6",395,"Regular (>50bp)",-0.233,0.0382520656831627
"chr10:34274109:34274194:34274109:34274191:34275733:34275813:A3SS","A3SS","ENSMUSG00000039480","Nt5dc1",85,"Regular (>50bp)",0.126,0.00702042680867931
"chr1:59731710:59731887:59731770:59731887:59731495:59731548:A3SS","A3SS","ENSMUSG00000026020","Nop58",177,"Regular (>50bp)",-0.126,0.00333198088098139
"chr10:128337248:128337558:128337503:128337558:128335177:128335395:A3SS","A3SS","ENSMUSG00000119994","A430046D13Rik",310,"Regular (>50bp)",-0.132,0.0034058439307911
"chr11:63023950:63024070:63023953:63024070:63019807:63019976:A3SS","A3SS","ENSMUSG00000018217","Pmp22",120,"Regular (>50bp)",0.15,0.0025807431901868
"chr11:70586689:70586869:70586689:70586774:70590883:70590981:A3SS","A3SS","ENSMUSG00000057054","Inca1",180,"Regular (>50bp)",-0.176,0.00310505386415312
"chr18:36121232:36121294:36121232:36121291:36135976:36136066:A5SS","A5SS","ENSMUSG00000024347","Psd2",62,"Regular (>50bp)",0.264,0.0398493703690796
"chr15:62116567:62116706:62116567:62116690:62130269:62132064:A5SS","A5SS","ENSMUSG00000097039","Pvt1",139,"Regular (>50bp)",-0.124,0.00124098472227882
"chr14:36612250:36612383:36612298:36612383:36607707:36607747:A5SS","A5SS","ENSMUSG00000058690","Ccser2",133,"Regular (>50bp)",0.127,0.0120854592176913
"chr13:61084199:61084385:61084304:61084385:61083360:61083483:A5SS","A5SS","ENSMUSG00000044258","Ctla2a",186,"Regular (>50bp)",-0.112,0.0232270650174256
"chr12:29876864:29877836:29876864:29877830:29882286:29882421:A5SS","A5SS","ENSMUSG00000061911","Myt1l",972,"Regular (>50bp)",-0.116,0.0304639655951199
"chr11:117640402:117643970:117640402:117640643:117646788:117646932:A5SS","A5SS","ENSMUSG00000025571","Tnrc6c",3568,"Regular (>50bp)",-0.141,0.0443497477272943
"chr11:106077926:106078006:106077950:106078006:106064504:106064607:A5SS","A5SS","ENSMUSG00000069631","Strada",80,"Regular (>50bp)",0.145,0.000707989276866362
"chr11:101997792:101997882:101997798:101997882:101997501:101997692:A5SS","A5SS","ENSMUSG00000017311","Pyy",90,"Regular (>50bp)",-0.145,0.0419741594246992
"chrX:135732701:135732963:135732701:135732858:135734016:135734185:A5SS","A5SS","ENSMUSG00000031425","Plp1",262,"Regular (>50bp)",-0.183,0.00318768327309012
"chr3:148526052:148526104:148526086:148526104:148524283:148524322:A5SS","A5SS","ENSMUSG00000028184","Adgrl2",52,"Regular (>50bp)",-0.519,1.10144643457812e-07
"chr5:131501075:131501317:131501096:131501317:131488964:131488994:A5SS","A5SS","ENSMUSG00000029673","Auts2",242,"Regular (>50bp)",-0.163,0.0376335069512619
"chr5:131501075:131501317:131501096:131501317:131490119:131490191:A5SS","A5SS","ENSMUSG00000029673","Auts2",242,"Regular (>50bp)",0.494,0.00699071003484038
"chr7:119426525:119426602:119426525:119426599:119427314:119427429:A5SS","A5SS","ENSMUSG00000030924","Rexo5",77,"Regular (>50bp)",-0.252,1.38617606886038e-07
"chr12:80171606:80171900:80171699:80171900:80167319:80167444:A5SS","A5SS","ENSMUSG00000097729","2310015A10Rik",294,"Regular (>50bp)",0.192,0.000407925582054645
"chr3:152413486:152414250:152413486:152413934:152415071:152415541:A5SS","A5SS","ENSMUSG00000119993","Gm32085",764,"Regular (>50bp)",-0.479,0.000878106444635091
"chr1:171107932:171108096:171107961:171108096:171107713:171107862:A5SS","A5SS","ENSMUSG00000062729","Ppox",164,"Regular (>50bp)",-0.186,0.001391916806479
"chr1:155013259:155013520:155013339:155013520:155012320:155012596:A5SS","A5SS","ENSMUSG00000026471","Mr1",261,"Regular (>50bp)",-0.118,0.003124865222664
"chr4:156252233:156253026:156253002:156253026:156251738:156251963:A5SS","A5SS","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.105,0.0301951246476406
"chr11:116562488:116563181:116562488:116562582:116564763:116564897:A5SS","A5SS","ENSMUSG00000020812","Snhg16",693,"Regular (>50bp)",-0.184,0.0453332482981097
"chr4:62388948:62389124:62389055:62389124:62387073:62387170:A5SS","A5SS","ENSMUSG00000028391","Wdr31",176,"Regular (>50bp)",0.168,2.13701300763794e-06
"chr18:9959097:9959315:9959097:9959171:9960485:9960552:A5SS","A5SS","ENSMUSG00000024287","Thoc1",218,"Regular (>50bp)",-0.102,1.82899828776282e-07
"chr1:160862733:160862885:160862733:160862764:160863321:160863374:A5SS","A5SS","ENSMUSG00000053332","Gas5",152,"Regular (>50bp)",-0.203,0.000629098103955743
"chr5:135403780:135403959:135403780:135403919:135404128:135404339:A5SS","A5SS","ENSMUSG00000000916","Nsun5",179,"Regular (>50bp)",0.118,7.11646214786792e-06
"chr2:173456906:173457369:173457275:173457369:173456582:173456711:A5SS","A5SS","ENSMUSG00000121504","Ppp4r1l-ps",463,"Regular (>50bp)",-0.364,0.0298496766946293
"chr2:92200907:92201008:92200910:92201008:92200521:92200604:A5SS","A5SS","ENSMUSG00000040434","Large2",101,"Regular (>50bp)",-0.125,0.0323421228610287
"chr2:167470988:167471208:167471089:167471208:167459748:167459897:A5SS","A5SS","ENSMUSG00000078923","Ube2v1",220,"Regular (>50bp)",0.119,0.000489555796845367
"chr2:180728668:180728893:180728761:180728893:180727035:180727143:A5SS","A5SS","ENSMUSG00000016346","Kcnq2",225,"Regular (>50bp)",-0.193,0.00230608053960031
"chr5:122490606:122490677:122490608:122490677:122489623:122489773:A5SS","A5SS","ENSMUSG00000038569","Rad9b",71,"Regular (>50bp)",0.22,0.000793885072414638
"chr1:66740775:66740807:66740775:66740795:66745604:66745684:A5SS","A5SS","ENSMUSG00000026005","Rpe",32,"Small (30-50bp)",0.126,0.0400190104513177
"chr5:114494923:114495074:114494923:114495050:114495979:114496139:A5SS","A5SS","ENSMUSG00000066952","Myo1h",151,"Regular (>50bp)",-0.359,0.0128831925408871
"chr2:181357482:181357739:181357482:181357724:181359747:181359886:A5SS","A5SS","ENSMUSG00000027584","Oprl1",257,"Regular (>50bp)",-0.118,0.0211496733651469
"chr13:3544480:3544721:3544480:3544664:3547959:3548156:A5SS","A5SS","ENSMUSG00000097709","2810429I04Rik",241,"Regular (>50bp)",-0.331,0.00273023306069359
"chr6:85585967:85587514:85585967:85586107:85587799:85587918:A5SS","A5SS","ENSMUSG00000063810","Alms1",1547,"Regular (>50bp)",-0.27,1.29286176712669e-06
"chr7:125750395:125752451:125751997:125752451:125748675:125748709:A5SS","A5SS","ENSMUSG00000000131","Xpo6",2056,"Regular (>50bp)",0.145,0.0418041446649541
"chr12:109593481:109593587:109593481:109593566:109601827:109601891:A5SS","A5SS","ENSMUSG00000097451","Rian",106,"Regular (>50bp)",-0.204,0.0443497477272943
"chr15:12236103:12236234:12236103:12236206:12238014:12238105:A5SS","A5SS","ENSMUSG00000039458","Mtmr12",131,"Regular (>50bp)",-0.132,0.0346359512768811
"chr9:44324739:44324830:44324767:44324830:44324433:44324498:A5SS","A5SS","ENSMUSG00000043923","Ccdc84",91,"Regular (>50bp)",-0.158,0.000225336265830074
"chr9:57938338:57938545:57938443:57938545:57937616:57937703:A5SS","A5SS","ENSMUSG00000037716","Ccdc33",207,"Regular (>50bp)",-0.305,0.0090342488983243
"chr8:20163109:20163408:20163109:20163404:20167037:20167157:A5SS","A5SS","ENSMUSG00000121492","6820431F20Rik",299,"Regular (>50bp)",-0.102,7.350129644032e-06
"chr8:70588185:70588281:70588215:70588281:70587940:70588041:A5SS","A5SS","ENSMUSG00000036120","Rfxank",96,"Regular (>50bp)",-0.196,0.0125676556664415
"chr9:44609015:44609139:44609048:44609139:44607333:44607480:A5SS","A5SS","ENSMUSG00000048537","Phldb1",124,"Regular (>50bp)",-0.101,2.67474956461651e-06
"chr11:116424795:116425144:116424795:116424999:116425674:116425827:A5SS","A5SS","ENSMUSG00000061878","Sphk1",349,"Regular (>50bp)",0.166,0.0120974083148605
"chr9:95921752:95921909:95921752:95921897:95927538:95927714:A5SS","A5SS","ENSMUSG00000032410","Xrn1",157,"Regular (>50bp)",0.119,0.0397507060612154
"chr9:122686131:122686226:122686167:122686226:122685763:122685890:A5SS","A5SS","ENSMUSG00000047036","Zfp445",95,"Regular (>50bp)",-0.102,0.0036663287159265
"chr7:126091929:126092173:126091983:126092173:126091615:126091780:A5SS","A5SS","ENSMUSG00000032637","Atxn2l",244,"Regular (>50bp)",-0.149,3.7868058581163e-06
"chrX:48111970:48112078:48112003:48112078:48107659:48107771:A5SS","A5SS","ENSMUSG00000031109","Enox2",108,"Regular (>50bp)",-0.127,0.00146302224119869
"chr11:6477996:6478374:6478305:6478374:6476354:6476437:A5SS","A5SS","ENSMUSG00000085156","Snhg15",378,"Regular (>50bp)",-0.112,2.76708655988589e-11
"chr11:70590745:70590981:70590883:70590981:70586689:70586869:A5SS","A5SS","ENSMUSG00000057054","Inca1",236,"Regular (>50bp)",0.212,0.00569117026755294
"chrX:84657576:84659035:84665159:84665253:84653190:84667947:MXE","MXE","ENSMUSG00000035476","Tab3",1459,"Regular (>50bp)",0.181,0.0123782803092309
"chr19:56421673:56421810:56424658:56424834:56392957:56425150:MXE","MXE","ENSMUSG00000025076","Casp7",137,"Regular (>50bp)",0.101,0.00566268458377596
"chr18:12126620:12126685:12176270:12176364:12116699:12180621:MXE","MXE","ENSMUSG00000049411","Tmem241",65,"Regular (>50bp)",0.234,0.00122679757021273
"chrX:73320084:73320162:73320251:73320340:73318074:73320644:MXE","MXE","ENSMUSG00000019088","Dnase1l1",78,"Regular (>50bp)",0.162,0.0214205341903347
"chr17:25127384:25127402:25128123:25128135:25126360:25131721:MXE","MXE","ENSMUSG00000024163","Mapk8ip3",18,"Microexon (0-30bp)",-0.191,2.92207409784125e-10
"chr17:22511388:22511436:22528485:22528578:22508876:22532217:MXE","MXE","ENSMUSG00000117284","Gm7072",48,"Small (30-50bp)",0.141,0.036465184818851
"chr17:21789310:21789389:21794118:21794218:21787507:21803291:MXE","MXE","ENSMUSG00000067931","Zfp948",79,"Regular (>50bp)",0.106,0.0365896395497824
"chr16:42967259:42967306:43122931:43122978:42892832:43283309:MXE","MXE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",0.234,0.0213783466555872
"chr16:43053121:43053183:43122931:43122978:42967306:43283309:MXE","MXE","ENSMUSG00000022708","Zbtb20",62,"Regular (>50bp)",-0.107,0.0371331699046361
"chr15:62047680:62047775:62085660:62085748:62047397:62114022:MXE","MXE","ENSMUSG00000097039","Pvt1",95,"Regular (>50bp)",-0.109,0.000453410528513037
"chr15:62085660:62085748:62094585:62094752:62047397:62114022:MXE","MXE","ENSMUSG00000097039","Pvt1",88,"Regular (>50bp)",0.106,0.000862753659003248
"chr14:103329739:103329862:103332772:103332977:103326909:103336204:MXE","MXE","ENSMUSG00000022124","Fbxl3",123,"Regular (>50bp)",-0.106,0.000210391268798132
"chr14:61861881:61861931:61862668:61862811:61851720:61869885:MXE","MXE","ENSMUSG00000097589","Dleu2",50,"Small (30-50bp)",-0.116,0.022310666860815
"chrX:158600237:158600294:158607470:158607545:158599702:158611369:MXE","MXE","ENSMUSG00000040990","Sh3kbp1",57,"Regular (>50bp)",-0.412,0.0224781346466555
"chr12:109512312:109512425:109515913:109515987:109510625:109516087:MXE","MXE","ENSMUSG00000021268","Meg3",113,"Regular (>50bp)",-0.247,1.11337788015278e-05
"chr12:81975015:81975148:81980304:81980489:81966154:81993704:MXE","MXE","ENSMUSG00000021140","Pcnx",133,"Regular (>50bp)",0.124,0.037963362071852
"chr12:8318363:8318598:8325807:8325890:8288615:8333899:MXE","MXE","ENSMUSG00000037669","Ldah",235,"Regular (>50bp)",0.127,5.77889047725667e-09
"chr11:117725970:117726068:117726328:117726407:117725844:117726491:MXE","MXE","ENSMUSG00000017718","Afmid",98,"Regular (>50bp)",0.15,0.0437265792298268
"chr11:104185684:104185750:104189323:104190082:104180820:104193186:MXE","MXE","ENSMUSG00000018411","Mapt",66,"Regular (>50bp)",0.187,2.13007389504552e-12
"chr11:102104750:102104862:102112593:102112677:102097992:102115559:MXE","MXE","ENSMUSG00000008855","Hdac5",112,"Regular (>50bp)",0.379,9.33316974488942e-05
"chr14:33112198:33112270:33112629:33112701:33110939:33114898:MXE","MXE","ENSMUSG00000021936","Mapk8",72,"Regular (>50bp)",0.102,0.00272800583642731
"chr2:29609604:29609862:29610654:29610750:29597412:29612235:MXE","MXE","ENSMUSG00000039844","Rapgef1",258,"Regular (>50bp)",0.133,0.00287056278657236
"chr11:29656409:29658770:29683632:29683840:29655591:29691694:MXE","MXE","ENSMUSG00000020458","Rtn4",2361,"Regular (>50bp)",-0.19,0.000200584694027704
