"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI_neg","FDR_neg","dPSI_pos","FDR_pos"
"chr1:24067280:24069609:24067280:24069021:24069822:24069977:A3SS","A3SS","ENSMUSG00000026153","Fam135a",2329,"Regular (>50bp)",-0.192,1.8282465207085e-06,-0.249,1.72969587371019e-11
"chr7:30011930:30012132:30012015:30012132:30011661:30011813:A3SS","A3SS","ENSMUSG00000042831","Alkbh6",202,"Regular (>50bp)",-0.124,0.00266632507649027,-0.124,0.000291629588036569
"chr11:62263901:62264400:62263901:62264280:62267460:62267587:A3SS","A3SS","ENSMUSG00000018501","Ncor1",499,"Regular (>50bp)",-0.106,0.0399311448088362,-0.167,0.000126346489692961
"chr17:47683500:47686034:47685897:47686034:47683351:47683416:A3SS","A3SS","ENSMUSG00000034729","Mrps10",2534,"Regular (>50bp)",-0.117,0,-0.122,0
"chr4:11601550:11601758:11601632:11601758:11599675:11599901:A3SS","A3SS","ENSMUSG00000078773","Rad54b",208,"Regular (>50bp)",-0.164,0.00376152466403976,-0.171,0.000931080600202322
"chr8:122733829:122733901:122733838:122733901:122732290:122732421:A3SS","A3SS","ENSMUSG00000025316","Banp",72,"Regular (>50bp)",0.128,0.00162385566130251,0.134,0.00634519605848627
"chr11:102291462:102291624:102291486:102291624:102290440:102290606:A3SS","A3SS","ENSMUSG00000006575","Rundc3a",162,"Regular (>50bp)",-0.42,2.10490825695218e-09,-0.455,1.72969587371019e-11
"chrX:133619668:133619857:133619668:133619741:133620375:133620474:A5SS","A5SS","ENSMUSG00000033460","Armcx1",189,"Regular (>50bp)",-0.391,6.04424084675103e-05,-0.423,0.00304318759776004
"chrX:73332056:73332625:73332056:73332119:73332710:73332788:A5SS","A5SS","ENSMUSG00000009995","Tafazzin",569,"Regular (>50bp)",-0.23,8.00582751685832e-07,-0.442,0
"chr19:4674687:4674791:4674712:4674791:4674041:4674179:A5SS","A5SS","ENSMUSG00000024889","Rce1",104,"Regular (>50bp)",-0.296,0.0328746213208809,-0.328,0.010384946730873
"chr18:61777285:61777801:61777285:61777341:61778233:61778436:A5SS","A5SS","ENSMUSG00000098098","Bvht",516,"Regular (>50bp)",-0.172,0.000254012463930112,-0.2,2.40205472085346e-05
"chr17:26471939:26473362:26471939:26472065:26474004:26474099:A5SS","A5SS","ENSMUSG00000024188","Luc7l",1423,"Regular (>50bp)",-0.113,0,-0.103,0
"chr16:93387143:93388191:93387761:93388191:93386798:93386973:A5SS","A5SS","ENSMUSG00000022948","Setd4",1048,"Regular (>50bp)",-0.217,0.00328867228726392,-0.189,0.00779427780163651
"chr16:78373078:78373545:78373311:78373545:78372808:78372942:A5SS","A5SS","ENSMUSG00000022864","D16Ertd472e",467,"Regular (>50bp)",-0.164,0.00817533990123707,-0.165,0.0179052114251618
"chr15:88976906:88977110:88976906:88977052:88978339:88978526:A5SS","A5SS","ENSMUSG00000035757","Selenoo",204,"Regular (>50bp)",-0.115,5.43690670668787e-05,-0.134,4.05009259640726e-06
"chr14:52126603:52126854:52126603:52126674:52126984:52127092:A5SS","A5SS","ENSMUSG00000004561","Mettl17",251,"Regular (>50bp)",-0.255,7.72241098228578e-10,-0.338,0
"chr13:22129281:22129588:22129281:22129369:22129725:22129969:A5SS","A5SS","ENSMUSG00000006720","Zfp184",307,"Regular (>50bp)",0.133,0.0056367518302154,0.15,0.00181118236056373
"chr15:98422339:98422593:98422441:98422593:98418198:98418306:A5SS","A5SS","ENSMUSG00000022992","Kansl2",254,"Regular (>50bp)",-0.104,0,-0.147,0
"chr5:138115198:138115269:138115198:138115250:138123239:138123952:A5SS","A5SS","ENSMUSG00000037017","Zscan21",71,"Regular (>50bp)",0.12,0.00539636299205165,0.102,0.0165393891125667
"chr5:86975813:86977338:86975813:86975980:86978412:86978495:A5SS","A5SS","ENSMUSG00000035851","Ythdc1",1525,"Regular (>50bp)",-0.13,1.09477559240405e-09,-0.168,0
"chr13:114961746:114961801:114961746:114961770:114962693:114962817:A5SS","A5SS","ENSMUSG00000015536","Mocs2",55,"Regular (>50bp)",-0.103,2.60177642173184e-07,-0.173,5.19090943069111e-14
"chr10:77148181:77148360:77148211:77148360:77146939:77147108:A5SS","A5SS","ENSMUSG00000020262","Adarb1",179,"Regular (>50bp)",-0.145,0.00318131650478157,-0.126,0.0364041865932972
"chr1:176596798:176597436:176597278:176597436:176588916:176589066:A5SS","A5SS","ENSMUSG00000057335","Cep170",638,"Regular (>50bp)",-0.117,0.0174928578067133,-0.156,2.27689872052427e-07
"chr7:25096114:25096401:25096114:25096331:25116825:25116934:A5SS","A5SS","ENSMUSG00000053714","4732471J01Rik",287,"Regular (>50bp)",0.369,0.00488064614046515,0.369,0.014575651872433
"chr1:58604926:58605113:58605015:58605113:58601798:58601946:A5SS","A5SS","ENSMUSG00000038174","Hycc2",187,"Regular (>50bp)",-0.543,5.2424516665807e-06,-0.367,5.31634547412658e-05
"chr1:160863777:160864734:160863777:160864422:160864857:160864885:A5SS","A5SS","ENSMUSG00000053332","Gas5",957,"Regular (>50bp)",-0.102,0.00534136467011659,-0.325,0
"chr13:50573875:50574027:50573875:50573913:50577237:50577398:A5SS","A5SS","ENSMUSG00000037816","Fbxw17",152,"Regular (>50bp)",-0.128,0.01766834772842,-0.237,0
"chr13:50573875:50574064:50573875:50573913:50577237:50577398:A5SS","A5SS","ENSMUSG00000037816","Fbxw17",189,"Regular (>50bp)",-0.122,0.0468065866663404,-0.238,0
"chr2:152696840:152696935:152696840:152696922:152709106:152709277:A5SS","A5SS","ENSMUSG00000027469","Tpx2",95,"Regular (>50bp)",0.137,0.010970030806289,0.141,0.00210643726138062
"chrX:100841707:100841771:100841707:100841762:100841947:100841989:A5SS","A5SS","ENSMUSG00000046774","8030474K03Rik",64,"Regular (>50bp)",-0.198,0.0013335449593757,-0.118,0.0315508222468666
"chr13:9740313:9740550:9740481:9740550:9739487:9739760:A5SS","A5SS","ENSMUSG00000021156","Zmynd11",237,"Regular (>50bp)",-0.158,6.6677676343313e-09,-0.27,0
"chr6:83029981:83030051:83030018:83030051:83029678:83029707:A5SS","A5SS","ENSMUSG00000068329","Htra2",70,"Regular (>50bp)",-0.203,0.0108028360111472,-0.191,0.0217549933741877
"chr2:53020423:53020517:53020423:53020470:53021851:53023816:A5SS","A5SS","ENSMUSG00000036053","Fmnl2",94,"Regular (>50bp)",-0.132,2.85590662230264e-10,-0.171,0
"chr1:37419002:37419258:37419002:37419141:37422419:37422452:A5SS","A5SS","ENSMUSG00000026113","Inpp4a",256,"Regular (>50bp)",-0.109,0.0403997441356076,-0.137,0.00488567103936146
"chr1:58004487:58004699:58004509:58004699:58002226:58002420:A5SS","A5SS","ENSMUSG00000054770","Kctd18",212,"Regular (>50bp)",0.128,0.0445932509233664,0.129,0.0211156678994889
"chr2:153262451:153262729:153262469:153262729:153259879:153260065:A5SS","A5SS","ENSMUSG00000061411","Nol4l",278,"Regular (>50bp)",0.133,0.0204187046445983,0.133,0.0123550051269189
"chr5:123277029:123278036:123277931:123278036:123276017:123276129:A5SS","A5SS","ENSMUSG00000090086","AI480526",1007,"Regular (>50bp)",-0.206,0.00300320827830704,-0.194,0.000231046609705001
"chr3:31167556:31167789:31167556:31167651:31170964:31171188:A5SS","A5SS","ENSMUSG00000027660","Skil",233,"Regular (>50bp)",-0.133,6.01431442684028e-06,-0.136,1.70767099120599e-06
"chr5:22758756:22758835:22758756:22758801:22787400:22787480:A5SS","A5SS","ENSMUSG00000097207","6030443J06Rik",79,"Regular (>50bp)",-0.149,0.013237938304489,-0.22,0.00526697507947632
"chr2:34607264:34607394:34607327:34607394:34605216:34605342:A5SS","A5SS","ENSMUSG00000026867","Gapvd1",130,"Regular (>50bp)",-0.152,4.36616785530056e-06,-0.133,9.25465424568475e-05
"chr6:86401943:86402185:86401943:86402052:86402431:86402527:A5SS","A5SS","ENSMUSG00000071337","Tia1",242,"Regular (>50bp)",-0.122,1.72326449070029e-09,-0.149,0
"chr7:100940921:100941206:100941085:100941206:100940693:100940799:A5SS","A5SS","ENSMUSG00000047767","Atg16l2",285,"Regular (>50bp)",-0.117,0.010970030806289,-0.175,8.36906727409786e-07
"chr7:81263930:81264247:81264090:81264247:81262008:81262119:A5SS","A5SS","ENSMUSG00000025813","Homer2",317,"Regular (>50bp)",-0.122,0.000432365836941914,-0.122,7.52817146279924e-05
"chr7:92308612:92309096:92309005:92309096:92306515:92308074:A5SS","A5SS","ENSMUSG00000041328","Pcf11",484,"Regular (>50bp)",-0.222,5.43595862768369e-10,-0.202,3.27217559503025e-08
"chr10:41354005:41354631:41354005:41354310:41354958:41355067:A5SS","A5SS","ENSMUSG00000019823","Mical1",626,"Regular (>50bp)",-0.132,0.0044903833200567,-0.183,0.000185758653307828
"chr8:84824251:84824481:84824365:84824481:84823700:84824137:A5SS","A5SS","ENSMUSG00000037103","Dcaf15",230,"Regular (>50bp)",-0.116,4.62538564227097e-05,-0.14,1.99458793703924e-08
"chr8:93073411:93073732:93073597:93073732:93072977:93073091:A5SS","A5SS","ENSMUSG00000031736","Crnde",321,"Regular (>50bp)",-0.146,4.77952982853209e-06,-0.131,1.14858428107469e-05
"chr9:74930866:74931028:74930866:74930935:74932932:74933129:A5SS","A5SS","ENSMUSG00000034858","Atosa",162,"Regular (>50bp)",-0.189,0.0158739276145406,-0.199,0.00917987886453834
"chr9:121567453:121569141:121567453:121567481:121570187:121570217:A5SS","A5SS","ENSMUSG00000032525","Nktr",1688,"Regular (>50bp)",-0.163,0.0164945782200807,-0.185,0.00289360269336
"chr7:126091929:126092173:126091983:126092173:126091620:126091657:A5SS","A5SS","ENSMUSG00000032637","Atxn2l",244,"Regular (>50bp)",-0.23,2.7329249974169e-13,-0.152,1.84634596117999e-08
"chr10:39020370:39020568:39020370:39020558:39021568:39021709:A5SS","A5SS","ENSMUSG00000019845","Tube1",198,"Regular (>50bp)",-0.414,0.0132305913619172,-0.375,0.0134836949247883
"chr10:8626416:8627249:8626902:8627249:8621879:8621954:A5SS","A5SS","ENSMUSG00000015305","Sash1",833,"Regular (>50bp)",-0.123,1.0897282890926e-05,-0.148,4.32529322162416e-09
"chrX:134644190:134644271:134644311:134644363:134643727:134645247:MXE","MXE","ENSMUSG00000043384","Gprasp1",81,"Regular (>50bp)",-0.116,0.000170361482754721,-0.146,1.89778631186539e-07
"chrX:73332267:73332320:73332589:73332625:73332119:73332710:MXE","MXE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.254,2.66259236880691e-12,0.291,0
"chrX:73332267:73332320:73332534:73332625:73332119:73332710:MXE","MXE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.284,0,0.325,0
"chr19:5769975:5770435:5770713:5770754:5767224:5770836:MXE","MXE","ENSMUSG00000024937","Ehbp1l1",460,"Regular (>50bp)",0.101,0.0402488622227131,0.164,2.46964216774223e-05
"chr18:34896125:34896183:34901220:34902005:34895777:34903650:MXE","MXE","ENSMUSG00000034300","Fam53c",58,"Regular (>50bp)",0.111,0.0308739966550389,0.148,0.00159159290937892
"chr18:34896125:34896183:34901223:34902005:34895777:34903650:MXE","MXE","ENSMUSG00000034300","Fam53c",58,"Regular (>50bp)",0.116,0.0439783205251889,0.155,0.00402361606661538
"chr13:103964414:103964531:103966695:103966839:103959914:103970005:MXE","MXE","ENSMUSG00000021709","Erbin",117,"Regular (>50bp)",-0.123,5.46352187394881e-06,-0.153,3.91471693157432e-10
"chr13:103964414:103964531:103966695:103966839:103961434:103970005:MXE","MXE","ENSMUSG00000021709","Erbin",117,"Regular (>50bp)",-0.102,0.000430683111749926,-0.115,8.29780181935107e-06
"chr11:104185684:104185750:104189371:104190082:104180820:104193186:MXE","MXE","ENSMUSG00000018411","Mapt",66,"Regular (>50bp)",0.187,2.13007389504552e-12,0.156,7.08244469331872e-07
"chr2:29609604:29609862:29610654:29610750:29600320:29612235:MXE","MXE","ENSMUSG00000039844","Rapgef1",258,"Regular (>50bp)",0.161,1.26096191121668e-05,0.127,0.00380232083540502
"chr3:89150890:89151234:89151456:89151718:89149825:89152426:MXE","MXE","ENSMUSG00000042766","Trim46",344,"Regular (>50bp)",-0.101,0.00460415925178283,-0.107,0.00229936969829767
"chr1:133202530:133202617:133208076:133208145:133202112:133209520:MXE","MXE","ENSMUSG00000041757","Plekha6",87,"Regular (>50bp)",0.147,0.000739470366729755,0.159,3.2331851397603e-05
"chr1:133203549:133203603:133208076:133208145:133202617:133209520:MXE","MXE","ENSMUSG00000041757","Plekha6",54,"Regular (>50bp)",0.13,0.0250918939726331,0.111,0.0465031737033878
"chrX:18088995:18089116:18100098:18100153:18075024:18102899:MXE","MXE","ENSMUSG00000037369","Kdm6a",121,"Regular (>50bp)",-0.129,0.0232337443460322,-0.184,2.24472145048661e-05
"chr11:116191091:116191259:116191929:116192152:116186515:116195402:MXE","MXE","ENSMUSG00000020792","Exoc7",168,"Regular (>50bp)",0.102,5.77889047725667e-09,0.126,0
"chr16:17465930:17465990:17467858:17467938:17465516:17468012:MXE","MXE","ENSMUSG00000041617","Ccdc74a",60,"Regular (>50bp)",0.284,0.037991969331506,0.362,8.03774897972506e-05
"chr1:176588916:176589066:176596798:176597092:176586083:176597278:MXE","MXE","ENSMUSG00000057335","Cep170",150,"Regular (>50bp)",-0.113,0.000528836406429168,-0.156,2.69704798541576e-05
"chr1:74957524:74957653:74958342:74958501:74956534:74959544:MXE","MXE","ENSMUSG00000047021","Cfap65",129,"Regular (>50bp)",0.172,0.000453410528513037,0.194,0.000123179837771212
"chr6:29361292:29361486:29361558:29361752:29356696:29366038:MXE","MXE","ENSMUSG00000029767","Calu",194,"Regular (>50bp)",0.11,1.19231983726232e-06,0.158,5.9934513492789e-14
"chr14:30970951:30971004:30971564:30971674:30970091:30972661:MXE","MXE","ENSMUSG00000021902","Phf7",53,"Regular (>50bp)",0.123,0.0290166392031642,0.164,0.00163330060362122
"chr1:192669025:192669190:192709277:192709325:192584249:192717930:MXE","MXE","ENSMUSG00000016200","Syt14",165,"Regular (>50bp)",0.121,0.000505389250150862,0.101,0.0111898506531015
"chr1:91181936:91182115:91189988:91190018:91178159:91192939:MXE","MXE","ENSMUSG00000034343","Ube2f",179,"Regular (>50bp)",-0.135,0.000170361482754721,-0.124,0.00135970907394726
"chr1:64747536:64747637:64750576:64750612:64741539:64752269:MXE","MXE","ENSMUSG00000070871","Ccnyl1",101,"Regular (>50bp)",0.132,0.00547777341587247,0.122,0.00515630091026016
"chr6:31254782:31254890:31261937:31262055:31221293:31312925:MXE","MXE","ENSMUSG00000087380","2210408F21Rik",108,"Regular (>50bp)",-0.133,0.0254624762953179,-0.219,0.000158768600081152
"chr6:115362557:115362594:115384202:115384281:115360704:115416800:MXE","MXE","ENSMUSG00000000440","Pparg",37,"Small (30-50bp)",0.362,0.0392625666580476,0.387,0.00184450021086016
"chr3:96016022:96016080:96037541:96037654:96012131:96043784:MXE","MXE","ENSMUSG00000038495","Otud7b",58,"Regular (>50bp)",0.114,0.0205082579838001,0.101,0.0405405353982071
"chr7:43896661:43896840:43897333:43897483:43896247:43897675:MXE","MXE","ENSMUSG00000045411","2410002F23Rik",179,"Regular (>50bp)",0.189,1.33129618440465e-12,0.198,0
"chr8:23077568:23077618:23078741:23078810:23073752:23083699:MXE","MXE","ENSMUSG00000008892","Vdac3",50,"Small (30-50bp)",0.118,2.13007389505238e-12,-0.199,0
"chr8:93073411:93073540:93073592:93073732:93073091:93077318:MXE","MXE","ENSMUSG00000031736","Crnde",129,"Regular (>50bp)",0.135,0.0228468839301148,0.187,0.00365608520096297
"chr8:93073411:93073540:93073597:93073732:93073091:93077318:MXE","MXE","ENSMUSG00000031736","Crnde",129,"Regular (>50bp)",0.175,0.00539592165733911,0.21,0.00062176659349681
"chr8:93073411:93073546:93073597:93073732:93053090:93077318:MXE","MXE","ENSMUSG00000031736","Crnde",135,"Regular (>50bp)",0.112,0.0469792286023311,0.136,0.00164526062825073
"chr8:93073411:93073546:93073597:93073732:93073091:93077318:MXE","MXE","ENSMUSG00000031736","Crnde",135,"Regular (>50bp)",0.116,4.45178103730483e-05,0.131,2.51932976335159e-07
"chr8:105905224:105905341:105921106:105921223:105898024:105929083:MXE","MXE","ENSMUSG00000031885","Cbfb",117,"Regular (>50bp)",0.106,0.000125441534807171,0.121,2.01337676075241e-06
"chr9:110996267:110996312:111011886:111011955:110990457:111017829:MXE","MXE","ENSMUSG00000032497","Lrrfip2",45,"Small (30-50bp)",0.142,0.0469792286023311,0.274,0.0086730722274306
"chr9:26901415:26901492:26903455:26903584:26896896:26910689:MXE","MXE","ENSMUSG00000031969","Acad8",77,"Regular (>50bp)",-0.151,0.00489907453852192,-0.14,0.00353905657508181
"chr9:113799209:113799328:113801818:113801961:113798484:113802586:MXE","MXE","ENSMUSG00000009741","Ubp1",119,"Regular (>50bp)",0.103,0.00167940137324598,0.135,2.07341772759649e-06
"chr10:80159316:80159434:80159506:80159610:80159009:80159687:MXE","MXE","ENSMUSG00000020131","Pcsk4",118,"Regular (>50bp)",0.146,0.0045676513748319,0.146,0.00258753606383579
"chrX:132970593:132974026:132970656:132973884:RI","RI","ENSMUSG00000031256","Cstf2",3433,"Regular (>50bp)",0.179,0.000774927331340471,-0.127,0.037969593083573
"chrX:73331783:73332119:73331825:73332053:RI","RI","ENSMUSG00000009995","Tafazzin",336,"Regular (>50bp)",-0.113,0,-0.107,0
"chrX:73331783:73332119:73331825:73332056:RI","RI","ENSMUSG00000009995","Tafazzin",336,"Regular (>50bp)",-0.209,4.67734414358237e-09,-0.282,0
"chr19:8866487:8867091:8866612:8867000:RI","RI","ENSMUSG00000071653","1810009A15Rik",604,"Regular (>50bp)",-0.229,0.0118356210140162,-0.258,0.00395312350713964
"chr19:6099179:6099927:6099283:6099800:RI","RI","ENSMUSG00000024807","Syvn1",748,"Regular (>50bp)",-0.145,1.22449235936184e-09,-0.173,0
"chr19:6100551:6101099:6100715:6100970:RI","RI","ENSMUSG00000024807","Syvn1",548,"Regular (>50bp)",-0.107,9.35291371232926e-10,-0.114,9.2533388359e-13
"chr19:4314341:4315177:4314488:4315130:RI","RI","ENSMUSG00000034616","Ssh3",836,"Regular (>50bp)",-0.277,0.000863807578414487,-0.267,0.00134136127536277
"chr17:85923021:85925062:85923171:85924709:RI","RI","ENSMUSG00000093460","Six3os1",2041,"Regular (>50bp)",0.122,0.0333837196332725,0.178,0.0123827122753093
"chr17:56307479:56308001:56307614:56307900:RI","RI","ENSMUSG00000038781","Stap2",522,"Regular (>50bp)",-0.227,0.019853568511796,-0.36,1.01452038641024e-06
"chr17:28554458:28555547:28554470:28555484:RI","RI","ENSMUSG00000002249","Tead3",1089,"Regular (>50bp)",-0.163,0.0413207006968057,-0.229,0.000370349607954399
"chr17:28420234:28421322:28420414:28421088:RI","RI","ENSMUSG00000024220","Zfp523",1088,"Regular (>50bp)",-0.113,0.0017449681589796,-0.108,0.00235067376719443
"chr17:26472947:26474099:26473018:26474004:RI","RI","ENSMUSG00000024188","Luc7l",1152,"Regular (>50bp)",-0.28,0,-0.233,0
"chr17:26338006:26338509:26338130:26338372:RI","RI","ENSMUSG00000024180","Pgap6",503,"Regular (>50bp)",0.138,0.000501507535248474,0.209,4.27615626082895e-05
"chr17:26339257:26339659:26339436:26339512:RI","RI","ENSMUSG00000024180","Pgap6",402,"Regular (>50bp)",0.106,0.000955703180094763,0.121,1.75436698033925e-05
"chr17:24918517:24918989:24918631:24918871:RI","RI","ENSMUSG00000019320","Noxo1",472,"Regular (>50bp)",0.108,0.0282074062023449,0.218,2.41893461940184e-06
"chr16:17095205:17095456:17095265:17095391:RI","RI","ENSMUSG00000055692","Tmem191",251,"Regular (>50bp)",0.146,1.7376908758604e-05,0.107,0.00876678708238421
"chr15:103381943:103382285:103382025:103382226:RI","RI","ENSMUSG00000022488","Nckap1l",342,"Regular (>50bp)",-0.155,8.99666148170899e-06,-0.179,1.28503709382973e-09
"chr15:89312613:89313030:89312781:89312916:RI","RI","ENSMUSG00000022617","Chkb",417,"Regular (>50bp)",-0.102,0.000177167880435174,-0.113,5.3496499381512e-07
"chr15:66494609:66495948:66494666:66495840:RI","RI","ENSMUSG00000072501","Phf20l1",1339,"Regular (>50bp)",-0.165,0.00529664526156445,-0.148,0.00356455574008288
"chr19:47610674:47611133:47610805:47611009:RI","RI","ENSMUSG00000025060","Slk",459,"Regular (>50bp)",-0.103,0.000457927108723037,-0.138,8.05682276826439e-08
"chr19:4208608:4208918:4208716:4208827:RI","RI","ENSMUSG00000024830","Rps6kb2",310,"Regular (>50bp)",-0.195,8.95719802979681e-07,-0.128,0.00286598661544526
"chr13:74090062:74090925:74090173:74090749:RI","RI","ENSMUSG00000057649","Brd9",863,"Regular (>50bp)",-0.158,0.000806005043630708,-0.241,8.78462114863484e-08
"chr13:74090062:74090925:74090173:74090809:RI","RI","ENSMUSG00000057649","Brd9",863,"Regular (>50bp)",-0.168,0.00104993594490567,-0.251,1.11800873516305e-08
"chr13:74090062:74090925:74090173:74090812:RI","RI","ENSMUSG00000057649","Brd9",863,"Regular (>50bp)",-0.123,0.0150656479571895,-0.112,0.0249709037984483
"chr17:28547940:28548496:28548254:28548347:RI","RI","ENSMUSG00000037805","Rpl10a",556,"Regular (>50bp)",0.127,1.0811549529383e-08,0.252,0
"chr13:55806832:55808612:55806911:55808529:RI","RI","ENSMUSG00000021500","Ddx46",1780,"Regular (>50bp)",-0.15,0.00778249389408872,-0.216,9.59617878636206e-06
"chr13:55654118:55655179:55654180:55655142:RI","RI","ENSMUSG00000021493","Pdlim7",1061,"Regular (>50bp)",-0.179,1.3914298788929e-07,-0.212,1.49705803309647e-08
"chr13:55623958:55624586:55624129:55624448:RI","RI","ENSMUSG00000034675","Dbn1",628,"Regular (>50bp)",-0.171,0.00022300140248842,-0.182,0.000213145988040138
"chr12:111414680:111415073:111414803:111414972:RI","RI","ENSMUSG00000021281","Tnfaip2",393,"Regular (>50bp)",-0.184,5.51753155598114e-07,-0.178,7.49257584789706e-06
"chr12:84659098:84659670:84659224:84659553:RI","RI","ENSMUSG00000021240","Abcd4",572,"Regular (>50bp)",-0.139,0.0368701971837848,-0.173,0.00572042737498982
"chr11:120509197:120511095:120509875:120510988:RI","RI","ENSMUSG00000025138","Sirt7",1898,"Regular (>50bp)",-0.248,1.1759707130795e-08,-0.285,0
"chr11:120502826:120503427:120502909:120503288:RI","RI","ENSMUSG00000025137","Pcyt2",601,"Regular (>50bp)",-0.106,0.0140166570897078,-0.179,2.3922226207131e-12
"chr11:102994351:102994998:102994470:102994918:RI","RI","ENSMUSG00000056938","Acbd4",647,"Regular (>50bp)",-0.163,0.00261137723073095,-0.296,0.000270430632618717
"chr11:102087364:102088262:102087498:102088164:RI","RI","ENSMUSG00000008855","Hdac5",898,"Regular (>50bp)",-0.146,3.03866167675138e-05,-0.218,1.36703490456324e-09
"chr8:106571891:106573023:106572068:106572796:RI","RI","ENSMUSG00000036672","Cenpt",1132,"Regular (>50bp)",-0.124,0.0197861356202363,-0.162,0.0364471337516194
"chr8:106571891:106573023:106572068:106572947:RI","RI","ENSMUSG00000036672","Cenpt",1132,"Regular (>50bp)",-0.133,0.00976243955767524,-0.203,1.31230462143067e-07
"chr4:140747018:140747800:140747243:140747584:RI","RI","ENSMUSG00000040860","Crocc",782,"Regular (>50bp)",-0.219,3.45198987400359e-06,-0.303,0
"chr5:129792747:129793930:129793005:129793790:RI","RI","ENSMUSG00000034211","Mrps17",1183,"Regular (>50bp)",-0.151,0.000310727222626155,-0.122,0.00459935288818703
"chr5:106034182:106036705:106034294:106036299:RI","RI","ENSMUSG00000029290","Zfp326",2523,"Regular (>50bp)",-0.127,6.76631137863942e-06,-0.113,4.1341582944059e-05
"chr5:118194441:118194709:118194508:118194601:RI","RI","ENSMUSG00000029359","Tesc",268,"Regular (>50bp)",0.127,6.36766601400259e-06,0.157,6.41465069040177e-09
"chr4:43569180:43569955:43569285:43569829:RI","RI","ENSMUSG00000028467","Gba2",775,"Regular (>50bp)",-0.243,0.00062369356285039,-0.224,6.0372484480033e-05
"chr18:75497177:75498933:75497898:75498145:RI","RI","ENSMUSG00000092569","Gm20544",1756,"Regular (>50bp)",-0.285,0.0182692607960728,-0.337,0.0189670297122464
"chr18:75497781:75498933:75497918:75498145:RI","RI","ENSMUSG00000092569","Gm20544",1152,"Regular (>50bp)",-0.647,0.000104406995184422,-0.414,0.0078144941168075
"chr5:21475553:21476246:21475612:21476214:RI","RI","ENSMUSG00000039934","Gsap",693,"Regular (>50bp)",-0.311,0.0436133109030647,-0.482,0.000291834909686354
"chr14:20769447:20770104:20769740:20769880:RI","RI","ENSMUSG00000021819","Zswim8",657,"Regular (>50bp)",-0.218,1.78952900863536e-09,-0.282,0
"chr14:20772527:20773074:20772647:20772895:RI","RI","ENSMUSG00000021819","Zswim8",547,"Regular (>50bp)",-0.12,6.90782309095181e-08,-0.138,2.1983637132925e-11
"chr18:36809669:36810045:36809675:36809917:RI","RI","ENSMUSG00000117679","Apbb3",376,"Regular (>50bp)",-0.156,0.000361866174391692,-0.142,0.000190000996648523
"chr7:65719171:65720413:65719274:65720337:RI","RI","ENSMUSG00000030512","Snrpa1",1242,"Regular (>50bp)",-0.315,0,-0.295,0
"chr4:129525072:129525503:129525147:129525383:RI","RI","ENSMUSG00000053841","Txlna",431,"Regular (>50bp)",-0.123,3.52027971989896e-11,-0.133,1.61865985467776e-14
"chr4:135071809:135074168:135071980:135074045:RI","RI","ENSMUSG00000028809","Srrm1",2359,"Regular (>50bp)",-0.186,0,-0.202,0
"chr4:21869515:21870405:21869615:21870351:RI","RI","ENSMUSG00000028248","Pnisr",890,"Regular (>50bp)",-0.15,7.25576389094808e-12,-0.14,2.22846837279681e-10
"chr2:26263330:26264197:26263478:26264032:RI","RI","ENSMUSG00000036281","Snapc4",867,"Regular (>50bp)",-0.143,0.00680141162367228,-0.239,5.82287112672376e-08
"chr4:106925808:106927744:106926020:106927312:RI","RI","ENSMUSG00000028621","Cyb5rl",1936,"Regular (>50bp)",-0.134,0.0301995625922877,-0.413,5.94873823751629e-06
"chr11:116018263:116018757:116018441:116018523:RI","RI","ENSMUSG00000054517","Trim65",494,"Regular (>50bp)",-0.14,0.0078899116968365,-0.151,0.00137365475057299
"chr2:32264353:32265584:32264478:32265496:RI","RI","ENSMUSG00000039205","Ciz1",1231,"Regular (>50bp)",-0.127,7.174059326395e-14,-0.111,4.45639145957263e-10
"chr5:31443106:31443461:31443172:31443421:RI","RI","ENSMUSG00000038564","Ift172",355,"Regular (>50bp)",-0.146,0.000164390394169034,-0.187,2.65390320142831e-09
"chr5:142456148:142458139:142456311:142457957:RI","RI","ENSMUSG00000039623","Ap5z1",1991,"Regular (>50bp)",-0.152,4.90748300647082e-05,-0.14,0.000132275495713173
"chr7:128045530:128046128:128045670:128046004:RI","RI","ENSMUSG00000030846","Tial1",598,"Regular (>50bp)",-0.158,0,-0.183,0
"chr4:155067823:155069849:155069422:155069822:RI","RI","ENSMUSG00000029055","Plch2",2026,"Regular (>50bp)",-0.244,0.0379813928654443,-0.301,0.00253887186183368
"chr1:184999097:184999476:184999211:184999369:RI","RI","ENSMUSG00000039318","Rab3gap2",379,"Regular (>50bp)",-0.128,0.0264892947809603,-0.223,1.44225763084351e-06
"chr1:87713597:87714068:87713718:87713962:RI","RI","ENSMUSG00000026289","Atg16l1",471,"Regular (>50bp)",-0.111,0.00117305394043096,-0.111,0.00097698586543621
"chr1:171107003:171107575:171107148:171107442:RI","RI","ENSMUSG00000062729","Ppox",572,"Regular (>50bp)",-0.17,0.00280753181139636,-0.133,0.032343182170085
