"gene_id","gene_symbol","DE_log2FC","DE_padj","DE_baseMean","GeneSymbol","splicing_n_events","splicing_event_types","splicing_max_abs_dPSI","splicing_best_dPSI","splicing_min_FDR"
"ENSMUSG00000034800","Zfp661",-0.348413247508603,3.76890521796994e-05,1000.95075170088,"Zfp661",2,"SE",0.313,-0.313,3.81143746070178e-07
"ENSMUSG00000025272","Tro",-0.268989413440238,3.91111823981393e-05,9915.64891127496,"Tro",1,"RI",0.116,-0.116,2.05882406649308e-05
"ENSMUSG00000062044","Lmtk3",-0.389231063165923,3.94254225597439e-05,3937.30971406628,"Lmtk3",1,"RI",0.168,-0.168,1.34681155257881e-05
"ENSMUSG00000021240","Abcd4",-0.375270094633687,4.06133606440362e-05,761.117146505408,"Abcd4",1,"RI",0.173,-0.173,0.00572042737498982
"ENSMUSG00000038143","Stox2",0.232444428277918,4.06280178986561e-05,23281.4513617218,"Stox2",1,"SE",0.168,0.168,3.13897056497055e-14
"ENSMUSG00000028653","Trit1",-0.343295325079136,4.11081621109799e-05,1492.59217572895,"Trit1",2,"SE",0.12,-0.12,3.08425481320397e-07
"ENSMUSG00000074238","Ap1ar",0.23937934333733,4.16823427852338e-05,5784.25129772711,"Ap1ar",3,"SE,MXE",0.125,0.125,3.13897056497055e-14
"ENSMUSG00000053907","Mat2a",0.282761199723081,4.18756712727518e-05,33564.6928248284,"Mat2a",1,"RI",0.112,-0.112,9.96168391652722e-07
"ENSMUSG00000024136","Dnase1l2",1.09590364075686,4.19693576669213e-05,93.0483933923523,"Dnase1l2",1,"A5SS",0.134,-0.134,0.0444304868067808
"ENSMUSG00000044229","Nxpe4",-0.504806203811528,4.25293581212044e-05,678.313979758685,"Nxpe4",6,"SE",0.209,-0.209,0.000122573363335157
"ENSMUSG00000040415","Dtx3",-0.61874011928,4.27408979027372e-05,12682.68396335,"Dtx3",1,"MXE",0.109,-0.109,0.000694032912680506
"ENSMUSG00000013236","Ptprs",-0.22918527925121,4.32489188542515e-05,20536.4684062014,"Ptprs",2,"SE",0.135,0.135,0
"ENSMUSG00000031969","Acad8",0.339035424428292,4.43320920514952e-05,1833.90210440204,"Acad8",1,"MXE",0.14,-0.14,0.00353905657508181
"ENSMUSG00000036168","Ccdc38",-0.37037049032073,4.8532273003337e-05,1761.7155224196,"Ccdc38",1,"SE",0.175,-0.175,0.0230912600130668
"ENSMUSG00000106918","Mrpl33",0.315218086527748,5.09826253800002e-05,3883.62775757817,"Mrpl33",4,"SE",0.293,0.293,0.00149041629724644
"ENSMUSG00000020385","Clk4",-0.642350436365808,5.13767605467094e-05,5953.78523832741,"Clk4",2,"SE",0.224,-0.224,0
"ENSMUSG00000021518","Ptdss1",0.243106254466899,5.15759268625285e-05,5778.5601505422,"Ptdss1",1,"SE",0.52,-0.52,0.000226674772273425
"ENSMUSG00000057440","Mpp7",-0.422871405791081,5.21644182287722e-05,627.623331141531,"Mpp7",1,"SE",0.16,0.16,0.00103723031333238
"ENSMUSG00000024220","Zfp523",0.302079479310826,5.34761136767826e-05,2632.33173644073,"Zfp523",1,"RI",0.108,-0.108,0.00235067376719443
"ENSMUSG00000029267","Mtf2",-0.317261252391209,5.69547835864329e-05,5896.18927475291,"Mtf2",6,"SE",0.234,0.234,0
"ENSMUSG00000022094","Slc39a14",0.294581776405184,5.77130705087826e-05,2349.37026223975,"Slc39a14",1,"SE",0.145,0.145,0.00194435595737618
"ENSMUSG00000030960","Eef1akmt2",-0.46822937844862,5.80321658976909e-05,510.043923469026,"Eef1akmt2",1,"SE",0.144,-0.144,8.64525148203521e-05
"ENSMUSG00000037174","Elf2",0.23024419478739,5.80674663012013e-05,8841.218566188,"Elf2",1,"A3SS",0.19,-0.19,1.61996731818523e-12
"ENSMUSG00000024949","Sf1",0.235559661609562,5.9586271216588e-05,24577.1331934993,"Sf1",1,"SE",0.399,-0.399,5.28990447639483e-06
"ENSMUSG00000073771","Btbd19",0.401240267448519,5.99090167373312e-05,760.489918238698,"Btbd19",2,"SE,MXE",0.179,0.179,0.00399123631696732
"ENSMUSG00000002477","Snrpd1",0.349551060799742,6.02709826639789e-05,5244.91907667253,"Snrpd1",1,"SE",0.108,-0.108,8.64525148203521e-05
"ENSMUSG00000025145","Lrrc45",-0.446580654207187,6.13883239951653e-05,2793.87683588687,"Lrrc45",1,"SE",0.134,-0.134,5.61121237593672e-06
"ENSMUSG00000031878","Nae1",-0.339703651458733,6.24224216116404e-05,4111.03226715325,"Nae1",1,"RI",0.24,-0.24,0.000820537719912056
"ENSMUSG00000002617","Zfp40",-0.74001379447307,6.79564207010151e-05,434.525039821192,"Zfp40",1,"A3SS",0.172,-0.172,0.0304112598266301
"ENSMUSG00000031174","Rpgr",-0.422766305806664,6.80166495627385e-05,1136.21332170043,"Rpgr",1,"SE",0.44,0.44,0.000780910013829077
"ENSMUSG00000024480","Ap3s1",-0.246562630812343,7.08871265150964e-05,4510.46451430319,"Ap3s1",1,"SE",0.681,-0.681,0.0108991704321781
"ENSMUSG00000034518","Hmgxb4",-0.258223279677683,7.16002972811841e-05,4028.70227158801,"Hmgxb4",2,"SE",0.254,0.254,0
"ENSMUSG00000015149","Sirt2",-0.313976482332759,7.23996024716581e-05,4509.41251129752,"Sirt2",1,"SE",0.119,0.119,1.55769933639511e-10
"ENSMUSG00000037697","Ddhd1",-0.261452793909834,7.56790476485081e-05,3165.52063403689,"Ddhd1",3,"SE,MXE",0.229,0.229,9.08505595997864e-08
"ENSMUSG00000000386","Mx1",-0.582033375367959,7.64738987874151e-05,314.413056661298,"Mx1",1,"SE",0.312,-0.312,0.0498350464452013
"ENSMUSG00000031328","Flna",0.303631725216751,7.67220587617834e-05,30086.4317183761,"Flna",1,"MXE",0.203,-0.203,4.98511163244091e-09
"ENSMUSG00000051297","ENSMUSG00000051297",-0.719664989281002,7.72909212142221e-05,213.858912058137,"2410124H12Rik",3,"SE",0.209,-0.209,6.47204161820732e-05
"ENSMUSG00000015937","Macroh2a1",0.235813097910076,7.84879529537859e-05,7650.47358451747,"Macroh2a1",1,"SE",0.217,-0.217,0.00191863265082666
"ENSMUSG00000079671","ENSMUSG00000079671",-0.707885406378852,8.20821075497748e-05,298.902497416802,"2610203C22Rik",1,"SE",0.11,0.11,0.000241444484792389
"ENSMUSG00000121504","Ppp4r1l-ps",-0.711785137425407,8.24333522413647e-05,5500.03571075353,"Ppp4r1l-ps",14,"SE,A3SS,MXE",0.351,-0.351,3.37704658606847e-06
"ENSMUSG00000027287","Snap23",-0.314670199317117,8.26618405857719e-05,1870.54789696752,"Snap23",1,"SE",0.5,-0.5,0.00466891369086734
"ENSMUSG00000073125","Xlr3b",-0.801642731132756,8.32200708364796e-05,2076.41751231767,"Xlr3b",1,"RI",0.143,-0.143,0.000293974833715858
"ENSMUSG00000021901","Bap1",0.299216468628544,8.412966927898e-05,5664.84169495706,"Bap1",1,"RI",0.145,-0.145,0.000155157624738601
"ENSMUSG00000020056","Washc3",-0.322490748260224,8.41473424723326e-05,1571.74285189976,"Washc3",1,"SE",0.317,-0.317,0.0498461998436605
"ENSMUSG00000025591","Tma16",0.289135184293972,8.42774357985975e-05,3246.73842943378,"Tma16",1,"A3SS",0.111,0.111,1.21989975429258e-06
"ENSMUSG00000079011","ENSMUSG00000079011",-1.08771548486745,8.67000355459377e-05,69.6273500583952,"Gm11033",2,"SE",0.249,0.249,0.000248035357492212
"ENSMUSG00000036138","Acaa1a",-0.332756983733158,8.68556625170327e-05,1165.10612096895,"Acaa1a",1,"A3SS",0.101,-0.101,3.47842379500198e-05
"ENSMUSG00000048899","Rimkla",-0.363206297444534,9.42474559253646e-05,1043.53434038551,"Rimkla",1,"SE",0.217,0.217,1.1171220355266e-05
"ENSMUSG00000031389","Arhgap4",0.722386377603957,9.44319691723534e-05,250.80070724781,"Arhgap4",3,"SE,MXE,RI",0.256,-0.256,0.00549118627373868
"ENSMUSG00000038346","Zfp384",0.256323387728844,9.74020871972115e-05,2781.719291389,"Zfp384",1,"SE",0.122,-0.122,0.036234618335544
"ENSMUSG00000019861","Gopc",-0.217408835953128,0.000101134238500138,4465.34054314324,"Gopc",1,"RI",0.466,-0.466,3.18726643492752e-05
"ENSMUSG00000032735","Ablim3",-0.606509785046949,0.000106794860521196,629.525674795772,"Ablim3",1,"SE",0.145,-0.145,0.00680940737724422
"ENSMUSG00000040940","Arhgef1",-0.2344372215573,0.000107213120912196,9276.46292213302,"Arhgef1",2,"SE,A3SS",0.247,-0.247,0.00019458006140348
"ENSMUSG00000020792","Exoc7",-0.248801989958683,0.000108875018221168,6818.48214428253,"Exoc7",3,"SE,MXE",0.286,0.286,0
"ENSMUSG00000026873","Phf19",0.575357844927903,0.000114336831382924,269.758131215449,"Phf19",1,"SE",0.123,-0.123,0.006253037163401
"ENSMUSG00000032336","Nptn",-0.22930849104724,0.000116415910916499,9390.54016807307,"Nptn",2,"SE",0.462,0.462,0.000470544626007719
"ENSMUSG00000021140","Pcnx1",-0.251128381529821,0.000117254076263665,6629.44911121447,"Pcnx",4,"SE,MXE",0.219,0.219,1.65998905050769e-05
"ENSMUSG00000053291","Rab4b",-0.285258963947795,0.000118083000445677,2690.74776576703,"Rab4b",1,"MXE",0.108,0.108,0.00195749952063294
"ENSMUSG00000031078","Cttn",-0.248143677671828,0.000118237495810314,12767.2303612071,"Cttn",1,"SE",0.12,-0.12,3.46609414431529e-11
"ENSMUSG00000023007","Prpf40b",-0.283071752897169,0.000119128608730107,6468.2539755321,"Prpf40b",2,"SE,RI",0.244,-0.244,3.4059672206175e-05
"ENSMUSG00000000440","Pparg",-0.355574830518643,0.000123597730829307,903.461198580848,"Pparg",2,"SE,MXE",0.387,0.387,0.00184450021086016
"ENSMUSG00000001576","Ergic1",0.262373638431236,0.000137695735578462,7718.07821306489,"Ergic1",1,"SE",0.2,-0.2,3.3578016557687e-10
"ENSMUSG00000058498","Rnf207",-0.951742208771481,0.000141596332470495,2021.47487198754,"Rnf207",1,"SE",0.148,-0.148,0.0111285642412321
"ENSMUSG00000015461","Atf6b",0.237115994739806,0.000142155355072178,6019.14454252119,"Atf6b",1,"MXE",0.1,0.1,0.00551906833856859
"ENSMUSG00000052707","Tnrc6a",-0.292847902465254,0.000142553730466952,13588.5077525393,"Tnrc6a",1,"SE",0.151,-0.151,7.41139779483175e-08
"ENSMUSG00000031153","Gripap1",0.212879554701347,0.00014263705942349,5581.93269369048,"Gripap1",2,"SE",0.161,-0.161,0
"ENSMUSG00000033209","Ttc28",0.440540965054114,0.000144770172357622,1623.97768267659,"Ttc28",1,"SE",0.171,-0.171,1.41001846941626e-05
"ENSMUSG00000040929","Rfx3",-0.289679032228003,0.000144957010337607,2749.37591570278,"Rfx3",2,"SE",0.134,0.134,0.00273950414669109
"ENSMUSG00000042787","Exog",0.24588452906721,0.000146596876699178,2008.3098164829,"Exog",2,"SE",0.211,-0.211,1.14977331671125e-05
"ENSMUSG00000054808","Actn4",0.28590496581741,0.000146995058178797,19863.3469968949,"Actn4",1,"SE",0.11,-0.11,7.33396025610593e-05
"ENSMUSG00000090173","Fbxw10",-0.948500456190615,0.000149573171529499,120.316689478226,"Fbxw10",1,"SE",0.187,0.187,0.00595257448067193
"ENSMUSG00000038013","Wipf2",-0.265077288259623,0.000152166560561649,7983.09553404407,"Wipf2",1,"A5SS",0.11,0.11,0.00177726806691891
"ENSMUSG00000045095","Magi1",-0.220254738999846,0.000154685855183214,9833.34358260663,"Magi1",2,"SE,MXE",0.193,0.193,1.04092634652486e-11
"ENSMUSG00000115149","9330188P03Rik",-0.792937705190309,0.000157977773354014,2262.37842965751,"9330188P03Rik",3,"SE,A5SS",0.259,-0.259,2.83004845212252e-06
"ENSMUSG00000063047","Zfp780b",-0.436593754609718,0.000158710061233556,1155.93389720522,"Zfp780b",1,"A5SS",0.177,0.177,0.0164610295103093
"ENSMUSG00000026131","Dst",-0.312369763877391,0.000167933802297912,32721.1409786581,"Dst",1,"SE",0.162,-0.162,0
"ENSMUSG00000022568","Scrib",0.18748949935813,0.000169108221091082,13561.0733832949,"Scrib",2,"SE",0.22,-0.22,0
"ENSMUSG00000029782","Tmem209",0.219759150538296,0.000171433881534351,10512.430922073,"Tmem209",1,"SE",0.103,-0.103,2.99629008472593e-12
"ENSMUSG00000031398","Plxna3",-0.304748230588462,0.000176298280895138,12198.6218612634,"Plxna3",1,"RI",0.105,0.105,2.32937786096947e-08
"ENSMUSG00000005501","Usp40",-0.46304965371534,0.000180685905810424,1454.73433155783,"Usp40",3,"SE",0.45,0.45,4.2733933794174e-05
"ENSMUSG00000023072","Cep89",0.273698084509152,0.000183312793551746,1622.81873103057,"Cep89",1,"SE",0.178,-0.178,0
"ENSMUSG00000033427","Upb1",-0.733840693241751,0.000184697634888093,168.527582267995,"Upb1",1,"SE",0.14,0.14,0.00332122151450055
"ENSMUSG00000100826","Ipw",-1.01111374382888,0.000184749163883819,2968.84700301998,"Snhg14",1,"MXE",0.234,-0.234,9.56900357245781e-05
"ENSMUSG00000048279","Sacs",-1.12139778835944,0.000189547485502036,5511.64972995701,"Sacs",1,"SE",0.166,0.166,0.0455419660223283
"ENSMUSG00000025404","R3hdm2",-0.278700859757632,0.000193029972565476,12918.4559776937,"R3hdm2",2,"SE",0.162,0.162,0
"ENSMUSG00000020070","Rufy2",-0.271625444381873,0.000195115603624283,4869.40296161488,"Rufy2",1,"A3SS",0.137,-0.137,8.47857895002914e-12
"ENSMUSG00000060224","Pyroxd2",-0.835003996062947,0.000198651928788401,2520.87160795447,"Pyroxd2",2,"SE",0.126,-0.126,4.03590088351891e-06
"ENSMUSG00000031561","Tenm3",0.249609718678289,0.000204873802176431,15132.8525353592,"Tenm3",1,"SE",0.107,-0.107,0.000820526485570748
"ENSMUSG00000029823","Luc7l2",-0.326075222881153,0.000211755393943555,20822.8846975003,"Luc7l2",5,"SE,MXE",0.387,-0.387,9.4376012364881e-06
"ENSMUSG00000031433","Rbm41",-0.464566851146703,0.000212950331656803,1034.36347964593,"Rbm41",1,"SE",0.106,-0.106,0.0303375965092825
"ENSMUSG00000032295","Man2c1",-0.271167189077012,0.000217436026056394,5007.7260264685,"Man2c1",1,"SE",0.118,-0.118,3.6239117168899e-09
"ENSMUSG00000044501","Zfp758",-0.682984396253258,0.00023083401058201,468.543023859141,"Zfp758",1,"SE",0.258,-0.258,0.0332225693439214
"ENSMUSG00000026309","Ilkap",0.219598360054077,0.000231792800355568,3565.83921229069,"Ilkap",1,"MXE",0.162,0.162,0.0195742039844022
"ENSMUSG00000042831","Alkbh6",0.307647547293796,0.000236872862240145,957.407237380363,"Alkbh6",1,"A3SS",0.124,-0.124,0.000291629588036569
"ENSMUSG00000029203","Ube2k",0.248212762151503,0.000238082328134627,13847.6359343745,"Ube2k",1,"SE",0.148,-0.148,0.0104709606279556
"ENSMUSG00000061130","Ppm1b",-0.21371828867983,0.000245315756991494,9898.49828347675,"Ppm1b",1,"SE",0.145,0.145,0.00672431491383747
"ENSMUSG00000027569","Mrgbp",0.263043595030777,0.000250458482178208,2666.37069100371,"Mrgbp",1,"RI",0.107,-0.107,1.01055443627531e-05
"ENSMUSG00000063894","Zkscan8",-0.361166270440289,0.000255062744891893,2822.71639399509,"Zkscan8",2,"SE",0.336,0.336,7.43164044426592e-08
"ENSMUSG00000022422","Dscc1",0.399446048659485,0.000258413735421033,830.219702215297,"Dscc1",1,"SE",0.249,-0.249,4.13900645185241e-08
"ENSMUSG00000027087","Itgav",-0.247545359124798,0.000274091838812212,6602.40564970965,"Itgav",1,"SE",0.161,-0.161,0.00150611664762899
"ENSMUSG00000086429","Gt(ROSA)26Sor",0.403198197917509,0.00027428934214629,609.936935758614,"Gt(ROSA)26Sor",1,"A5SS",0.169,0.169,0.00319596620764752
"ENSMUSG00000047021","Cfap65",0.714471537157736,0.000283500646394106,326.065732505158,"Cfap65",2,"SE,MXE",0.194,0.194,0.000123179837771212
"ENSMUSG00000036435","Exoc1",-0.301345232108798,0.000288636477748671,3807.0001860054,"Exoc1",1,"SE",0.186,0.186,0.00143974915000025
"ENSMUSG00000032633","Flcn",-0.275391048742156,0.000293616247266979,3224.00351801133,"Flcn",1,"A3SS",0.197,-0.197,0
"ENSMUSG00000037364","Srrt",0.300409055650399,0.000303227593411008,10166.4477588654,"Srrt",2,"SE,A5SS",0.212,-0.212,3.77183236643791e-09
"ENSMUSG00000002804","Nudt14",-0.308383952831571,0.000316204277948967,1346.52906428227,"Nudt14",1,"SE",0.1,-0.1,7.88984493354483e-13
"ENSMUSG00000032525","Nktr",-0.528774644881431,0.000317767018854338,15080.0699021063,"Nktr",4,"SE,A5SS,MXE,RI",0.37,-0.37,2.01290237575617e-09
"ENSMUSG00000023942","Slc29a1",0.204376904268524,0.00032623045176794,6815.27331684278,"Slc29a1",2,"SE",0.117,0.117,1.78279092179806e-05
"ENSMUSG00000004319","Clcn3",0.182753989177889,0.000332597070116988,15215.2594640844,"Clcn3",2,"SE",0.136,-0.136,5.23745151685862e-06
"ENSMUSG00000048677","Tpcn2",-0.328860829286836,0.000333705122641753,993.636889481759,"Tpcn2",1,"SE",0.122,0.122,0.0260609449884544
"ENSMUSG00000097068","Gm26760",-0.495171809484462,0.000341125536309923,632.049620062362,"Gm26760",7,"SE",0.457,-0.457,0.00420360995311163
"ENSMUSG00000025816","Sec61a2",-0.204396537318209,0.000341387347383226,5467.53018210835,"Sec61a2",1,"MXE",0.102,-0.102,0.00248172970476761
"ENSMUSG00000034312","Iqsec1",-0.239556753675237,0.000341598493765639,2258.21422497586,"Iqsec1",1,"SE",0.226,0.226,0.0273180913932062
"ENSMUSG00000018865","Sult4a1",0.210386507543298,0.000343189382170263,10262.4521507598,"Sult4a1",1,"SE",0.167,0.167,2.69343925895728e-12
"ENSMUSG00000073889","Il11ra1",-0.229077953470179,0.000345096531270637,5329.31139610771,"Il11ra1",1,"RI",0.108,-0.108,0.000547032727712811
"ENSMUSG00000093460","Six3os1",-0.367460810500736,0.00035423958074276,834.421329886169,"Six3os1",1,"RI",0.178,0.178,0.0123827122753093
"ENSMUSG00000019951","Bltp3b",-0.200837659140964,0.000355067335415781,4349.74594830755,"Uhrf1bp1l",1,"RI",0.169,-0.169,4.61680445118056e-12
"ENSMUSG00000098488","Pla2g4b",-0.442086216096655,0.000371257878056394,547.039491534165,"Pla2g4b",1,"RI",0.265,-0.265,0.000130865569082792
"ENSMUSG00000063142","Kcnma1",-0.373483903227178,0.000376195349726143,895.514877044417,"Kcnma1",1,"SE",0.121,-0.121,1.84068639137306e-06
"ENSMUSG00000026034","Clk1",-0.767155229911529,0.000385523737318203,4458.58646197516,"Clk1",1,"RI",0.176,0.176,0
"ENSMUSG00000091474","ENSMUSG00000091474",-0.39645229959514,0.000392531403083102,2505.21936953604,"2610021A01Rik",3,"SE",0.24,-0.24,9.0611329107281e-05
"ENSMUSG00000031921","Terf2",0.193906475671759,0.000398625094357275,4459.34354119906,"Terf2",1,"SE",0.169,-0.169,0.00230181482453171
"ENSMUSG00000054894","Dmac2l",-0.400043896760549,0.000408921019677514,1192.37446281479,"Dmac2l",1,"SE",0.11,0.11,0.000336218499461787
"ENSMUSG00000020078","Vps26a",-0.220487125466128,0.000418022098421622,5524.84264429448,"Vps26a",1,"SE",0.211,-0.211,0.0425619405381936
"ENSMUSG00000030309","Caprin2",-0.382970011659475,0.00042343991606707,2144.53413574826,"Caprin2",1,"SE",0.302,-0.302,2.35907906004115e-11
"ENSMUSG00000087651","1500009L16Rik",-0.255199568840638,0.000427531727665053,2185.30304647765,"1500009L16Rik",1,"MXE",0.111,0.111,0.0181641843978063
"ENSMUSG00000097727","F630040K05Rik",-0.675973817667275,0.000432062246505715,189.641422688617,"F630040K05Rik",1,"SE",0.389,0.389,3.59910046937619e-06
"ENSMUSG00000025019","Lcor",-0.231756897268706,0.00043296593542573,5537.09195693753,"Lcor",1,"SE",0.187,0.187,0.00443076990762749
"ENSMUSG00000085058","8030453O22Rik",-0.580720027262756,0.000433356164699399,245.963222278153,"8030453O22Rik",1,"SE",0.282,0.282,0.00906016106474313
"ENSMUSG00000086035","Gm12610",-0.429764043587747,0.000433360448306191,782.374031653408,"Gm12610",13,"SE",0.284,-0.284,0.000220853498945123
"ENSMUSG00000021916","Glt8d1",-0.294553674404312,0.000435883208853248,2088.60757977899,"Glt8d1",1,"A3SS",0.108,0.108,0.00728274646739405
"ENSMUSG00000025487","Psmd13",0.287443524866995,0.000440140264579254,7515.97500650225,"Psmd13",1,"RI",0.598,-0.598,6.7467455356099e-07
"ENSMUSG00000038070","Cntln",-0.396805270919568,0.00044115890919443,1592.00400345013,"Cntln",1,"A3SS",0.122,0.122,0.00239291194419719
"ENSMUSG00000046774","8030474K03Rik",0.259432680201174,0.000445169516676105,2025.28375869476,"8030474K03Rik",1,"A5SS",0.118,-0.118,0.0315508222468666
"ENSMUSG00000026817","Ak1",0.21973474354516,0.000446291770772033,10015.3788258704,"Ak1",1,"SE",0.485,0.485,0.000154080096989053
"ENSMUSG00000040481","Bptf",-0.197689217676989,0.00045511895911815,14879.0426320338,"Bptf",4,"SE",0.144,-0.144,7.43826098854854e-13
"ENSMUSG00000030688","Stard10",-0.265255594789513,0.000463959364542688,3427.87820595992,"Stard10",1,"SE",0.265,0.265,0.000416160657644203
"ENSMUSG00000034647","Ankrd12",-0.734900710492119,0.000468867435780053,5379.06894624959,"Ankrd12",1,"SE",0.138,0.138,9.80650514915959e-09
"ENSMUSG00000031865","Dctn1",0.244514484809412,0.000479445650372375,13541.0816391158,"Dctn1",1,"SE",0.117,-0.117,2.54634701482315e-07
"ENSMUSG00000039988","Ankrd13c",0.187303488830142,0.000486540468324261,8448.15764901999,"Ankrd13c",1,"SE",0.278,-0.278,0.0359336327079497
"ENSMUSG00000024114","Prss41",-0.366431899900268,0.00050017717957926,1481.72538775139,"Prss41",1,"SE",0.492,0.492,0.049765335490866
"ENSMUSG00000002279","Lmf1",-0.225586279453143,0.000503805062758042,6711.59426200704,"Lmf1",1,"SE",0.237,0.237,3.13897056497055e-14
"ENSMUSG00000027829","Ccnl1",-0.289649811378244,0.000505552148064533,5946.54997258374,"Ccnl1",4,"SE,A5SS,RI",0.209,-0.209,1.33565770465604e-10
"ENSMUSG00000098912","1500004A13Rik",0.232424479503176,0.000509505978799427,3078.712700077,"1500004A13Rik",3,"SE",0.232,0.232,0.0200045834921645
"ENSMUSG00000068966","Zbtb34",0.251893121028434,0.000511823319661489,2174.35660869752,"Zbtb34",1,"SE",0.14,0.14,0.00291858282572151
"ENSMUSG00000063659","Zbtb18",0.175230602411252,0.000515851734010641,10889.0900752559,"Zbtb18",3,"SE",0.341,-0.341,3.30970954966116e-13
"ENSMUSG00000120675","ENSMUSG00000120675",0.760420431180213,0.000517047269443157,135.013445407823,"Gm38882",1,"RI",0.214,0.214,0.0347347335660532
"ENSMUSG00000067424","Zfp563",-0.308051203034586,0.000526610016274235,1153.48885546317,"Zfp563",1,"SE",0.109,0.109,0.000151098256343276
"ENSMUSG00000026701","Prdx6",0.182112222591034,0.000534974562526687,14897.5127757772,"Prdx6",1,"SE",0.205,0.205,0.046457668665714
"ENSMUSG00000042029","Ncapg2",0.279819825551275,0.00056012141927829,5471.84128344721,"Ncapg2",1,"SE",0.175,-0.175,0.000863564462173316
"ENSMUSG00000023044","Csad",-0.342528472081549,0.000576427201380015,856.573348544628,"Csad",3,"SE",0.304,-0.304,9.98763361577042e-13
"ENSMUSG00000074212","Dnajb14",-0.215328196281655,0.000578370889551014,3882.38235781787,"Dnajb14",1,"SE",0.111,-0.111,9.04177933962217e-10
"ENSMUSG00000102976","Zc3h11a",-0.406628635040124,0.000579380799066618,654.538886956926,"Zc3h11a",1,"SE",0.13,0.13,3.14035198120558e-05
"ENSMUSG00000028689","Ccdc163",-0.48387310699488,0.000579814810542139,625.379747893634,"Ccdc163",1,"RI",0.165,-0.165,0.000598492950649376
"ENSMUSG00000019978","Epb41l2",-0.187086646477122,0.000588618468574634,12110.28440779,"Epb41l2",5,"SE",0.266,0.266,4.58506109105964e-09
"ENSMUSG00000051306","Usp42",0.229768703660626,0.000609683196546188,2962.26315892707,"Usp42",1,"MXE",0.117,0.117,0.00560784184747316
"ENSMUSG00000033392","Clasp2",-0.226182112432733,0.000628409779605643,9388.54318844845,"Clasp2",1,"SE",0.131,-0.131,5.85942704572475e-07
"ENSMUSG00000004561","Mettl17",0.301376441586885,0.000650270167025638,1258.77491257354,"Mettl17",2,"SE,A5SS",0.338,-0.338,0
"ENSMUSG00000028106","Rprd2",0.194229326361724,0.000656485276282939,5155.12047837232,"Rprd2",1,"SE",0.227,0.227,8.70069424723236e-05
"ENSMUSG00000039934","Gsap",-0.590739640413847,0.000667424601943439,348.304122898718,"Gsap",2,"SE,RI",0.482,-0.482,0.000291834909686354
"ENSMUSG00000027858","Tspan2",-0.177049674459784,0.000674299142391809,10513.9846104374,"Tspan2",1,"MXE",0.111,0.111,9.56900357245781e-05
"ENSMUSG00000035597","Prpf39",-0.7095898594342,0.000677867450761713,6265.46839703086,"Prpf39",3,"SE",0.198,-0.198,0.000320191755661519
"ENSMUSG00000032246","Calml4",-0.563258971601252,0.000684330716174277,239.591940956954,"Calml4",1,"SE",0.137,-0.137,0.0144190637326132
"ENSMUSG00000029022","Miip",-0.266103454654465,0.000722491393189603,3623.13141900147,"Miip",3,"SE,MXE",0.509,-0.509,1.68367397776619e-09
"ENSMUSG00000032596","Uba7",-0.616658330132261,0.000726774401361504,221.349377036772,"Uba7",3,"A3SS,RI",0.514,-0.514,7.71797200775387e-06
"ENSMUSG00000004328","Hif3a",-0.672795331441054,0.0007308604478873,176.714001186256,"Hif3a",1,"SE",0.219,-0.219,0.00154743014931343
"ENSMUSG00000006589","Aprt",0.199211701370925,0.000734307255622832,21383.6473048715,"Aprt",2,"A3SS,RI",0.192,-0.192,5.29516722208174e-09
"ENSMUSG00000022708","Zbtb20",-0.366794273649233,0.000750429689637405,5146.09452454536,"Zbtb20",1,"MXE",0.209,-0.209,0.0376044336828009
"ENSMUSG00000012123","Crybg2",-0.457579896248025,0.00076085170670006,324.441140952598,"Crybg2",1,"SE",0.176,-0.176,2.67536117641584e-07
"ENSMUSG00000037692","Ahdc1",-0.21655393559338,0.000768718666367325,5735.81680192616,"Ahdc1",1,"A3SS",0.133,-0.133,0.00303047640364679
"ENSMUSG00000046679","C87436",0.369703285519145,0.000774383215036078,1048.71685238952,"C87436",1,"MXE",0.105,0.105,0.0248283651492632
"ENSMUSG00000059588","Calcrl",0.662706400463237,0.000776663289530007,164.561691139807,"Calcrl",1,"SE",0.371,0.371,0.00712322727160198
"ENSMUSG00000035278","Plekhj1",0.237679139985403,0.000786411298181254,2964.47973785267,"Plekhj1",1,"RI",0.127,0.127,1.07211445215225e-07
"ENSMUSG00000044950","Pwwp2a",-0.240096499068052,0.000825406999836854,5769.78994381785,"Pwwp2a",1,"SE",0.105,-0.105,0.000202594042882483
"ENSMUSG00000026798","Coq4",0.406020064127153,0.000830193342208171,483.632260185462,"Coq4",1,"A3SS",0.168,-0.168,0.00835039916423738
"ENSMUSG00000086995","Gm13544",-0.495077451870417,0.000857786375734928,335.888551755201,"Gm13544",1,"SE",0.173,-0.173,0.00377438542483703
"ENSMUSG00000020166","Cnot2",-0.213166387183034,0.000859743769456324,8440.57572760966,"Cnot2",1,"SE",0.144,-0.144,0.0174925678192676
"ENSMUSG00000006289","Osgep",-0.267809012230619,0.000869412813852347,1790.73441878836,"Osgep",1,"RI",0.165,-0.165,0.0043424083942958
"ENSMUSG00000073016","Uprt",-0.370462101620631,0.00090716461492529,754.462626039136,"Uprt",2,"SE",0.181,-0.181,0.00043168820308956
